x,current_suppression_factor
2.905000000000000000e+02,2.278902297986355574e+00
2.910000000000000000e+02,2.280171181224325494e+00
2.915000000000000000e+02,2.281440751830318359e+00
2.920000000000000000e+02,2.282711048468737403e+00
2.925000000000000000e+02,2.283982033240835818e+00
2.930000000000000000e+02,2.285253744854081503e+00
2.935000000000000000e+02,2.286526145367513418e+00
2.940000000000000000e+02,2.287799273531717414e+00
2.945000000000000000e+02,2.289073091363468926e+00
2.950000000000000000e+02,2.290347637656517055e+00
2.955000000000000000e+02,2.291622874385328412e+00
2.960000000000000000e+02,2.292898840386865533e+00
2.965000000000000000e+02,2.294175497593237356e+00
2.970000000000000000e+02,2.295452884884666034e+00
2.975000000000000000e+02,2.296730964150858867e+00
2.980000000000000000e+02,2.298009774315345144e+00
2.985000000000000000e+02,2.299289277225380790e+00
2.990000000000000000e+02,2.300569511847853299e+00
2.995000000000000000e+02,2.301850439987519703e+00
3.000000000000000000e+02,2.303132100654671444e+00
3.005000000000000000e+02,2.304414455611522694e+00
3.010000000000000000e+02,2.305697543911816361e+00
3.015000000000000000e+02,2.306981327275173577e+00
3.020000000000000000e+02,2.308265844798839339e+00
3.025000000000000000e+02,2.309551058159795556e+00
3.030000000000000000e+02,2.310837006498836388e+00
3.035000000000000000e+02,2.312123651450255668e+00
3.040000000000000000e+02,2.313411032198446904e+00
3.045000000000000000e+02,2.314699110334968335e+00
3.050000000000000000e+02,2.315987925087860777e+00
3.055000000000000000e+02,2.317277438005899359e+00
3.060000000000000000e+02,2.318567688360821943e+00
3.065000000000000000e+02,2.319858637658570366e+00
3.070000000000000000e+02,2.321150325214629717e+00
3.075000000000000000e+02,2.322442712492062800e+00
3.080000000000000000e+02,2.323735838850147228e+00
3.085000000000000000e+02,2.325029665709020144e+00
3.090000000000000000e+02,2.326324232471801867e+00
3.095000000000000000e+02,2.327619500515655471e+00
3.100000000000000000e+02,2.328915509287591945e+00
3.105000000000000000e+02,2.330212220121751887e+00
3.110000000000000000e+02,2.331509672509086695e+00
3.115000000000000000e+02,2.332807827740666973e+00
3.120000000000000000e+02,2.334106725351433376e+00
3.125000000000000000e+02,2.335406326589339887e+00
3.130000000000000000e+02,2.336706671033362159e+00
3.135000000000000000e+02,2.338007719888290481e+00
3.140000000000000000e+02,2.339309512777187461e+00
3.145000000000000000e+02,2.340612010861628622e+00
3.150000000000000000e+02,2.341915253808812380e+00
3.155000000000000000e+02,2.343219202737053308e+00
3.160000000000000000e+02,2.344523897357730480e+00
3.165000000000000000e+02,2.345829298745859770e+00
3.170000000000000000e+02,2.347135446657044433e+00
3.175000000000000000e+02,2.348442302122943914e+00
3.180000000000000000e+02,2.349749904943444712e+00
3.185000000000000000e+02,2.351058216106801879e+00
3.190000000000000000e+02,2.352367275457232676e+00
3.195000000000000000e+02,2.353677043939539359e+00
3.200000000000000000e+02,2.354987561442320576e+00
3.205000000000000000e+02,2.356298788866872940e+00
3.210000000000000000e+02,2.357610766146229331e+00
3.215000000000000000e+02,2.358923454138134979e+00
3.220000000000000000e+02,2.360236892820101851e+00
3.225000000000000000e+02,2.361551043006276718e+00
3.230000000000000000e+02,2.362865944718700817e+00
3.235000000000000000e+02,2.364181558727872723e+00
3.240000000000000000e+02,2.365497925100413124e+00
3.245000000000000000e+02,2.366815004563123992e+00
3.250000000000000000e+02,2.368132837227256982e+00
3.255000000000000000e+02,2.369451383775865949e+00
3.260000000000000000e+02,2.370770684364884140e+00
3.265000000000000000e+02,2.372090699633568001e+00
3.270000000000000000e+02,2.373411469782581662e+00
3.275000000000000000e+02,2.374732955407338419e+00
3.280000000000000000e+02,2.376055196753280363e+00
3.285000000000000000e+02,2.377378154371930119e+00
3.290000000000000000e+02,2.378701868553557475e+00
3.295000000000000000e+02,2.380026299805743317e+00
3.300000000000000000e+02,2.381351488463637089e+00
3.305000000000000000e+02,2.382677394990829534e+00
3.310000000000000000e+02,2.384004059767399042e+00
3.315000000000000000e+02,2.385331443212897362e+00
3.320000000000000000e+02,2.386659585752381574e+00
3.325000000000000000e+02,2.387988447761314692e+00
3.330000000000000000e+02,2.389318069709783998e+00
3.335000000000000000e+02,2.390648411929113593e+00
3.340000000000000000e+02,2.391979514934471585e+00
3.345000000000000000e+02,2.393311339012994310e+00
3.350000000000000000e+02,2.394643924724978667e+00
3.355000000000000000e+02,2.395977232313327931e+00
3.360000000000000000e+02,2.397311302383516196e+00
3.365000000000000000e+02,2.398646095134163048e+00
3.370000000000000000e+02,2.399981651215973955e+00
3.375000000000000000e+02,2.401317930783230192e+00
3.380000000000000000e+02,2.402654974531919674e+00
3.385000000000000000e+02,2.403992742571940067e+00
3.390000000000000000e+02,2.405331275644611022e+00
3.395000000000000000e+02,2.406670533815396862e+00
3.400000000000000000e+02,2.408010557870996049e+00
3.405000000000000000e+02,2.409351307832392486e+00
3.410000000000000000e+02,2.410692824531718514e+00
3.415000000000000000e+02,2.412035067945421218e+00
3.420000000000000000e+02,2.413378078951116112e+00
3.425000000000000000e+02,2.414721817480673050e+00
3.430000000000000000e+02,2.416066324457236458e+00
3.435000000000000000e+02,2.417411559768046114e+00
3.440000000000000000e+02,2.418757564381829539e+00
3.445000000000000000e+02,2.420104298141145360e+00
3.450000000000000000e+02,2.421451802060357927e+00
3.455000000000000000e+02,2.422800035937291430e+00
3.460000000000000000e+02,2.424149040831998558e+00
3.465000000000000000e+02,2.425498776497521547e+00
3.470000000000000000e+02,2.426849284039650279e+00
3.475000000000000000e+02,2.428200523166594849e+00
3.480000000000000000e+02,2.429552535029932070e+00
3.485000000000000000e+02,2.430905279292993715e+00
3.490000000000000000e+02,2.432258797153194152e+00
3.495000000000000000e+02,2.433613048228934872e+00
3.500000000000000000e+02,2.434968073763517538e+00
3.505000000000000000e+02,2.436323833330363620e+00
3.510000000000000000e+02,2.437680368218717586e+00
3.515000000000000000e+02,2.439037637956963600e+00
3.520000000000000000e+02,2.440395683880352440e+00
3.525000000000000000e+02,2.441754465472172342e+00
3.530000000000000000e+02,2.443114024113722582e+00
3.535000000000000000e+02,2.444474319243160831e+00
3.540000000000000000e+02,2.445835392287877941e+00
3.545000000000000000e+02,2.447197202640852609e+00
3.550000000000000000e+02,2.448559791775622330e+00
3.555000000000000000e+02,2.449923119039930874e+00
3.560000000000000000e+02,2.451287225953514337e+00
3.565000000000000000e+02,2.452652071818835378e+00
3.570000000000000000e+02,2.454017698201875763e+00
3.575000000000000000e+02,2.455384064359768193e+00
3.580000000000000000e+02,2.456751211904792509e+00
3.585000000000000000e+02,2.458119100048697714e+00
3.590000000000000000e+02,2.459487770450119459e+00
3.595000000000000000e+02,2.460857182275369315e+00
3.600000000000000000e+02,2.462227377229486258e+00
3.605000000000000000e+02,2.463598314433299130e+00
3.610000000000000000e+02,2.464970035638299972e+00
3.615000000000000000e+02,2.466342499919784270e+00
3.620000000000000000e+02,2.467715749075750864e+00
3.625000000000000000e+02,2.469089742135908594e+00
3.630000000000000000e+02,2.470464520944814169e+00
3.635000000000000000e+02,2.471840044486541377e+00
3.640000000000000000e+02,2.473216354652256310e+00
3.645000000000000000e+02,2.474593410380344860e+00
3.650000000000000000e+02,2.475971253608638012e+00
3.655000000000000000e+02,2.477349843229781357e+00
3.660000000000000000e+02,2.478729221228319179e+00
3.665000000000000000e+02,2.480109346451108809e+00
3.670000000000000000e+02,2.481490260929463343e+00
3.675000000000000000e+02,2.482871923464398112e+00
3.680000000000000000e+02,2.484254376134042097e+00
3.685000000000000000e+02,2.485637577693522005e+00
3.690000000000000000e+02,2.487021570267836879e+00
3.695000000000000000e+02,2.488406312566170175e+00
3.700000000000000000e+02,2.489791846760446070e+00
3.705000000000000000e+02,2.491178131513852367e+00
3.710000000000000000e+02,2.492565209045288110e+00
3.715000000000000000e+02,2.493953037971898379e+00
3.720000000000000000e+02,2.495341660559606378e+00
3.725000000000000000e+02,2.496731035379464281e+00
3.730000000000000000e+02,2.498121204744473633e+00
3.735000000000000000e+02,2.499512127179538190e+00
3.740000000000000000e+02,2.500903845044793794e+00
3.745000000000000000e+02,2.502296316818942934e+00
3.750000000000000000e+02,2.503689584909308596e+00
3.755000000000000000e+02,2.505083607748340935e+00
3.760000000000000000e+02,2.506478427790601593e+00
3.765000000000000000e+02,2.507874003422239539e+00
3.770000000000000000e+02,2.509270377145102593e+00
3.775000000000000000e+02,2.510667507298990131e+00
3.780000000000000000e+02,2.512065436433092103e+00
3.785000000000000000e+02,2.513464122840799675e+00
3.790000000000000000e+02,2.514863609118701326e+00
3.795000000000000000e+02,2.516263853513732496e+00
3.800000000000000000e+02,2.517664898669925932e+00
3.805000000000000000e+02,2.519066702787709833e+00
3.810000000000000000e+02,2.520469308558619392e+00
3.815000000000000000e+02,2.521872674136520498e+00
3.820000000000000000e+02,2.523276842260504083e+00
3.825000000000000000e+02,2.524681771037823985e+00
3.830000000000000000e+02,2.526087503255176614e+00
3.835000000000000000e+02,2.527493996973150914e+00
3.840000000000000000e+02,2.528901295026105167e+00
3.845000000000000000e+02,2.530309355427911466e+00
3.850000000000000000e+02,2.531718221060640150e+00
3.855000000000000000e+02,2.533127849891398498e+00
3.860000000000000000e+02,2.534538284850019085e+00
3.865000000000000000e+02,2.535949483856789755e+00
3.870000000000000000e+02,2.537361489889358168e+00
3.875000000000000000e+02,2.538774260821154094e+00
3.880000000000000000e+02,2.540187839677685577e+00
3.885000000000000000e+02,2.541602184285459920e+00
3.890000000000000000e+02,2.543017337717910831e+00
3.895000000000000000e+02,2.544433257754570299e+00
3.900000000000000000e+02,2.545849987516850099e+00
3.905000000000000000e+02,2.547267484737253618e+00
3.910000000000000000e+02,2.548685792585225762e+00
3.915000000000000000e+02,2.550104868746188913e+00
3.920000000000000000e+02,2.551524756437673069e+00
3.925000000000000000e+02,2.552945413297966315e+00
3.930000000000000000e+02,2.554366882592738364e+00
3.935000000000000000e+02,2.555789121913091932e+00
3.940000000000000000e+02,2.557212174572889740e+00
3.945000000000000000e+02,2.558635998115994070e+00
3.950000000000000000e+02,2.560060635904517934e+00
3.955000000000000000e+02,2.561486045435029890e+00
3.960000000000000000e+02,2.562912270117942093e+00
3.965000000000000000e+02,2.564339267402481415e+00
3.970000000000000000e+02,2.565767080747414219e+00
3.975000000000000000e+02,2.567195667554569294e+00
3.980000000000000000e+02,2.568625071331122722e+00
3.985000000000000000e+02,2.570055249431452804e+00
3.990000000000000000e+02,2.571486245411196858e+00
3.995000000000000000e+02,2.572918016577231182e+00
4.000000000000000000e+02,2.574350606533710728e+00
4.005000000000000000e+02,2.575783972539956057e+00
4.010000000000000000e+02,2.577218158248690383e+00
4.015000000000000000e+02,2.578653120871628346e+00
4.020000000000000000e+02,2.580088904110116488e+00
4.025000000000000000e+02,2.581525465128206243e+00
4.030000000000000000e+02,2.582962847675924767e+00
4.035000000000000000e+02,2.584401008869607885e+00
4.040000000000000000e+02,2.585839992508017549e+00
4.045000000000000000e+02,2.587279755659720681e+00
4.050000000000000000e+02,2.588720342172263766e+00
4.055000000000000000e+02,2.590161709066394202e+00
4.060000000000000000e+02,2.591603900238503844e+00
4.065000000000000000e+02,2.593046872661461499e+00
4.070000000000000000e+02,2.594490670280555022e+00
4.075000000000000000e+02,2.595935250020728002e+00
4.080000000000000000e+02,2.597380655876216249e+00
4.085000000000000000e+02,2.598826844723983509e+00
4.090000000000000000e+02,2.600273860607269505e+00
4.095000000000000000e+02,2.601721660355005294e+00
4.100000000000000000e+02,2.603170288059489579e+00
4.105000000000000000e+02,2.604619700501563884e+00
4.110000000000000000e+02,2.606069941822642289e+00
4.115000000000000000e+02,2.607520968755425272e+00
4.120000000000000000e+02,2.608972825490494696e+00
4.125000000000000000e+02,2.610425468712355368e+00
4.130000000000000000e+02,2.611878942660814662e+00
4.135000000000000000e+02,2.613333203972127539e+00
4.140000000000000000e+02,2.614788296935379730e+00
4.145000000000000000e+02,2.616244178138523502e+00
4.150000000000000000e+02,2.617700891919978012e+00
4.155000000000000000e+02,2.619158394819339097e+00
4.160000000000000000e+02,2.620616731224414409e+00
4.165000000000000000e+02,2.622075857626389617e+00
4.170000000000000000e+02,2.623535818462514158e+00
4.175000000000000000e+02,2.624996570175512467e+00
4.180000000000000000e+02,2.626458157252130388e+00
4.185000000000000000e+02,2.627920536086573389e+00
4.190000000000000000e+02,2.629383751215142784e+00
4.195000000000000000e+02,2.630847758983470008e+00
4.200000000000000000e+02,2.632312603977467358e+00
4.205000000000000000e+02,2.633778242494138500e+00
4.210000000000000000e+02,2.635244719169058225e+00
4.215000000000000000e+02,2.636711990250548254e+00
4.220000000000000000e+02,2.638180100423914265e+00
4.225000000000000000e+02,2.639649005888729416e+00
4.230000000000000000e+02,2.641118751380080454e+00
4.235000000000000000e+02,2.642589293048749788e+00
4.240000000000000000e+02,2.644060675679654526e+00
4.245000000000000000e+02,2.645532855374735703e+00
4.250000000000000000e+02,2.647005876968794080e+00
4.255000000000000000e+02,2.648479696514870696e+00
4.260000000000000000e+02,2.649954358897711693e+00
4.265000000000000000e+02,2.651429820121405712e+00
4.270000000000000000e+02,2.652906125120692238e+00
4.275000000000000000e+02,2.654383229850655557e+00
4.280000000000000000e+02,2.655861179296088448e+00
4.285000000000000000e+02,2.657339929363013109e+00
4.290000000000000000e+02,2.658819525086328461e+00
4.295000000000000000e+02,2.660299922322942656e+00
4.300000000000000000e+02,2.661781166157919376e+00
4.305000000000000000e+02,2.663263212398994106e+00
4.310000000000000000e+02,2.664746106181452134e+00
4.315000000000000000e+02,2.666229803263802545e+00
4.320000000000000000e+02,2.667714348831607740e+00
4.325000000000000000e+02,2.669199698594095782e+00
4.330000000000000000e+02,2.670685897787159480e+00
4.335000000000000000e+02,2.672172902070693912e+00
4.340000000000000000e+02,2.673660756730978694e+00
4.345000000000000000e+02,2.675149417378518635e+00
4.350000000000000000e+02,2.676638929350038332e+00
4.355000000000000000e+02,2.678129248206597257e+00
4.360000000000000000e+02,2.679620419335419612e+00
4.365000000000000000e+02,2.681112398248064910e+00
4.370000000000000000e+02,2.682605230382309802e+00
4.375000000000000000e+02,2.684098871200175207e+00
4.380000000000000000e+02,2.685593366190030196e+00
4.385000000000000000e+02,2.687088670764283371e+00
4.390000000000000000e+02,2.688584830461990371e+00
4.395000000000000000e+02,2.690081800645896859e+00
4.400000000000000000e+02,2.691579626905764133e+00
4.405000000000000000e+02,2.693078264554615853e+00
4.410000000000000000e+02,2.694577759233014902e+00
4.415000000000000000e+02,2.696078066204210089e+00
4.420000000000000000e+02,2.697579231159580537e+00
4.425000000000000000e+02,2.699081209312545138e+00
4.430000000000000000e+02,2.700584046405399619e+00
4.435000000000000000e+02,2.702087697601671223e+00
4.440000000000000000e+02,2.703592208694590493e+00
4.445000000000000000e+02,2.705097534797741510e+00
4.450000000000000000e+02,2.706603721755383329e+00
4.455000000000000000e+02,2.708110724631101807e+00
4.460000000000000000e+02,2.709618589320200055e+00
4.465000000000000000e+02,2.711127270836210634e+00
4.470000000000000000e+02,2.712636815125579304e+00
4.475000000000000000e+02,2.714147177151728485e+00
4.480000000000000000e+02,2.715658402912263458e+00
4.485000000000000000e+02,2.717170447320440552e+00
4.490000000000000000e+02,2.718683356425120046e+00
4.495000000000000000e+02,2.720197085089338440e+00
4.500000000000000000e+02,2.721711679413228335e+00
4.505000000000000000e+02,2.723227094209549559e+00
4.510000000000000000e+02,2.724743375629806064e+00
4.515000000000000000e+02,2.726260478436420165e+00
4.520000000000000000e+02,2.727778448832286262e+00
4.525000000000000000e+02,2.729297241529438089e+00
4.530000000000000000e+02,2.730816902782253752e+00
4.535000000000000000e+02,2.732337387252320227e+00
4.540000000000000000e+02,2.733858741245517532e+00
4.545000000000000000e+02,2.735380919372933484e+00
4.550000000000000000e+02,2.736903967992047715e+00
4.555000000000000000e+02,2.738427841663384932e+00
4.560000000000000000e+02,2.739952586796046141e+00
4.565000000000000000e+02,2.741478157899941870e+00
4.570000000000000000e+02,2.743004601435884648e+00
4.575000000000000000e+02,2.744531871863106431e+00
4.580000000000000000e+02,2.746060015694181455e+00
4.585000000000000000e+02,2.747588987337594268e+00
4.590000000000000000e+02,2.749118833357729219e+00
4.595000000000000000e+02,2.750649508112306130e+00
4.600000000000000000e+02,2.752181058217577192e+00
4.605000000000000000e+02,2.753713437980402468e+00
4.610000000000000000e+02,2.755246694068959279e+00
4.615000000000000000e+02,2.756780780739228831e+00
4.620000000000000000e+02,2.758315744711373529e+00
4.625000000000000000e+02,2.759851540190401575e+00
4.630000000000000000e+02,2.761388213948515080e+00
4.635000000000000000e+02,2.762925720139731034e+00
4.640000000000000000e+02,2.764464105588352094e+00
4.645000000000000000e+02,2.766003324397308116e+00
4.650000000000000000e+02,2.767543423443057371e+00
4.655000000000000000e+02,2.769084356777424816e+00
4.660000000000000000e+02,2.770626171329085619e+00
4.665000000000000000e+02,2.772168821098664360e+00
4.670000000000000000e+02,2.773712353067107728e+00
4.675000000000000000e+02,2.775256721183823050e+00
4.680000000000000000e+02,2.776801972482087599e+00
4.685000000000000000e+02,2.778348060859994639e+00
4.690000000000000000e+02,2.779895033403210647e+00
4.695000000000000000e+02,2.781442843958495725e+00
4.700000000000000000e+02,2.782991539663966840e+00
4.705000000000000000e+02,2.784541074314952347e+00
4.710000000000000000e+02,2.786091495102076987e+00
4.715000000000000000e+02,2.787642755769221381e+00
4.720000000000000000e+02,2.789194903559576666e+00
4.725000000000000000e+02,2.790747892165477584e+00
4.730000000000000000e+02,2.792301768882739843e+00
4.735000000000000000e+02,2.793856487352136764e+00
4.740000000000000000e+02,2.795412094922166357e+00
4.745000000000000000e+02,2.796968545181941934e+00
4.750000000000000000e+02,2.798525885532704205e+00
4.755000000000000000e+02,2.800084069511890039e+00
4.760000000000000000e+02,2.801643144573536581e+00
4.765000000000000000e+02,2.803203064203309225e+00
4.770000000000000000e+02,2.804763875908103277e+00
4.775000000000000000e+02,2.806325533121792226e+00
4.780000000000000000e+02,2.807888083404190382e+00
4.785000000000000000e+02,2.809451480137278523e+00
4.790000000000000000e+02,2.811015770933848579e+00
4.795000000000000000e+02,2.812580909123976625e+00
4.800000000000000000e+02,2.814146942373486393e+00
4.805000000000000000e+02,2.815713823960448892e+00
4.810000000000000000e+02,2.817281601603784047e+00
4.815000000000000000e+02,2.818850228529540924e+00
4.820000000000000000e+02,2.820419752509791600e+00
4.825000000000000000e+02,2.821990126718462832e+00
4.830000000000000000e+02,2.823561398980840575e+00
4.835000000000000000e+02,2.825133522418713738e+00
4.840000000000000000e+02,2.826706544910638996e+00
4.845000000000000000e+02,2.828280419526166600e+00
4.850000000000000000e+02,2.829855194197188784e+00
4.855000000000000000e+02,2.831430821940997156e+00
4.860000000000000000e+02,2.833007350742875907e+00
4.865000000000000000e+02,2.834584733567762971e+00
4.870000000000000000e+02,2.836163018454392670e+00
4.875000000000000000e+02,2.837742158315331054e+00
4.880000000000000000e+02,2.839322201242822530e+00
4.885000000000000000e+02,2.840903100096963119e+00
4.890000000000000000e+02,2.842484903023566822e+00
4.895000000000000000e+02,2.844067562830239204e+00
4.900000000000000000e+02,2.845651127716424700e+00
4.905000000000000000e+02,2.847235550437143825e+00
4.910000000000000000e+02,2.848820879245526960e+00
4.915000000000000000e+02,2.850407066843990034e+00
4.920000000000000000e+02,2.851994161539401773e+00
4.925000000000000000e+02,2.853582115981503797e+00
4.930000000000000000e+02,2.855170978530953807e+00
4.935000000000000000e+02,2.856760701784750722e+00
4.940000000000000000e+02,2.858351334157438917e+00
4.945000000000000000e+02,2.859942828193217323e+00
4.950000000000000000e+02,2.861535232360539194e+00
4.955000000000000000e+02,2.863128499150741302e+00
4.960000000000000000e+02,2.864722677086285696e+00
4.965000000000000000e+02,2.866317718605590592e+00
4.970000000000000000e+02,2.867913672285146820e+00
4.975000000000000000e+02,2.869510490510393197e+00
4.980000000000000000e+02,2.871108221911950587e+00
4.985000000000000000e+02,2.872706818822218455e+00
4.990000000000000000e+02,2.874306329925969905e+00
4.995000000000000000e+02,2.875906707502505544e+00
5.000000000000000000e+02,2.877508000290847523e+00
5.005000000000000000e+02,2.879110160517142969e+00
5.010000000000000000e+02,2.880713236974682623e+00
5.015000000000000000e+02,2.882317181836399733e+00
5.020000000000000000e+02,2.883922043949954439e+00
5.025000000000000000e+02,2.885527775435005715e+00
5.030000000000000000e+02,2.887134425193605747e+00
5.035000000000000000e+02,2.888741945292078839e+00
5.040000000000000000e+02,2.890350384686968699e+00
5.045000000000000000e+02,2.891959695391209451e+00
5.050000000000000000e+02,2.893569926415854976e+00
5.055000000000000000e+02,2.895181029720384380e+00
5.060000000000000000e+02,2.896793054370468301e+00
5.065000000000000000e+02,2.898405952272073094e+00
5.070000000000000000e+02,2.900019772545503027e+00
5.075000000000000000e+02,2.901634467043153531e+00
5.080000000000000000e+02,2.903250084940062870e+00
5.085000000000000000e+02,2.904866578034994706e+00
5.090000000000000000e+02,2.906483995557742173e+00
5.095000000000000000e+02,2.908102289253379880e+00
5.100000000000000000e+02,2.909721508406558410e+00
5.105000000000000000e+02,2.911341604708599817e+00
5.110000000000000000e+02,2.912962627499032120e+00
5.115000000000000000e+02,2.914584528415367970e+00
5.120000000000000000e+02,2.916207356852114074e+00
5.125000000000000000e+02,2.917831064392911955e+00
5.130000000000000000e+02,2.919455700487269212e+00
5.135000000000000000e+02,2.921081216664896285e+00
5.140000000000000000e+02,2.922707662430402031e+00
5.145000000000000000e+02,2.924334989259506745e+00
5.150000000000000000e+02,2.925963246711940524e+00
5.155000000000000000e+02,2.927592386209374453e+00
5.160000000000000000e+02,2.929222457366763788e+00
5.165000000000000000e+02,2.930853411551666010e+00
5.170000000000000000e+02,2.932485298434283738e+00
5.175000000000000000e+02,2.934118069328002232e+00
5.180000000000000000e+02,2.935751773958372279e+00
5.185000000000000000e+02,2.937386363584548299e+00
5.190000000000000000e+02,2.939021887987447457e+00
5.195000000000000000e+02,2.940658298371933377e+00
5.200000000000000000e+02,2.942295644574393076e+00
5.205000000000000000e+02,2.943933877745339434e+00
5.210000000000000000e+02,2.945573047776651965e+00
5.215000000000000000e+02,2.947213105764428853e+00
5.220000000000000000e+02,2.948854101656142923e+00
5.225000000000000000e+02,2.950495986493420819e+00
5.230000000000000000e+02,2.952138810279352210e+00
5.235000000000000000e+02,2.953782524001025589e+00
5.240000000000000000e+02,2.955427177717251386e+00
5.245000000000000000e+02,2.957072722360523542e+00
5.250000000000000000e+02,2.958719208045391458e+00
5.255000000000000000e+02,2.960366585649691906e+00
5.260000000000000000e+02,2.962014905343820281e+00
5.265000000000000000e+02,2.963664117950894017e+00
5.270000000000000000e+02,2.965314273697170933e+00
5.275000000000000000e+02,2.966965323350994499e+00
5.280000000000000000e+02,2.968617317194587102e+00
5.285000000000000000e+02,2.970270205941444974e+00
5.290000000000000000e+02,2.971924039929807915e+00
5.295000000000000000e+02,2.973578769818251200e+00
5.300000000000000000e+02,2.975234446001089772e+00
5.305000000000000000e+02,2.976891019081954415e+00
5.310000000000000000e+02,2.978548539511296500e+00
5.315000000000000000e+02,2.980206957837703285e+00
5.320000000000000000e+02,2.981866324567820747e+00
5.325000000000000000e+02,2.983526590195175299e+00
5.330000000000000000e+02,2.985187805282672358e+00
5.335000000000000000e+02,2.986849920268670910e+00
5.340000000000000000e+02,2.988512985772398434e+00
5.345000000000000000e+02,2.990176952177030056e+00
5.350000000000000000e+02,2.991841870158174821e+00
5.355000000000000000e+02,2.993507690043720526e+00
5.360000000000000000e+02,2.995174462565724838e+00
5.365000000000000000e+02,2.996842137996765576e+00
5.370000000000000000e+02,2.998510767125409870e+00
5.375000000000000000e+02,3.000180300168825198e+00
5.380000000000000000e+02,3.001850787972149437e+00
5.385000000000000000e+02,3.003522180697120181e+00
5.390000000000000000e+02,3.005194529245513557e+00
5.395000000000000000e+02,3.006867783723526699e+00
5.400000000000000000e+02,3.008541995089636600e+00
5.405000000000000000e+02,3.010217113394487054e+00
5.410000000000000000e+02,3.011893189653316316e+00
5.415000000000000000e+02,3.013570173861107815e+00
5.420000000000000000e+02,3.015248117089925017e+00
5.425000000000000000e+02,3.016926969279073667e+00
5.430000000000000000e+02,3.018606781557505947e+00
5.435000000000000000e+02,3.020287503808745111e+00
5.440000000000000000e+02,3.021969187218693786e+00
5.445000000000000000e+02,3.023651781615070089e+00
5.450000000000000000e+02,3.025335338240796812e+00
5.455000000000000000e+02,3.027019806867682128e+00
5.460000000000000000e+02,3.028705238795726729e+00
5.465000000000000000e+02,3.030391583740814188e+00
5.470000000000000000e+02,3.032078893060086155e+00
5.475000000000000000e+02,3.033767116413392806e+00
5.480000000000000000e+02,3.035456305215083361e+00
5.485000000000000000e+02,3.037146409068955055e+00
5.490000000000000000e+02,3.038837479446628187e+00
5.495000000000000000e+02,3.040529465895742689e+00
5.500000000000000000e+02,3.042222419945252110e+00
5.505000000000000000e+02,3.043916291086619985e+00
5.510000000000000000e+02,3.045611130906195729e+00
5.515000000000000000e+02,3.047306888839161676e+00
5.520000000000000000e+02,3.049003616529329719e+00
5.525000000000000000e+02,3.050701263355577453e+00
5.530000000000000000e+02,3.052399881019246308e+00
5.535000000000000000e+02,3.054099418842803448e+00
5.540000000000000000e+02,3.055799928585178016e+00
5.545000000000000000e+02,3.057501359512412975e+00
5.550000000000000000e+02,3.059203763441088686e+00
5.555000000000000000e+02,3.060907089580716445e+00
5.560000000000000000e+02,3.062611389805594442e+00
5.565000000000000000e+02,3.064316613268678768e+00
5.570000000000000000e+02,3.066022811902052503e+00
5.575000000000000000e+02,3.067729934802010394e+00
5.580000000000000000e+02,3.069438033958480361e+00
5.585000000000000000e+02,3.071147058411080266e+00
5.590000000000000000e+02,3.072857060207649482e+00
5.595000000000000000e+02,3.074567988331019297e+00
5.600000000000000000e+02,3.076279894887004485e+00
5.605000000000000000e+02,3.077992728801629330e+00
5.610000000000000000e+02,3.079706542238750178e+00
5.615000000000000000e+02,3.081421284067477728e+00
5.620000000000000000e+02,3.083137006509773403e+00
5.625000000000000000e+02,3.084853658377816998e+00
5.630000000000000000e+02,3.086571291951728302e+00
5.635000000000000000e+02,3.088289855986677601e+00
5.640000000000000000e+02,3.090009402821000783e+00
5.645000000000000000e+02,3.091729881152785353e+00
5.650000000000000000e+02,3.093451343378686325e+00
5.655000000000000000e+02,3.095173738139649355e+00
5.660000000000000000e+02,3.096897117890671236e+00
5.665000000000000000e+02,3.098621431215488720e+00
5.670000000000000000e+02,3.100346730627549174e+00
5.675000000000000000e+02,3.102072964653318721e+00
5.680000000000000000e+02,3.103800185864714845e+00
5.685000000000000000e+02,3.105528342730869085e+00
5.690000000000000000e+02,3.107257487882281399e+00
5.695000000000000000e+02,3.108987569730682576e+00
5.700000000000000000e+02,3.110718640965174142e+00
5.705000000000000000e+02,3.112450649940021741e+00
5.710000000000000000e+02,3.114183649403044374e+00
5.715000000000000000e+02,3.115917587650977261e+00
5.720000000000000000e+02,3.117652517490370201e+00
5.725000000000000000e+02,3.119388387160369369e+00
5.730000000000000000e+02,3.121125249526365941e+00
5.735000000000000000e+02,3.122863052769849546e+00
5.740000000000000000e+02,3.124601849815079380e+00
5.745000000000000000e+02,3.126341588785822356e+00
5.750000000000000000e+02,3.128082322665308723e+00
5.755000000000000000e+02,3.129823999519525835e+00
5.760000000000000000e+02,3.131566672390698081e+00
5.765000000000000000e+02,3.133310289286961758e+00
5.770000000000000000e+02,3.135054903309648644e+00
5.775000000000000000e+02,3.136800462408980028e+00
5.780000000000000000e+02,3.138547019745417721e+00
5.785000000000000000e+02,3.140294523211203170e+00
5.790000000000000000e+02,3.142043026026034358e+00
5.795000000000000000e+02,3.143792476024112936e+00
5.800000000000000000e+02,3.145542926484391266e+00
5.805000000000000000e+02,3.147294325182968588e+00
5.810000000000000000e+02,3.149046725458167106e+00
