x,current_density_clean
5.820000000000000000e+02,2.614515428616726922e+02
5.825000000000000000e+02,2.566927767887166851e+02
5.830000000000000000e+02,2.520206289835904840e+02
5.835000000000000000e+02,2.474335180957933176e+02
5.840000000000000000e+02,2.429299010367224980e+02
5.845000000000000000e+02,2.385082534973473969e+02
5.850000000000000000e+02,2.341670880503768046e+02
5.855000000000000000e+02,2.299049353706863883e+02
5.860000000000000000e+02,2.257203616845168881e+02
5.865000000000000000e+02,2.216119506673060187e+02
5.870000000000000000e+02,2.175783202634701752e+02
5.875000000000000000e+02,2.136181052372065494e+02
5.880000000000000000e+02,2.097299733855621184e+02
5.885000000000000000e+02,2.059126087186521943e+02
5.890000000000000000e+02,2.021647270879019800e+02
5.895000000000000000e+02,1.984850599729773819e+02
5.900000000000000000e+02,1.948723695462949479e+02
5.905000000000000000e+02,1.913254330447797713e+02
5.910000000000000000e+02,1.878430572909781233e+02
5.915000000000000000e+02,1.844240636285476569e+02
5.920000000000000000e+02,1.810673019195734241e+02
5.925000000000000000e+02,1.777716360234554429e+02
5.930000000000000000e+02,1.745359572893226243e+02
5.935000000000000000e+02,1.713591705587166416e+02
5.940000000000000000e+02,1.682402071713158591e+02
5.945000000000000000e+02,1.651780114725219164e+02
5.950000000000000000e+02,1.621715533500490665e+02
5.955000000000000000e+02,1.592198152282005594e+02
5.960000000000000000e+02,1.563218041522463579e+02
5.965000000000000000e+02,1.534765392518334579e+02
5.970000000000000000e+02,1.506830633894637685e+02
5.975000000000000000e+02,1.479404310761162264e+02
5.980000000000000000e+02,1.452477196995481279e+02
5.985000000000000000e+02,1.426040178758175045e+02
5.990000000000000000e+02,1.400084362725641540e+02
5.995000000000000000e+02,1.374600963807083076e+02
6.000000000000000000e+02,1.349581409473214251e+02
6.005000000000000000e+02,1.325017231523448231e+02
6.010000000000000000e+02,1.300900166651327652e+02
6.015000000000000000e+02,1.277222052115816098e+02
6.020000000000000000e+02,1.253974922679193469e+02
6.025000000000000000e+02,1.231150910041630198e+02
6.030000000000000000e+02,1.208742336282398497e+02
6.035000000000000000e+02,1.186741616921979414e+02
6.040000000000000000e+02,1.165141350992722096e+02
6.045000000000000000e+02,1.143934227597630979e+02
6.050000000000000000e+02,1.123113112732057033e+02
6.055000000000000000e+02,1.102670959213034507e+02
6.060000000000000000e+02,1.082600890369195952e+02
6.065000000000000000e+02,1.062896113219080121e+02
6.070000000000000000e+02,1.043549999142237681e+02
6.075000000000000000e+02,1.024556000189318041e+02
6.080000000000000000e+02,1.005907726843255716e+02
6.085000000000000000e+02,9.875988673481667490e+01
6.090000000000000000e+02,9.696232626655844911e+01
6.095000000000000000e+02,9.519748287132712505e+01
6.100000000000000000e+02,9.346476286176813630e+01
6.105000000000000000e+02,9.176357977577247027e+01
6.110000000000000000e+02,9.009336134109847194e+01
6.115000000000000000e+02,8.845354225012559368e+01
6.120000000000000000e+02,8.684357087325271607e+01
6.125000000000000000e+02,8.526290229427652889e+01
6.130000000000000000e+02,8.371100478162820480e+01
6.135000000000000000e+02,8.218735307497540532e+01
6.140000000000000000e+02,8.069143462303253500e+01
6.145000000000000000e+02,7.922274311232402511e+01
6.150000000000000000e+02,7.778078447998856859e+01
6.155000000000000000e+02,7.636507067596843967e+01
6.160000000000000000e+02,7.497512545892381297e+01
6.165000000000000000e+02,7.361047838342850014e+01
6.170000000000000000e+02,7.227067038681757083e+01
6.175000000000000000e+02,7.095524799327323251e+01
6.180000000000000000e+02,6.966376869914722647e+01
6.185000000000000000e+02,6.839579538611324949e+01
6.190000000000000000e+02,6.715090151223336079e+01
6.195000000000000000e+02,6.592866572663574232e+01
6.200000000000000000e+02,6.472867687333211961e+01
6.205000000000000000e+02,6.355052880015148986e+01
6.210000000000000000e+02,6.239382518206308248e+01
6.215000000000000000e+02,6.125817451735881747e+01
6.220000000000000000e+02,6.014319477699260830e+01
6.225000000000000000e+02,5.904850858125714552e+01
6.230000000000000000e+02,5.797374768141520462e+01
6.235000000000000000e+02,5.691854831036047102e+01
6.240000000000000000e+02,5.588255550259012239e+01
6.245000000000000000e+02,5.486541861257367714e+01
6.250000000000000000e+02,5.386679547889831809e+01
6.255000000000000000e+02,5.288634810429628175e+01
6.260000000000000000e+02,5.192374666958376395e+01
6.265000000000000000e+02,5.097866536951559624e+01
6.270000000000000000e+02,5.005078628193595591e+01
6.275000000000000000e+02,4.913979535383940345e+01
6.280000000000000000e+02,4.824538613095604234e+01
6.285000000000000000e+02,4.736725588860085168e+01
6.290000000000000000e+02,4.650510922672756209e+01
6.295000000000000000e+02,4.565865434034358117e+01
6.300000000000000000e+02,4.482760648488536503e+01
6.305000000000000000e+02,4.401168438116454951e+01
6.310000000000000000e+02,4.321061355574251195e+01
6.315000000000000000e+02,4.242412287555496420e+01
6.320000000000000000e+02,4.165194776779471653e+01
6.325000000000000000e+02,4.089382687953706608e+01
6.330000000000000000e+02,4.014950518147696101e+01
6.335000000000000000e+02,3.941873074804627919e+01
6.340000000000000000e+02,3.870125774919495143e+01
6.345000000000000000e+02,3.799684334665383290e+01
6.350000000000000000e+02,3.730525057779819065e+01
6.355000000000000000e+02,3.662624536386657326e+01
6.360000000000000000e+02,3.595959928979944209e+01
6.365000000000000000e+02,3.530508672037562690e+01
6.370000000000000000e+02,3.466248747977844147e+01
6.375000000000000000e+02,3.403158407175701683e+01
6.380000000000000000e+02,3.341216426253679117e+01
6.385000000000000000e+02,3.280401840125340840e+01
6.390000000000000000e+02,3.220694190969411608e+01
6.395000000000000000e+02,3.162073269938729680e+01
6.400000000000000000e+02,3.104519357153546366e+01
6.405000000000000000e+02,3.048012972727390490e+01
6.410000000000000000e+02,2.992535108103480823e+01
6.415000000000000000e+02,2.938066986061430441e+01
6.420000000000000000e+02,2.884590283709035674e+01
6.425000000000000000e+02,2.832086901145870073e+01
6.430000000000000000e+02,2.780539176411451763e+01
6.435000000000000000e+02,2.729929662493456277e+01
6.440000000000000000e+02,2.680241334522417063e+01
6.445000000000000000e+02,2.631457374823547823e+01
6.450000000000000000e+02,2.583561372637652198e+01
6.455000000000000000e+02,2.536537116926421120e+01
6.460000000000000000e+02,2.490368788889131579e+01
6.465000000000000000e+02,2.445040762241745824e+01
6.470000000000000000e+02,2.400537788789266358e+01
6.475000000000000000e+02,2.356844805909040375e+01
6.480000000000000000e+02,2.313947115429269630e+01
6.485000000000000000e+02,2.271830198056651895e+01
6.490000000000000000e+02,2.230479885802500206e+01
6.495000000000000000e+02,2.189882183104230862e+01
6.500000000000000000e+02,2.150023433031840980e+01
6.505000000000000000e+02,2.110890144861784989e+01
6.510000000000000000e+02,2.072469154288157966e+01
6.515000000000000000e+02,2.034747457216220212e+01
6.520000000000000000e+02,1.997712364194541124e+01
6.525000000000000000e+02,1.961351340203822247e+01
6.530000000000000000e+02,1.925652153518460352e+01
6.535000000000000000e+02,1.890602721274404630e+01
6.540000000000000000e+02,1.856191252961084004e+01
6.545000000000000000e+02,1.822406101559839797e+01
6.550000000000000000e+02,1.789235901859904843e+01
6.555000000000000000e+02,1.756669426966474035e+01
6.560000000000000000e+02,1.724695721627438871e+01
6.565000000000000000e+02,1.693303963917409405e+01
6.570000000000000000e+02,1.662483593755167632e+01
6.575000000000000000e+02,1.632224179576937217e+01
6.580000000000000000e+02,1.602515542218039357e+01
6.585000000000000000e+02,1.573347626395435306e+01
6.590000000000000000e+02,1.544710620120804023e+01
6.595000000000000000e+02,1.516594830818886130e+01
6.600000000000000000e+02,1.488990800433166939e+01
6.605000000000000000e+02,1.461889186012801822e+01
6.610000000000000000e+02,1.435280870666278119e+01
6.615000000000000000e+02,1.409156848455736366e+01
6.620000000000000000e+02,1.383508331348380338e+01
6.625000000000000000e+02,1.358326638262816388e+01
6.630000000000000000e+02,1.333603298162582007e+01
6.635000000000000000e+02,1.309329943104733474e+01
6.640000000000000000e+02,1.285498407614651661e+01
6.645000000000000000e+02,1.262100625592512770e+01
6.650000000000000000e+02,1.239128726103507283e+01
6.655000000000000000e+02,1.216574934003037889e+01
6.660000000000000000e+02,1.194431662271652961e+01
6.665000000000000000e+02,1.172691416224829020e+01
6.670000000000000000e+02,1.151346882517258230e+01
6.675000000000000000e+02,1.130390836807913502e+01
6.680000000000000000e+02,1.109816229553830524e+01
6.685000000000000000e+02,1.089616097005819739e+01
6.690000000000000000e+02,1.069783643907550541e+01
6.695000000000000000e+02,1.050312157701768001e+01
6.700000000000000000e+02,1.031195088246308345e+01
6.705000000000000000e+02,1.012425965115016169e+01
6.710000000000000000e+02,9.939984744382920567e+00
6.715000000000000000e+02,9.759063791870806526e+00
6.720000000000000000e+02,9.581435932416740187e+00
6.725000000000000000e+02,9.407041045511636668e+00
6.730000000000000000e+02,9.235820465304840354e+00
6.735000000000000000e+02,9.067716239916059351e+00
6.740000000000000000e+02,8.902671819651915897e+00
6.745000000000000000e+02,8.740631343035508038e+00
6.750000000000000000e+02,8.581540300198051696e+00
6.755000000000000000e+02,8.425344844662337351e+00
6.760000000000000000e+02,8.271992432804928796e+00
6.765000000000000000e+02,8.121431160464512189e+00
6.770000000000000000e+02,7.973610379337832121e+00
6.775000000000000000e+02,7.828480057517501756e+00
6.780000000000000000e+02,7.685991373653664027e+00
6.785000000000000000e+02,7.546096100558096431e+00
6.790000000000000000e+02,7.408747177933646455e+00
6.795000000000000000e+02,7.273898118212567709e+00
6.800000000000000000e+02,7.141503558626840054e+00
6.805000000000000000e+02,7.011518688478711070e+00
6.810000000000000000e+02,6.883899781297093234e+00
6.815000000000000000e+02,6.758603642767245567e+00
6.820000000000000000e+02,6.635588123691555040e+00
6.825000000000000000e+02,6.514811587833143847e+00
6.830000000000000000e+02,6.396233406373466934e+00
6.835000000000000000e+02,6.279813444951520829e+00
6.840000000000000000e+02,6.165512540285678078e+00
6.845000000000000000e+02,6.053292005716096824e+00
6.850000000000000000e+02,5.943114090634149527e+00
6.855000000000000000e+02,5.834941503860601841e+00
6.860000000000000000e+02,5.728737856502787551e+00
6.865000000000000000e+02,5.624467202525186948e+00
6.870000000000000000e+02,5.522094465632140015e+00
6.875000000000000000e+02,5.421584996410674151e+00
6.880000000000000000e+02,5.322904983814970237e+00
6.885000000000000000e+02,5.226021028283657444e+00
6.890000000000000000e+02,5.130900538381474973e+00
6.895000000000000000e+02,5.037511319314797120e+00
6.900000000000000000e+02,4.945821955265902403e+00
6.905000000000000000e+02,4.855801412751298507e+00
6.910000000000000000e+02,4.767419409164669553e+00
6.915000000000000000e+02,4.680646030442618510e+00
6.920000000000000000e+02,4.595452086313756901e+00
6.925000000000000000e+02,4.511808741755767294e+00
6.930000000000000000e+02,4.429687859430177177e+00
6.935000000000000000e+02,4.349061644433268370e+00
6.940000000000000000e+02,4.269902974378756433e+00
6.945000000000000000e+02,4.192185056963022127e+00
6.950000000000000000e+02,4.115881748141264396e+00
6.955000000000000000e+02,4.040967222044807627e+00
6.960000000000000000e+02,3.967416277680217096e+00
6.965000000000000000e+02,3.895204020753139762e+00
6.970000000000000000e+02,3.824306159304356356e+00
6.975000000000000000e+02,3.754698697010677044e+00
6.980000000000000000e+02,3.686358218156993605e+00
6.985000000000000000e+02,3.619261592000237115e+00
6.990000000000000000e+02,3.553386247462092307e+00
6.995000000000000000e+02,3.488709888156948935e+00
7.000000000000000000e+02,3.425210757176083476e+00
7.005000000000000000e+02,3.362867362394935888e+00
7.010000000000000000e+02,3.301658731706165639e+00
7.015000000000000000e+02,3.241564148235469123e+00
7.020000000000000000e+02,3.182563396368031317e+00
7.025000000000000000e+02,3.124636506515470202e+00
7.030000000000000000e+02,3.067763992267779738e+00
7.035000000000000000e+02,3.011926604366877758e+00
7.040000000000000000e+02,2.957105559304153086e+00
7.045000000000000000e+02,2.903282302168526563e+00
7.050000000000000000e+02,2.850438726998170136e+00
7.055000000000000000e+02,2.798556948182962412e+00
7.060000000000000000e+02,2.747619512867824465e+00
7.065000000000000000e+02,2.697609180600993195e+00
7.070000000000000000e+02,2.648509128075683172e+00
7.075000000000000000e+02,2.600302736726751274e+00
7.080000000000000000e+02,2.552973790087041728e+00
7.085000000000000000e+02,2.506506269045728708e+00
7.090000000000000000e+02,2.460884542085751470e+00
7.095000000000000000e+02,2.416093167927468421e+00
7.100000000000000000e+02,2.372117078903967169e+00
7.105000000000000000e+02,2.328941390723629823e+00
7.110000000000000000e+02,2.286551579230847064e+00
7.115000000000000000e+02,2.244933297030708097e+00
7.120000000000000000e+02,2.204072543873711432e+00
7.125000000000000000e+02,2.163955489895057038e+00
7.130000000000000000e+02,2.124568639853345431e+00
7.135000000000000000e+02,2.085898662745866439e+00
7.140000000000000000e+02,2.047932550122991024e+00
7.145000000000000000e+02,2.010657451849465982e+00
7.150000000000000000e+02,1.974060828708187554e+00
7.155000000000000000e+02,1.938130294085813832e+00
7.160000000000000000e+02,1.902853761071910288e+00
7.165000000000000000e+02,1.868219289855176601e+00
7.170000000000000000e+02,1.834215229516529488e+00
7.175000000000000000e+02,1.800830070929952287e+00
7.180000000000000000e+02,1.768052583440908210e+00
7.185000000000000000e+02,1.735871673073259069e+00
7.190000000000000000e+02,1.704276514277499821e+00
7.195000000000000000e+02,1.673256413252346642e+00
7.200000000000000000e+02,1.642800934940635171e+00
7.205000000000000000e+02,1.612899771281084416e+00
7.210000000000000000e+02,1.583542863623277341e+00
7.215000000000000000e+02,1.554720275731768631e+00
7.220000000000000000e+02,1.526422311785384345e+00
7.225000000000000000e+02,1.498639393962247324e+00
7.230000000000000000e+02,1.471362176182682058e+00
7.235000000000000000e+02,1.444581426109913469e+00
7.240000000000000000e+02,1.418288134790111510e+00
7.245000000000000000e+02,1.392473402909483626e+00
7.250000000000000000e+02,1.367128546479455364e+00
7.255000000000000000e+02,1.342244987196623995e+00
7.260000000000000000e+02,1.317814354315730796e+00
7.265000000000000000e+02,1.293828378964479997e+00
7.270000000000000000e+02,1.270278992341813851e+00
7.275000000000000000e+02,1.247158223844941904e+00
7.280000000000000000e+02,1.224458295725468826e+00
7.285000000000000000e+02,1.202171524891120447e+00
7.290000000000000000e+02,1.180290414147497025e+00
7.295000000000000000e+02,1.158807557541944089e+00
7.300000000000000000e+02,1.137715728314092845e+00
7.305000000000000000e+02,1.117007787654104023e+00
7.310000000000000000e+02,1.096676769480714242e+00
7.315000000000000000e+02,1.076715792490694490e+00
7.320000000000000000e+02,1.057118141878836015e+00
7.325000000000000000e+02,1.037877184559904853e+00
7.330000000000000000e+02,1.018986447940875895e+00
7.335000000000000000e+02,1.000439538200949219e+00
7.340000000000000000e+02,9.822302162223599531e-01
7.345000000000000000e+02,9.643523188181460926e-01
7.350000000000000000e+02,9.467998319240324978e-01
7.355000000000000000e+02,9.295668146676191457e-01
7.360000000000000000e+02,9.126474699201322371e-01
7.365000000000000000e+02,8.960360711045443072e-01
7.370000000000000000e+02,8.797270302024242650e-01
7.375000000000000000e+02,8.637148272021897277e-01
7.380000000000000000e+02,8.479940756528576706e-01
7.385000000000000000e+02,8.325594546571931653e-01
7.390000000000000000e+02,8.174057720608478572e-01
7.395000000000000000e+02,8.025278988986080941e-01
7.400000000000000000e+02,7.879208303042155581e-01
7.405000000000000000e+02,7.735796223212282330e-01
7.410000000000000000e+02,7.594994506157406455e-01
7.415000000000000000e+02,7.456755495665633449e-01
7.420000000000000000e+02,7.321032688600953575e-01
7.425000000000000000e+02,7.187780147776039463e-01
7.430000000000000000e+02,7.056953047486427266e-01
7.435000000000000000e+02,6.928507107561795442e-01
7.440000000000000000e+02,6.802399119221980150e-01
7.445000000000000000e+02,6.678586399542799645e-01
7.450000000000000000e+02,6.557027298343726107e-01
7.455000000000000000e+02,6.437680672331866916e-01
7.460000000000000000e+02,6.320506373705514491e-01
7.465000000000000000e+02,6.205464743266465577e-01
7.470000000000000000e+02,6.092517081398972634e-01
7.475000000000000000e+02,5.981625159466203989e-01
7.480000000000000000e+02,5.872751673800333805e-01
7.485000000000000000e+02,5.765859774723591791e-01
7.490000000000000000e+02,5.660913504162327081e-01
7.495000000000000000e+02,5.557877341656902725e-01
7.500000000000000000e+02,5.456716626190417641e-01
7.505000000000000000e+02,5.357397118574654948e-01
7.510000000000000000e+02,5.259885408062857648e-01
7.515000000000000000e+02,5.164148490521022206e-01
7.520000000000000000e+02,5.070154160373585572e-01
7.525000000000000000e+02,4.977870603990659504e-01
7.530000000000000000e+02,4.887266777495706815e-01
7.535000000000000000e+02,4.798312014819848814e-01
7.540000000000000000e+02,4.710976391881503966e-01
7.545000000000000000e+02,4.625230348778708311e-01
7.550000000000000000e+02,4.541045040832303314e-01
7.555000000000000000e+02,4.458391974406291092e-01
7.560000000000000000e+02,4.377243345288413523e-01
7.565000000000000000e+02,4.297571687646970506e-01
7.570000000000000000e+02,4.219350200205546630e-01
7.575000000000000000e+02,4.142552407862430397e-01
7.580000000000000000e+02,4.067152476099781255e-01
7.585000000000000000e+02,3.993124884808899044e-01
7.590000000000000000e+02,3.920444731358214696e-01
7.595000000000000000e+02,3.849087416184133192e-01
7.600000000000000000e+02,3.779028934926949024e-01
7.605000000000000000e+02,3.710245575362853820e-01
7.610000000000000000e+02,3.642714199002112241e-01
7.615000000000000000e+02,3.576411948953143183e-01
7.620000000000000000e+02,3.511316521363069820e-01
7.625000000000000000e+02,3.447405883819535943e-01
7.630000000000000000e+02,3.384658537000029832e-01
7.635000000000000000e+02,3.323053243231332554e-01
7.640000000000000000e+02,3.262569278700785946e-01
7.645000000000000000e+02,3.203186171806979288e-01
7.650000000000000000e+02,3.144883946273411834e-01
7.655000000000000000e+02,3.087642868937222618e-01
7.660000000000000000e+02,3.031443684093413915e-01
7.665000000000000000e+02,2.976267370381192046e-01
7.670000000000000000e+02,2.922095366675064865e-01
7.675000000000000000e+02,2.868909337740627175e-01
7.680000000000000000e+02,2.816691391977461656e-01
7.685000000000000000e+02,2.765423855528034713e-01
7.690000000000000000e+02,2.715089482166320178e-01
7.695000000000000000e+02,2.665671235554890606e-01
7.700000000000000000e+02,2.617152491562570460e-01
7.705000000000000000e+02,2.569516828375815742e-01
7.710000000000000000e+02,2.522748221518492096e-01
7.715000000000000000e+02,2.476830841534222449e-01
7.720000000000000000e+02,2.431749241971535025e-01
7.725000000000000000e+02,2.387488164364086063e-01
7.730000000000000000e+02,2.344032719434925582e-01
7.735000000000000000e+02,2.301368199111353263e-01
7.740000000000000000e+02,2.259480251192892974e-01
7.745000000000000000e+02,2.218354698147035065e-01
7.750000000000000000e+02,2.177977705476695225e-01
7.755000000000000000e+02,2.138335607052242737e-01
7.760000000000000000e+02,2.099415067405715207e-01
7.765000000000000000e+02,2.061202913363358036e-01
7.770000000000000000e+02,2.023686290485668671e-01
7.775000000000000000e+02,1.986852500773175767e-01
7.780000000000000000e+02,1.950689153463477932e-01
7.785000000000000000e+02,1.915184008591201692e-01
7.790000000000000000e+02,1.880325122345580802e-01
7.795000000000000000e+02,1.846100696273419439e-01
7.800000000000000000e+02,1.812499217393427897e-01
7.805000000000000000e+02,1.779509312838640500e-01
7.810000000000000000e+02,1.747119884916633892e-01
7.815000000000000000e+02,1.715319970995193843e-01
7.820000000000000000e+02,1.684098873690724474e-01
7.825000000000000000e+02,1.653446025808031905e-01
7.830000000000000000e+02,1.623351115832659119e-01
7.835000000000000000e+02,1.593803957742478405e-01
7.840000000000000000e+02,1.564794611973341631e-01
7.845000000000000000e+02,1.536313259926749830e-01
7.850000000000000000e+02,1.508350320572107439e-01
7.855000000000000000e+02,1.480896329481068696e-01
7.860000000000000000e+02,1.453942051223791609e-01
7.865000000000000000e+02,1.427478362766681497e-01
7.870000000000000000e+02,1.401496361814355829e-01
7.875000000000000000e+02,1.375987254413391092e-01
7.880000000000000000e+02,1.350942459386247074e-01
7.885000000000000000e+02,1.326353499989298412e-01
7.890000000000000000e+02,1.302212104579683061e-01
7.895000000000000000e+02,1.278510102181379948e-01
7.900000000000000000e+02,1.255239519520863212e-01
7.905000000000000000e+02,1.232392480360257614e-01
7.910000000000000000e+02,1.209961299032781684e-01
7.915000000000000000e+02,1.187938383407094178e-01
7.920000000000000000e+02,1.166316325048785268e-01
7.925000000000000000e+02,1.145087805684932847e-01
7.930000000000000000e+02,1.124245684113345384e-01
7.935000000000000000e+02,1.103782906041069489e-01
7.940000000000000000e+02,1.083692587858696571e-01
7.945000000000000000e+02,1.063967929731118867e-01
7.950000000000000000e+02,1.044602296349982501e-01
7.955000000000000000e+02,1.025589133159379857e-01
7.960000000000000000e+02,1.006922044195449339e-01
7.965000000000000000e+02,9.885947113339231540e-02
7.970000000000000000e+02,9.706009693219436185e-02
7.975000000000000000e+02,9.529347279384664526e-02
7.980000000000000000e+02,9.355900443195727667e-02
7.985000000000000000e+02,9.185610479266553829e-02
7.990000000000000000e+02,9.018420102628567359e-02
7.995000000000000000e+02,8.854272725477557726e-02
8.000000000000000000e+02,8.693113129190385702e-02
8.005000000000000000e+02,8.534886767160580756e-02
8.010000000000000000e+02,8.379540412574475183e-02
8.015000000000000000e+02,8.227021486394499317e-02
8.020000000000000000e+02,8.077278681769112234e-02
8.025000000000000000e+02,7.930261316256685677e-02
8.030000000000000000e+02,7.785919933712090457e-02
8.035000000000000000e+02,7.644205679876774073e-02
8.040000000000000000e+02,7.505070882554451539e-02
8.045000000000000000e+02,7.368468449724517588e-02
8.050000000000000000e+02,7.234352428789998790e-02
8.055000000000000000e+02,7.102677426401843297e-02
8.060000000000000000e+02,6.973399147534022069e-02
8.065000000000000000e+02,6.846473836235568433e-02
8.070000000000000000e+02,6.721858795260485242e-02
8.075000000000000000e+02,6.599511846992626996e-02
8.080000000000000000e+02,6.479391834331846289e-02
8.085000000000000000e+02,6.361458101064064452e-02
8.090000000000000000e+02,6.245670974679733145e-02
8.095000000000000000e+02,6.131991265487714282e-02
8.100000000000000000e+02,6.020380732017777126e-02
8.105000000000000000e+02,5.910801598202151952e-02
8.110000000000000000e+02,5.803217001990301771e-02
8.115000000000000000e+02,5.697590529946423149e-02
8.120000000000000000e+02,5.593886649682032475e-02
8.125000000000000000e+02,5.492070261241206730e-02
8.130000000000000000e+02,5.392107113934706958e-02
8.135000000000000000e+02,5.293963373907385750e-02
8.140000000000000000e+02,5.197606025936513802e-02
8.145000000000000000e+02,5.103002456597645342e-02
8.150000000000000000e+02,5.010120841569498662e-02
8.155000000000000000e+02,4.918929743835632334e-02
8.160000000000000000e+02,4.829398487018672637e-02
8.165000000000000000e+02,4.741496768075437879e-02
8.170000000000000000e+02,4.655195017164455440e-02
8.175000000000000000e+02,4.570464024311735735e-02
8.180000000000000000e+02,4.487275286297338905e-02
8.185000000000000000e+02,4.405600646787861258e-02
8.190000000000000000e+02,4.325412630710289558e-02
8.195000000000000000e+02,4.246684097365437810e-02
8.200000000000000000e+02,4.169388562740444781e-02
8.205000000000000000e+02,4.093499865134911375e-02
8.210000000000000000e+02,4.018992475847110724e-02
8.215000000000000000e+02,3.945841176861489275e-02
8.220000000000000000e+02,3.874021360327955382e-02
8.225000000000000000e+02,3.803508717875675460e-02
8.230000000000000000e+02,3.734279529289686456e-02
8.235000000000000000e+02,3.666310363031615588e-02
8.240000000000000000e+02,3.599578354503284172e-02
8.245000000000000000e+02,3.534060917370101390e-02
8.250000000000000000e+02,3.469736011787270813e-02
8.255000000000000000e+02,3.406581866136185882e-02
8.260000000000000000e+02,3.344577235575307145e-02
8.265000000000000000e+02,3.283701133813952261e-02
8.270000000000000000e+02,3.223933082336832845e-02
8.275000000000000000e+02,3.165252851853185556e-02
8.280000000000000000e+02,3.107640702531389368e-02
8.285000000000000000e+02,3.051077134774423869e-02
8.290000000000000000e+02,2.995543120788841246e-02
8.295000000000000000e+02,2.941019864350150753e-02
8.300000000000000000e+02,2.887489024018723843e-02
8.305000000000000000e+02,2.834932481570823226e-02
8.310000000000000000e+02,2.783332557162745621e-02
8.315000000000000000e+02,2.732671786114918358e-02
8.320000000000000000e+02,2.682933126314715824e-02
8.325000000000000000e+02,2.634099743052317408e-02
8.330000000000000000e+02,2.586155208942157377e-02
8.335000000000000000e+02,2.539083296520108779e-02
8.340000000000000000e+02,2.492868170953427970e-02
8.345000000000000000e+02,2.447494190119304039e-02
8.350000000000000000e+02,2.402946090363424630e-02
8.355000000000000000e+02,2.359208793790031414e-02
8.360000000000000000e+02,2.316267587319848983e-02
8.365000000000000000e+02,2.274107936931520080e-02
8.370000000000000000e+02,2.232715660260595550e-02
8.375000000000000000e+02,2.192076747541606835e-02
8.380000000000000000e+02,2.152177527981100069e-02
8.385000000000000000e+02,2.113004497158642997e-02
8.390000000000000000e+02,2.074544477398477388e-02
8.395000000000000000e+02,2.036784451396486326e-02
8.400000000000000000e+02,1.999711716806937614e-02
8.405000000000000000e+02,1.963313725870833096e-02
8.410000000000000000e+02,1.927578234426413281e-02
8.415000000000000000e+02,1.892493147322411168e-02
8.420000000000000000e+02,1.858046662053458933e-02
8.425000000000000000e+02,1.824227119749578102e-02
8.430000000000000000e+02,1.791023143630371059e-02
8.435000000000000000e+02,1.758423495369614703e-02
8.440000000000000000e+02,1.726417208555119931e-02
8.445000000000000000e+02,1.694993450234547408e-02
8.450000000000000000e+02,1.664141649561085706e-02
8.455000000000000000e+02,1.633851364333593209e-02
8.460000000000000000e+02,1.604112405001752173e-02
8.465000000000000000e+02,1.574914706020384692e-02
8.470000000000000000e+02,1.546248445381467364e-02
8.475000000000000000e+02,1.518103920608975671e-02
8.480000000000000000e+02,1.490471663979100851e-02
8.485000000000000000e+02,1.463342322988244251e-02
8.490000000000000000e+02,1.436706771416961653e-02
8.495000000000000000e+02,1.410555994109752645e-02
8.500000000000000000e+02,1.384881194032660558e-02
8.505000000000000000e+02,1.359673681209323283e-02
8.510000000000000000e+02,1.334924975916737706e-02
8.515000000000000000e+02,1.310626701627658555e-02
8.520000000000000000e+02,1.286770684483820419e-02
8.525000000000000000e+02,1.263348850100175572e-02
8.530000000000000000e+02,1.240353319449847939e-02
8.535000000000000000e+02,1.217776309390910215e-02
8.540000000000000000e+02,1.195610225092499403e-02
8.545000000000000000e+02,1.173847564149862847e-02
8.550000000000000000e+02,1.152481005676391813e-02
8.555000000000000000e+02,1.131503317877508193e-02
8.560000000000000000e+02,1.110907443928880155e-02
8.565000000000000000e+02,1.090686412884384060e-02
8.570000000000000000e+02,1.070833422456424038e-02
8.575000000000000000e+02,1.051341753137714947e-02
8.580000000000000000e+02,1.032204847995439774e-02
8.585000000000000000e+02,1.013416229890934210e-02
8.590000000000000000e+02,9.949695783953922332e-03
8.595000000000000000e+02,9.768586499957094063e-03
8.600000000000000000e+02,9.590773522355634795e-03
8.605000000000000000e+02,9.416196667997060385e-03
8.610000000000000000e+02,9.244797209804953703e-03
8.615000000000000000e+02,9.076517135368148206e-03
8.620000000000000000e+02,8.911299835825241614e-03
8.625000000000000000e+02,8.749089391199286331e-03
8.630000000000000000e+02,8.589831234431351964e-03
8.635000000000000000e+02,8.433471462496027263e-03
8.640000000000000000e+02,8.279957476480408196e-03
8.645000000000000000e+02,8.129237317550507685e-03
8.650000000000000000e+02,7.981260283939648273e-03
8.655000000000000000e+02,7.835976290869489658e-03
8.660000000000000000e+02,7.693336465280640676e-03
8.665000000000000000e+02,7.553292528844278778e-03
8.670000000000000000e+02,7.415797371237793124e-03
8.675000000000000000e+02,7.280804455414168277e-03
8.680000000000000000e+02,7.148268370196476929e-03
8.685000000000000000e+02,7.018144257002236798e-03
8.690000000000000000e+02,6.890388342502665880e-03
8.695000000000000000e+02,6.764957386028191445e-03
8.700000000000000000e+02,6.641809193011465572e-03
8.705000000000000000e+02,6.520902082328109903e-03
8.710000000000000000e+02,6.402195381216562939e-03
8.715000000000000000e+02,6.285648911835059298e-03
8.720000000000000000e+02,6.171223468326359450e-03
8.725000000000000000e+02,6.058880321897904160e-03
