x,current_density_dirty
5.820000000000000000e+02,2.342592669023216702e+06
5.825000000000000000e+02,2.339779344137063250e+06
5.830000000000000000e+02,2.336966059428467881e+06
5.835000000000000000e+02,2.334152814849122427e+06
5.840000000000000000e+02,2.331339610350719653e+06
5.845000000000000000e+02,2.328526445884951856e+06
5.850000000000000000e+02,2.325713321403513663e+06
5.855000000000000000e+02,2.322900236858098302e+06
5.860000000000000000e+02,2.320087192200401332e+06
5.865000000000000000e+02,2.317274187382119242e+06
5.870000000000000000e+02,2.314461222354947589e+06
5.875000000000000000e+02,2.311648297070583794e+06
5.880000000000000000e+02,2.308835411480725743e+06
5.885000000000000000e+02,2.306022565537070855e+06
5.890000000000000000e+02,2.303209759191320743e+06
5.895000000000000000e+02,2.300396992395173293e+06
5.900000000000000000e+02,2.297584265100329183e+06
5.905000000000000000e+02,2.294771577258490026e+06
5.910000000000000000e+02,2.291958928821358364e+06
5.915000000000000000e+02,2.289146319740634877e+06
5.920000000000000000e+02,2.286333749968025368e+06
5.925000000000000000e+02,2.283521219455230981e+06
5.930000000000000000e+02,2.280708728153958451e+06
5.935000000000000000e+02,2.277896276015912183e+06
5.940000000000000000e+02,2.275083862992797978e+06
5.945000000000000000e+02,2.272271489036322571e+06
5.950000000000000000e+02,2.269459154098193627e+06
5.955000000000000000e+02,2.266646858130118810e+06
5.960000000000000000e+02,2.263834601083806716e+06
5.965000000000000000e+02,2.261022382910966873e+06
5.970000000000000000e+02,2.258210203563307878e+06
5.975000000000000000e+02,2.255398062992542516e+06
5.980000000000000000e+02,2.252585961150380783e+06
5.985000000000000000e+02,2.249773897988534998e+06
5.990000000000000000e+02,2.246961873458717018e+06
5.995000000000000000e+02,2.244149887512641028e+06
6.000000000000000000e+02,2.241337940102020744e+06
6.005000000000000000e+02,2.238526031178570818e+06
6.010000000000000000e+02,2.235714160694005899e+06
6.015000000000000000e+02,2.232902328600042965e+06
6.020000000000000000e+02,2.230090534848397598e+06
6.025000000000000000e+02,2.227278779390788171e+06
6.030000000000000000e+02,2.224467062178930733e+06
6.035000000000000000e+02,2.221655383164545987e+06
6.040000000000000000e+02,2.218843742299351376e+06
6.045000000000000000e+02,2.216032139535068069e+06
6.050000000000000000e+02,2.213220574823415373e+06
6.055000000000000000e+02,2.210409048116115388e+06
6.060000000000000000e+02,2.207597559364890214e+06
6.065000000000000000e+02,2.204786108521461021e+06
6.070000000000000000e+02,2.201974695537552703e+06
6.075000000000000000e+02,2.199163320364886895e+06
6.080000000000000000e+02,2.196351982955189887e+06
6.085000000000000000e+02,2.193540683260186110e+06
6.090000000000000000e+02,2.190729421231600456e+06
6.095000000000000000e+02,2.187918196821161080e+06
6.100000000000000000e+02,2.185107009980592411e+06
6.105000000000000000e+02,2.182295860661624931e+06
6.110000000000000000e+02,2.179484748815985397e+06
6.115000000000000000e+02,2.176673674395403359e+06
6.120000000000000000e+02,2.173862637351606973e+06
6.125000000000000000e+02,2.171051637636328582e+06
6.130000000000000000e+02,2.168240675201297738e+06
6.135000000000000000e+02,2.165429749998245854e+06
6.140000000000000000e+02,2.162618861978906207e+06
6.145000000000000000e+02,2.159808011095010675e+06
6.150000000000000000e+02,2.156997197298293002e+06
6.155000000000000000e+02,2.154186420540485997e+06
6.160000000000000000e+02,2.151375680773327127e+06
6.165000000000000000e+02,2.148564977948549669e+06
6.170000000000000000e+02,2.145754312017889693e+06
6.175000000000000000e+02,2.142943682933084201e+06
6.180000000000000000e+02,2.140133090645870660e+06
6.185000000000000000e+02,2.137322535107986536e+06
6.190000000000000000e+02,2.134512016271170229e+06
6.195000000000000000e+02,2.131701534087161068e+06
6.200000000000000000e+02,2.128891088507698849e+06
6.205000000000000000e+02,2.126080679484523833e+06
6.210000000000000000e+02,2.123270306969377678e+06
6.215000000000000000e+02,2.120459970914001111e+06
6.220000000000000000e+02,2.117649671270137653e+06
6.225000000000000000e+02,2.114839407989528030e+06
6.230000000000000000e+02,2.112029181023918092e+06
6.235000000000000000e+02,2.109218990325050429e+06
6.240000000000000000e+02,2.106408835844670888e+06
6.245000000000000000e+02,2.103598717534523457e+06
6.250000000000000000e+02,2.100788635346354917e+06
6.255000000000000000e+02,2.097978589231912047e+06
6.260000000000000000e+02,2.095168579142943257e+06
6.265000000000000000e+02,2.092358605031194165e+06
6.270000000000000000e+02,2.089548666848414578e+06
6.275000000000000000e+02,2.086738764546353137e+06
6.280000000000000000e+02,2.083928898076759651e+06
6.285000000000000000e+02,2.081119067391384626e+06
6.290000000000000000e+02,2.078309272441979032e+06
6.295000000000000000e+02,2.075499513180293841e+06
6.300000000000000000e+02,2.072689789558081888e+06
6.305000000000000000e+02,2.069880101527096238e+06
6.310000000000000000e+02,2.067070449039089028e+06
6.315000000000000000e+02,2.064260832045814954e+06
6.320000000000000000e+02,2.061451250499029644e+06
6.325000000000000000e+02,2.058641704350487562e+06
6.330000000000000000e+02,2.055832193551943405e+06
6.335000000000000000e+02,2.053022718055154895e+06
6.340000000000000000e+02,2.050213277811878826e+06
6.345000000000000000e+02,2.047403872773873154e+06
6.350000000000000000e+02,2.044594502892894903e+06
6.355000000000000000e+02,2.041785168120704358e+06
6.360000000000000000e+02,2.038975868409059942e+06
6.365000000000000000e+02,2.036166603709722636e+06
6.370000000000000000e+02,2.033357373974452727e+06
6.375000000000000000e+02,2.030548179155011894e+06
6.380000000000000000e+02,2.027739019203160889e+06
6.385000000000000000e+02,2.024929894070662791e+06
6.390000000000000000e+02,2.022120803709280444e+06
6.395000000000000000e+02,2.019311748070778558e+06
6.400000000000000000e+02,2.016502727106920443e+06
6.405000000000000000e+02,2.013693740769470809e+06
6.410000000000000000e+02,2.010884789010195294e+06
6.415000000000000000e+02,2.008075871780860238e+06
6.420000000000000000e+02,2.005266989033232210e+06
6.425000000000000000e+02,2.002458140719078481e+06
6.430000000000000000e+02,1.999649326790166553e+06
6.435000000000000000e+02,1.996840547198264161e+06
6.440000000000000000e+02,1.994031801895141602e+06
6.445000000000000000e+02,1.991223090832568239e+06
6.450000000000000000e+02,1.988414413962313905e+06
6.455000000000000000e+02,1.985605771236150060e+06
6.460000000000000000e+02,1.982797162605846301e+06
6.465000000000000000e+02,1.979988588023175485e+06
6.470000000000000000e+02,1.977180047439911403e+06
6.475000000000000000e+02,1.974371540807825746e+06
6.480000000000000000e+02,1.971563068078692304e+06
6.485000000000000000e+02,1.968754629204285797e+06
6.490000000000000000e+02,1.965946224136380944e+06
6.495000000000000000e+02,1.963137852826752467e+06
6.500000000000000000e+02,1.960329515227177413e+06
6.505000000000000000e+02,1.957521211289431900e+06
6.510000000000000000e+02,1.954712940965293441e+06
6.515000000000000000e+02,1.951904704206538852e+06
6.520000000000000000e+02,1.949096500964947045e+06
6.525000000000000000e+02,1.946288331192297395e+06
6.530000000000000000e+02,1.943480194840368815e+06
6.535000000000000000e+02,1.940672091860941378e+06
6.540000000000000000e+02,1.937864022205795627e+06
6.545000000000000000e+02,1.935055985826713033e+06
6.550000000000000000e+02,1.932247982675474836e+06
6.555000000000000000e+02,1.929440012703864137e+06
6.560000000000000000e+02,1.926632075863663340e+06
6.565000000000000000e+02,1.923824172106656246e+06
6.570000000000000000e+02,1.921016301384626189e+06
6.575000000000000000e+02,1.918208463649358135e+06
6.580000000000000000e+02,1.915400658852637745e+06
6.585000000000000000e+02,1.912592886946250219e+06
6.590000000000000000e+02,1.909785147881981917e+06
6.595000000000000000e+02,1.906977441611619899e+06
6.600000000000000000e+02,1.904169768086951459e+06
6.605000000000000000e+02,1.901362127259764820e+06
6.610000000000000000e+02,1.898554519081847742e+06
6.615000000000000000e+02,1.895746943504990079e+06
6.620000000000000000e+02,1.892939400480981218e+06
6.625000000000000000e+02,1.890131889961611712e+06
6.630000000000000000e+02,1.887324411898672348e+06
6.635000000000000000e+02,1.884516966243953910e+06
6.640000000000000000e+02,1.881709552949249046e+06
6.645000000000000000e+02,1.878902171966349473e+06
6.650000000000000000e+02,1.876094823247048538e+06
6.655000000000000000e+02,1.873287506743139820e+06
6.660000000000000000e+02,1.870480222406417597e+06
6.665000000000000000e+02,1.867672970188676380e+06
6.670000000000000000e+02,1.864865750041711377e+06
6.675000000000000000e+02,1.862058561917318264e+06
6.680000000000000000e+02,1.859251405767293414e+06
6.685000000000000000e+02,1.856444281543433899e+06
6.690000000000000000e+02,1.853637189197537256e+06
6.695000000000000000e+02,1.850830128681400791e+06
6.700000000000000000e+02,1.848023099946823670e+06
6.705000000000000000e+02,1.845216102945604594e+06
6.710000000000000000e+02,1.842409137629543431e+06
6.715000000000000000e+02,1.839602203950440045e+06
6.720000000000000000e+02,1.836795301860095467e+06
6.725000000000000000e+02,1.833988431310310727e+06
6.730000000000000000e+02,1.831181592252887320e+06
6.735000000000000000e+02,1.828374784639628138e+06
6.740000000000000000e+02,1.825568008422335377e+06
6.745000000000000000e+02,1.822761263552813558e+06
6.750000000000000000e+02,1.819954549982865341e+06
6.755000000000000000e+02,1.817147867664295947e+06
6.760000000000000000e+02,1.814341216548909899e+06
6.765000000000000000e+02,1.811534596588513115e+06
6.770000000000000000e+02,1.808728007734911749e+06
6.775000000000000000e+02,1.805921449939912185e+06
6.780000000000000000e+02,1.803114923155321507e+06
6.785000000000000000e+02,1.800308427332947729e+06
6.790000000000000000e+02,1.797501962424598867e+06
6.795000000000000000e+02,1.794695528382083634e+06
6.800000000000000000e+02,1.791889125157210976e+06
6.805000000000000000e+02,1.789082752701791236e+06
6.810000000000000000e+02,1.786276410967634758e+06
6.815000000000000000e+02,1.783470099906552117e+06
6.820000000000000000e+02,1.780663819470354589e+06
6.825000000000000000e+02,1.777857569610854378e+06
6.830000000000000000e+02,1.775051350279863924e+06
6.835000000000000000e+02,1.772245161429196130e+06
6.840000000000000000e+02,1.769439003010664368e+06
6.845000000000000000e+02,1.766632874976082239e+06
6.850000000000000000e+02,1.763826777277265210e+06
6.855000000000000000e+02,1.761020709866027813e+06
6.860000000000000000e+02,1.758214672694185516e+06
6.865000000000000000e+02,1.755408665713554714e+06
6.870000000000000000e+02,1.752602688875951571e+06
6.875000000000000000e+02,1.749796742133193882e+06
6.880000000000000000e+02,1.746990825437098742e+06
6.885000000000000000e+02,1.744184938739483943e+06
6.890000000000000000e+02,1.741379081992169376e+06
6.895000000000000000e+02,1.738573255146973068e+06
6.900000000000000000e+02,1.735767458155715605e+06
6.905000000000000000e+02,1.732961690970216645e+06
6.910000000000000000e+02,1.730155953542296775e+06
6.915000000000000000e+02,1.727350245823777281e+06
6.920000000000000000e+02,1.724544567766480846e+06
6.925000000000000000e+02,1.721738919322228292e+06
6.930000000000000000e+02,1.718933300442843465e+06
6.935000000000000000e+02,1.716127711080149049e+06
6.940000000000000000e+02,1.713322151185969124e+06
6.945000000000000000e+02,1.710516620712128235e+06
6.950000000000000000e+02,1.707711119610450231e+06
6.955000000000000000e+02,1.704905647832761286e+06
6.960000000000000000e+02,1.702100205330887111e+06
6.965000000000000000e+02,1.699294792056653416e+06
6.970000000000000000e+02,1.696489407961887540e+06
6.975000000000000000e+02,1.693684052998416591e+06
6.980000000000000000e+02,1.690878727118068375e+06
6.985000000000000000e+02,1.688073430272671394e+06
6.990000000000000000e+02,1.685268162414053921e+06
6.995000000000000000e+02,1.682462923494045855e+06
7.000000000000000000e+02,1.679657713464476634e+06
7.005000000000000000e+02,1.676852532277176622e+06
7.010000000000000000e+02,1.674047379883976653e+06
7.015000000000000000e+02,1.671242256236708257e+06
7.020000000000000000e+02,1.668437161287202733e+06
7.025000000000000000e+02,1.665632094987292541e+06
7.030000000000000000e+02,1.662827057288810611e+06
7.035000000000000000e+02,1.660022048143589869e+06
7.040000000000000000e+02,1.657217067503464175e+06
7.045000000000000000e+02,1.654412115320268087e+06
7.050000000000000000e+02,1.651607191545835929e+06
7.055000000000000000e+02,1.648802296132003423e+06
7.060000000000000000e+02,1.645997429030605126e+06
7.065000000000000000e+02,1.643192590193478391e+06
7.070000000000000000e+02,1.640387779572459403e+06
7.075000000000000000e+02,1.637582997119385516e+06
7.080000000000000000e+02,1.634778242786094081e+06
7.085000000000000000e+02,1.631973516524423147e+06
7.090000000000000000e+02,1.629168818286211696e+06
7.095000000000000000e+02,1.626364148023298709e+06
7.100000000000000000e+02,1.623559505687523400e+06
7.105000000000000000e+02,1.620754891230726149e+06
7.110000000000000000e+02,1.617950304604747565e+06
7.115000000000000000e+02,1.615145745761428261e+06
7.120000000000000000e+02,1.612341214652610011e+06
7.125000000000000000e+02,1.609536711230134824e+06
7.130000000000000000e+02,1.606732235445844941e+06
7.135000000000000000e+02,1.603927787251583301e+06
7.140000000000000000e+02,1.601123366599193076e+06
7.145000000000000000e+02,1.598318973440518137e+06
7.150000000000000000e+02,1.595514607727403054e+06
7.155000000000000000e+02,1.592710269411692861e+06
7.160000000000000000e+02,1.589905958445232594e+06
7.165000000000000000e+02,1.587101674779867521e+06
7.170000000000000000e+02,1.584297418367444305e+06
7.175000000000000000e+02,1.581493189159809379e+06
7.180000000000000000e+02,1.578688987108810339e+06
7.185000000000000000e+02,1.575884812166294083e+06
7.190000000000000000e+02,1.573080664284109371e+06
7.195000000000000000e+02,1.570276543414103799e+06
7.200000000000000000e+02,1.567472449508127524e+06
7.205000000000000000e+02,1.564668382518029539e+06
7.210000000000000000e+02,1.561864342395659303e+06
7.215000000000000000e+02,1.559060329092867905e+06
7.220000000000000000e+02,1.556256342561505502e+06
7.225000000000000000e+02,1.553452382753423881e+06
7.230000000000000000e+02,1.550648449620474828e+06
7.235000000000000000e+02,1.547844543114509899e+06
7.240000000000000000e+02,1.545040663187382743e+06
7.245000000000000000e+02,1.542236809790945845e+06
7.250000000000000000e+02,1.539432982877052855e+06
7.255000000000000000e+02,1.536629182397558121e+06
7.260000000000000000e+02,1.533825408304315759e+06
7.265000000000000000e+02,1.531021660549180815e+06
7.270000000000000000e+02,1.528217939084009035e+06
7.275000000000000000e+02,1.525414243860655930e+06
7.280000000000000000e+02,1.522610574830977712e+06
7.285000000000000000e+02,1.519806931946831290e+06
7.290000000000000000e+02,1.517003315160074038e+06
7.295000000000000000e+02,1.514199724422563333e+06
7.300000000000000000e+02,1.511396159686157247e+06
7.305000000000000000e+02,1.508592620902714552e+06
7.310000000000000000e+02,1.505789108024094254e+06
7.315000000000000000e+02,1.502985621002155589e+06
7.320000000000000000e+02,1.500182159788758494e+06
7.325000000000000000e+02,1.497378724335763138e+06
7.330000000000000000e+02,1.494575314595030854e+06
7.335000000000000000e+02,1.491771930518422043e+06
7.340000000000000000e+02,1.488968572057798970e+06
7.345000000000000000e+02,1.486165239165023435e+06
7.350000000000000000e+02,1.483361931791958166e+06
7.355000000000000000e+02,1.480558649890465895e+06
7.360000000000000000e+02,1.477755393412410282e+06
7.365000000000000000e+02,1.474952162309654523e+06
7.370000000000000000e+02,1.472148956534064142e+06
7.375000000000000000e+02,1.469345776037502568e+06
7.380000000000000000e+02,1.466542620771835558e+06
7.385000000000000000e+02,1.463739490688928636e+06
7.390000000000000000e+02,1.460936385740647558e+06
7.395000000000000000e+02,1.458133305878859013e+06
7.400000000000000000e+02,1.455330251055429922e+06
7.405000000000000000e+02,1.452527221222227206e+06
7.410000000000000000e+02,1.449724216331118951e+06
7.415000000000000000e+02,1.446921236333973706e+06
7.420000000000000000e+02,1.444118281182659091e+06
7.425000000000000000e+02,1.441315350829044590e+06
7.430000000000000000e+02,1.438512445224999916e+06
7.435000000000000000e+02,1.435709564322394319e+06
7.440000000000000000e+02,1.432906708073098911e+06
7.445000000000000000e+02,1.430103876428983407e+06
7.450000000000000000e+02,1.427301069341919618e+06
7.455000000000000000e+02,1.424498286763779121e+06
7.460000000000000000e+02,1.421695528646433726e+06
7.465000000000000000e+02,1.418892794941755710e+06
7.470000000000000000e+02,1.416090085601618048e+06
7.475000000000000000e+02,1.413287400577893713e+06
7.480000000000000000e+02,1.410484739822456613e+06
7.485000000000000000e+02,1.407682103287180420e+06
7.490000000000000000e+02,1.404879490923940437e+06
7.495000000000000000e+02,1.402076902684611036e+06
7.500000000000000000e+02,1.399274338521067286e+06
7.505000000000000000e+02,1.396471798385185190e+06
7.510000000000000000e+02,1.393669282228841214e+06
7.515000000000000000e+02,1.390866790003911359e+06
7.520000000000000000e+02,1.388064321662272792e+06
7.525000000000000000e+02,1.385261877155802911e+06
7.530000000000000000e+02,1.382459456436379347e+06
7.535000000000000000e+02,1.379657059455880662e+06
7.540000000000000000e+02,1.376854686166184954e+06
7.545000000000000000e+02,1.374052336519171484e+06
7.550000000000000000e+02,1.371250010466719978e+06
7.555000000000000000e+02,1.368447707960709464e+06
7.560000000000000000e+02,1.365645428953021066e+06
7.565000000000000000e+02,1.362843173395534744e+06
7.570000000000000000e+02,1.360040941240131622e+06
7.575000000000000000e+02,1.357238732438693522e+06
7.580000000000000000e+02,1.354436546943101799e+06
7.585000000000000000e+02,1.351634384705238976e+06
7.590000000000000000e+02,1.348832245676987339e+06
7.595000000000000000e+02,1.346030129810230108e+06
7.600000000000000000e+02,1.343228037056851201e+06
7.605000000000000000e+02,1.340425967368733604e+06
7.610000000000000000e+02,1.337623920697761932e+06
7.615000000000000000e+02,1.334821896995821036e+06
7.620000000000000000e+02,1.332019896214795299e+06
7.625000000000000000e+02,1.329217918306570500e+06
7.630000000000000000e+02,1.326415963223032886e+06
7.635000000000000000e+02,1.323614030916067772e+06
7.640000000000000000e+02,1.320812121337562101e+06
7.645000000000000000e+02,1.318010234439402586e+06
7.650000000000000000e+02,1.315208370173477568e+06
7.655000000000000000e+02,1.312406528491673525e+06
7.660000000000000000e+02,1.309604709345879732e+06
7.665000000000000000e+02,1.306802912687983597e+06
7.670000000000000000e+02,1.304001138469874859e+06
7.675000000000000000e+02,1.301199386643442092e+06
7.680000000000000000e+02,1.298397657160575734e+06
7.685000000000000000e+02,1.295595949973165290e+06
7.690000000000000000e+02,1.292794265033101430e+06
7.695000000000000000e+02,1.289992602292275289e+06
7.700000000000000000e+02,1.287190961702577071e+06
7.705000000000000000e+02,1.284389343215899309e+06
7.710000000000000000e+02,1.281587746784133604e+06
7.715000000000000000e+02,1.278786172359172488e+06
7.720000000000000000e+02,1.275984619892908493e+06
7.725000000000000000e+02,1.273183089337234618e+06
7.730000000000000000e+02,1.270381580644044792e+06
7.735000000000000000e+02,1.267580093765232246e+06
7.740000000000000000e+02,1.264778628652691608e+06
7.745000000000000000e+02,1.261977185258317506e+06
7.750000000000000000e+02,1.259175763534004800e+06
7.755000000000000000e+02,1.256374363431648584e+06
7.760000000000000000e+02,1.253572984903144883e+06
7.765000000000000000e+02,1.250771627900389722e+06
7.770000000000000000e+02,1.247970292375280056e+06
7.775000000000000000e+02,1.245168978279711679e+06
7.780000000000000000e+02,1.242367685565582477e+06
7.785000000000000000e+02,1.239566414184789872e+06
7.790000000000000000e+02,1.236765164089231519e+06
7.795000000000000000e+02,1.233963935230805771e+06
7.800000000000000000e+02,1.231162727561411913e+06
7.805000000000000000e+02,1.228361541032948066e+06
7.810000000000000000e+02,1.225560375597314211e+06
7.815000000000000000e+02,1.222759231206409866e+06
7.820000000000000000e+02,1.219958107812135480e+06
7.825000000000000000e+02,1.217157005366390804e+06
7.830000000000000000e+02,1.214355923821077449e+06
7.835000000000000000e+02,1.211554863128095865e+06
7.840000000000000000e+02,1.208753823239348363e+06
7.845000000000000000e+02,1.205952804106736090e+06
7.850000000000000000e+02,1.203151805682161823e+06
7.855000000000000000e+02,1.200350827917527873e+06
7.860000000000000000e+02,1.197549870764737483e+06
7.865000000000000000e+02,1.194748934175693663e+06
7.870000000000000000e+02,1.191948018102300353e+06
7.875000000000000000e+02,1.189147122496461496e+06
7.880000000000000000e+02,1.186346247310081497e+06
7.885000000000000000e+02,1.183545392495064531e+06
7.890000000000000000e+02,1.180744558003316866e+06
7.895000000000000000e+02,1.177943743786742911e+06
7.900000000000000000e+02,1.175142949797248933e+06
7.905000000000000000e+02,1.172342175986740505e+06
7.910000000000000000e+02,1.169541422307124827e+06
7.915000000000000000e+02,1.166740688710308168e+06
7.920000000000000000e+02,1.163939975148197962e+06
7.925000000000000000e+02,1.161139281572701875e+06
7.930000000000000000e+02,1.158338607935726875e+06
7.935000000000000000e+02,1.155537954189181793e+06
7.940000000000000000e+02,1.152737320284975693e+06
7.945000000000000000e+02,1.149936706175016705e+06
7.950000000000000000e+02,1.147136111811214359e+06
7.955000000000000000e+02,1.144335537145477720e+06
7.960000000000000000e+02,1.141534982129717479e+06
7.965000000000000000e+02,1.138734446715842932e+06
7.970000000000000000e+02,1.135933930855765240e+06
7.975000000000000000e+02,1.133133434501395328e+06
7.980000000000000000e+02,1.130332957604644122e+06
7.985000000000000000e+02,1.127532500117423944e+06
7.990000000000000000e+02,1.124732061991645489e+06
7.995000000000000000e+02,1.121931643179221777e+06
8.000000000000000000e+02,1.119131243632064899e+06
8.005000000000000000e+02,1.116330863302088343e+06
8.010000000000000000e+02,1.113530502141204895e+06
8.015000000000000000e+02,1.110730160101328278e+06
8.020000000000000000e+02,1.107929837134372210e+06
8.025000000000000000e+02,1.105129533192251343e+06
8.030000000000000000e+02,1.102329248226879630e+06
8.035000000000000000e+02,1.099528982190172421e+06
8.040000000000000000e+02,1.096728735034044599e+06
8.045000000000000000e+02,1.093928506710411748e+06
8.050000000000000000e+02,1.091128297171189683e+06
8.055000000000000000e+02,1.088328106368294684e+06
8.060000000000000000e+02,1.085527934253643034e+06
8.065000000000000000e+02,1.082727780779152177e+06
8.070000000000000000e+02,1.079927645896737929e+06
8.075000000000000000e+02,1.077127529558318667e+06
8.080000000000000000e+02,1.074327431715812068e+06
8.085000000000000000e+02,1.071527352321136277e+06
8.090000000000000000e+02,1.068727291326209437e+06
8.095000000000000000e+02,1.065927248682950158e+06
8.100000000000000000e+02,1.063127224343277747e+06
8.105000000000000000e+02,1.060327218259111745e+06
8.110000000000000000e+02,1.057527230382370995e+06
8.115000000000000000e+02,1.054727260664976435e+06
8.120000000000000000e+02,1.051927309058847371e+06
8.125000000000000000e+02,1.049127375515905209e+06
8.130000000000000000e+02,1.046327459988070419e+06
8.135000000000000000e+02,1.043527562427264638e+06
8.140000000000000000e+02,1.040727682785408688e+06
8.145000000000000000e+02,1.037927821014424902e+06
8.150000000000000000e+02,1.035127977066235151e+06
8.155000000000000000e+02,1.032328150892762351e+06
8.160000000000000000e+02,1.029528342445928603e+06
8.165000000000000000e+02,1.026728551677657058e+06
8.170000000000000000e+02,1.023928778539871564e+06
8.175000000000000000e+02,1.021129022984495270e+06
8.180000000000000000e+02,1.018329284963452374e+06
8.185000000000000000e+02,1.015529564428666956e+06
8.190000000000000000e+02,1.012729861332063796e+06
8.195000000000000000e+02,1.009930175625567441e+06
8.200000000000000000e+02,1.007130507261103252e+06
8.205000000000000000e+02,1.004330856190596940e+06
8.210000000000000000e+02,1.001531222365973634e+06
8.215000000000000000e+02,9.987316057391593931e+05
8.220000000000000000e+02,9.959320062620814424e+05
8.225000000000000000e+02,9.931324238866660744e+05
8.230000000000000000e+02,9.903328585648392327e+05
8.235000000000000000e+02,9.875333102485293057e+05
8.240000000000000000e+02,9.847337788896634011e+05
8.245000000000000000e+02,9.819342644401692087e+05
8.250000000000000000e+02,9.791347668519748840e+05
8.255000000000000000e+02,9.763352860770086991e+05
8.260000000000000000e+02,9.735358220671999734e+05
8.265000000000000000e+02,9.707363747744769789e+05
8.270000000000000000e+02,9.679369441507689189e+05
8.275000000000000000e+02,9.651375301480053458e+05
8.280000000000000000e+02,9.623381327181167435e+05
8.285000000000000000e+02,9.595387518130327808e+05
8.290000000000000000e+02,9.567393873846833594e+05
8.295000000000000000e+02,9.539400393849998945e+05
8.300000000000000000e+02,9.511407077659131028e+05
8.305000000000000000e+02,9.483413924793540500e+05
8.310000000000000000e+02,9.455420934772545006e+05
8.315000000000000000e+02,9.427428107115459861e+05
8.320000000000000000e+02,9.399435441341607366e+05
8.325000000000000000e+02,9.371442936970310984e+05
8.330000000000000000e+02,9.343450593520894181e+05
8.335000000000000000e+02,9.315458410512689734e+05
8.340000000000000000e+02,9.287466387465030421e+05
8.345000000000000000e+02,9.259474523897245526e+05
8.350000000000000000e+02,9.231482819328678306e+05
8.355000000000000000e+02,9.203491273278662702e+05
8.360000000000000000e+02,9.175499885266546626e+05
8.365000000000000000e+02,9.147508654811672168e+05
8.370000000000000000e+02,9.119517581433388405e+05
8.375000000000000000e+02,9.091526664651047904e+05
8.380000000000000000e+02,9.063535903984002071e+05
8.385000000000000000e+02,9.035545298951605801e+05
8.390000000000000000e+02,9.007554849073222140e+05
8.395000000000000000e+02,8.979564553868208313e+05
8.400000000000000000e+02,8.951574412855933188e+05
8.405000000000000000e+02,8.923584425555759808e+05
8.410000000000000000e+02,8.895594591487059370e+05
8.415000000000000000e+02,8.867604910169201903e+05
8.420000000000000000e+02,8.839615381121565588e+05
8.425000000000000000e+02,8.811626003863525111e+05
8.430000000000000000e+02,8.783636777914462145e+05
8.435000000000000000e+02,8.755647702793758363e+05
8.440000000000000000e+02,8.727658778020797763e+05
8.445000000000000000e+02,8.699670003114970168e+05
8.450000000000000000e+02,8.671681377595663071e+05
8.455000000000000000e+02,8.643692900982272113e+05
8.460000000000000000e+02,8.615704572794192936e+05
8.465000000000000000e+02,8.587716392550821183e+05
8.470000000000000000e+02,8.559728359771559481e+05
8.475000000000000000e+02,8.531740473975808127e+05
8.480000000000000000e+02,8.503752734682977898e+05
8.485000000000000000e+02,8.475765141412472585e+05
8.490000000000000000e+02,8.447777693683701800e+05
8.495000000000000000e+02,8.419790391016080976e+05
8.500000000000000000e+02,8.391803232929026708e+05
8.505000000000000000e+02,8.363816218941954430e+05
8.510000000000000000e+02,8.335829348574286560e+05
8.515000000000000000e+02,8.307842621345443185e+05
8.520000000000000000e+02,8.279856036774856038e+05
8.525000000000000000e+02,8.251869594381946372e+05
8.530000000000000000e+02,8.223883293686148245e+05
8.535000000000000000e+02,8.195897134206894552e+05
8.540000000000000000e+02,8.167911115463617025e+05
8.545000000000000000e+02,8.139925236975757871e+05
8.550000000000000000e+02,8.111939498262753477e+05
8.555000000000000000e+02,8.083953898844047217e+05
8.560000000000000000e+02,8.055968438239083625e+05
8.565000000000000000e+02,8.027983115967313061e+05
8.570000000000000000e+02,7.999997931548181223e+05
8.575000000000000000e+02,7.972012884501141962e+05
8.580000000000000000e+02,7.944027974345650291e+05
8.585000000000000000e+02,7.916043200601161225e+05
8.590000000000000000e+02,7.888058562787133269e+05
8.595000000000000000e+02,7.860074060423029587e+05
8.600000000000000000e+02,7.832089693028313341e+05
8.605000000000000000e+02,7.804105460122450022e+05
8.610000000000000000e+02,7.776121361224908615e+05
8.615000000000000000e+02,7.748137395855160430e+05
8.620000000000000000e+02,7.720153563532675616e+05
8.625000000000000000e+02,7.692169863776930142e+05
8.630000000000000000e+02,7.664186296107404632e+05
8.635000000000000000e+02,7.636202860043575056e+05
8.640000000000000000e+02,7.608219555104925530e+05
8.645000000000000000e+02,7.580236380810939008e+05
8.650000000000000000e+02,7.552253336681103101e+05
8.655000000000000000e+02,7.524270422234904254e+05
8.660000000000000000e+02,7.496287636991837062e+05
8.665000000000000000e+02,7.468304980471392628e+05
8.670000000000000000e+02,7.440322452193065546e+05
8.675000000000000000e+02,7.412340051676353905e+05
8.680000000000000000e+02,7.384357778440759284e+05
8.685000000000000000e+02,7.356375632005780935e+05
8.690000000000000000e+02,7.328393611890926259e+05
8.695000000000000000e+02,7.300411717615696834e+05
8.700000000000000000e+02,7.272429948699605884e+05
8.705000000000000000e+02,7.244448304662160808e+05
8.710000000000000000e+02,7.216466785022875993e+05
8.715000000000000000e+02,7.188485389301264659e+05
8.720000000000000000e+02,7.160504117016845848e+05
8.725000000000000000e+02,7.132522967689137440e+05
