x,screening_profile_corrected
2.905000000000000000e+02,7.640900135551470171e-03
2.910000000000000000e+02,7.506002603292824017e-03
2.915000000000000000e+02,7.373486579914627012e-03
2.920000000000000000e+02,7.243310144399555013e-03
2.925000000000000000e+02,7.115431870548477242e-03
2.930000000000000000e+02,6.989811304481200957e-03
2.935000000000000000e+02,6.866408469818251203e-03
2.940000000000000000e+02,6.745184328470212390e-03
2.945000000000000000e+02,6.626100303136982748e-03
2.950000000000000000e+02,6.509118721970573972e-03
2.955000000000000000e+02,6.394202357785766164e-03
2.960000000000000000e+02,6.281314857160755216e-03
2.965000000000000000e+02,6.170420295774354039e-03
2.970000000000000000e+02,6.061483592489128394e-03
2.975000000000000000e+02,5.954470080250740850e-03
2.980000000000000000e+02,5.849345905679155522e-03
2.985000000000000000e+02,5.746077614985505705e-03
2.990000000000000000e+02,5.644632539578529548e-03
2.995000000000000000e+02,5.544978396473386993e-03
3.000000000000000000e+02,5.447083660402769062e-03
3.005000000000000000e+02,5.350917178210467390e-03
3.010000000000000000e+02,5.256448527939475493e-03
3.015000000000000000e+02,5.163647646720869941e-03
3.020000000000000000e+02,5.072485177294677912e-03
3.025000000000000000e+02,4.982932108921765517e-03
3.030000000000000000e+02,4.894960111777295168e-03
3.035000000000000000e+02,4.808541190429858024e-03
3.040000000000000000e+02,4.723648006531935145e-03
3.045000000000000000e+02,4.640253544426452270e-03
3.050000000000000000e+02,4.558331422543833791e-03
3.055000000000000000e+02,4.477855570711542464e-03
3.060000000000000000e+02,4.398800530652963864e-03
3.065000000000000000e+02,4.321141144590359348e-03
3.070000000000000000e+02,4.244852845226992910e-03
3.075000000000000000e+02,4.169911355248248457e-03
3.080000000000000000e+02,4.096292967155064010e-03
3.085000000000000000e+02,4.023974253281805726e-03
3.090000000000000000e+02,3.952932335836189734e-03
3.095000000000000000e+02,3.883144607065845341e-03
3.100000000000000000e+02,3.814588989847476387e-03
3.105000000000000000e+02,3.747243667646936796e-03
3.110000000000000000e+02,3.681087335988386406e-03
3.115000000000000000e+02,3.616098941865124403e-03
3.120000000000000000e+02,3.552257926407919632e-03
3.125000000000000000e+02,3.489543973415850861e-03
3.130000000000000000e+02,3.427937243531813030e-03
3.135000000000000000e+02,3.367418131574193875e-03
3.140000000000000000e+02,3.307967492516785801e-03
3.145000000000000000e+02,3.249566407313276162e-03
3.150000000000000000e+02,3.192196400968399551e-03
3.155000000000000000e+02,3.135839216558025493e-03
3.160000000000000000e+02,3.080477025668321503e-03
3.165000000000000000e+02,3.026092210324614687e-03
3.170000000000000000e+02,2.972667566065677856e-03
3.175000000000000000e+02,2.920186091504563871e-03
3.180000000000000000e+02,2.868631184295774347e-03
3.185000000000000000e+02,2.817986438060967463e-03
3.190000000000000000e+02,2.768235831497737384e-03
3.195000000000000000e+02,2.719363532412444242e-03
3.200000000000000000e+02,2.671354080210630155e-03
3.205000000000000000e+02,2.624192196788242837e-03
3.210000000000000000e+02,2.577862962635311516e-03
3.215000000000000000e+02,2.532351634345535694e-03
3.220000000000000000e+02,2.487643814556748326e-03
3.225000000000000000e+02,2.443725275847234268e-03
3.230000000000000000e+02,2.400582124728681006e-03
3.235000000000000000e+02,2.358200631705714180e-03
3.240000000000000000e+02,2.316567389529474059e-03
3.245000000000000000e+02,2.275669149204672184e-03
3.250000000000000000e+02,2.235492972704665460e-03
3.255000000000000000e+02,2.196026074717877079e-03
3.260000000000000000e+02,2.157255970018203198e-03
3.265000000000000000e+02,2.119170320749939277e-03
3.270000000000000000e+02,2.081757078640566333e-03
3.275000000000000000e+02,2.045004337630345996e-03
3.280000000000000000e+02,2.008900471107995592e-03
3.285000000000000000e+02,1.973433989697899720e-03
3.290000000000000000e+02,1.938593673692857967e-03
3.295000000000000000e+02,1.904368435818411991e-03
3.300000000000000000e+02,1.870747449030757750e-03
3.305000000000000000e+02,1.837720014083998009e-03
3.310000000000000000e+02,1.805275682855428734e-03
3.315000000000000000e+02,1.773404130547624486e-03
3.320000000000000000e+02,1.742095274697632624e-03
3.325000000000000000e+02,1.711339151851684962e-03
3.330000000000000000e+02,1.681126032409346709e-03
3.335000000000000000e+02,1.651446301614326387e-03
3.340000000000000000e+02,1.622290570379349411e-03
3.345000000000000000e+02,1.593649560442008057e-03
3.350000000000000000e+02,1.565514211311026891e-03
3.355000000000000000e+02,1.537875569441387669e-03
3.360000000000000000e+02,1.510724891437724600e-03
3.365000000000000000e+02,1.484053537108062822e-03
3.370000000000000000e+02,1.457853069055336376e-03
3.375000000000000000e+02,1.432115149473991642e-03
3.380000000000000000e+02,1.406831636256040139e-03
3.385000000000000000e+02,1.381994483399537300e-03
3.390000000000000000e+02,1.357595833751147184e-03
3.395000000000000000e+02,1.333627922900091842e-03
3.400000000000000000e+02,1.310083168674945836e-03
3.405000000000000000e+02,1.286954078401069367e-03
3.410000000000000000e+02,1.264233335265224894e-03
3.415000000000000000e+02,1.241913708818784788e-03
3.420000000000000000e+02,1.219988138319787023e-03
3.425000000000000000e+02,1.198449646368320715e-03
3.430000000000000000e+02,1.177291419331806272e-03
3.435000000000000000e+02,1.156506724002939052e-03
3.440000000000000000e+02,1.136088985210274415e-03
3.445000000000000000e+02,1.116031705392946279e-03
3.450000000000000000e+02,1.096328539495064871e-03
3.455000000000000000e+02,1.076973217355131239e-03
3.460000000000000000e+02,1.057959615979306650e-03
3.465000000000000000e+02,1.039281684647015268e-03
3.470000000000000000e+02,1.020933514654819539e-03
3.475000000000000000e+02,1.002909267043150358e-03
3.480000000000000000e+02,9.852032398993100862e-04
3.485000000000000000e+02,9.678097986135984591e-04
3.490000000000000000e+02,9.507234408268678454e-04
3.495000000000000000e+02,9.339387291275215311e-04
3.500000000000000000e+02,9.174503537260563597e-04
3.505000000000000000e+02,9.012530675075086694e-04
3.510000000000000000e+02,8.853417465125351573e-04
3.515000000000000000e+02,8.697113272628694816e-04
3.520000000000000000e+02,8.543568651257087187e-04
3.525000000000000000e+02,8.392734738326315235e-04
3.530000000000000000e+02,8.244563818013675351e-04
3.535000000000000000e+02,8.099008737714123284e-04
3.540000000000000000e+02,7.956023451546659873e-04
3.545000000000000000e+02,7.815562457136648921e-04
3.550000000000000000e+02,7.677581320100762682e-04
3.555000000000000000e+02,7.542036130540589632e-04
3.560000000000000000e+02,7.408884009171836597e-04
3.565000000000000000e+02,7.278082582839388685e-04
3.570000000000000000e+02,7.149590472933178452e-04
3.575000000000000000e+02,7.023366789258978339e-04
3.580000000000000000e+02,6.899371601360873921e-04
3.585000000000000000e+02,6.777565450105381721e-04
3.590000000000000000e+02,6.657909802508741584e-04
3.595000000000000000e+02,6.540366580414449941e-04
3.600000000000000000e+02,6.424898599402662338e-04
3.605000000000000000e+02,6.311469113962904325e-04
3.610000000000000000e+02,6.200042241042675413e-04
3.615000000000000000e+02,6.090582521138049798e-04
3.620000000000000000e+02,5.983055327019073640e-04
3.625000000000000000e+02,5.877426440181158932e-04
3.630000000000000000e+02,5.773662445266058334e-04
3.635000000000000000e+02,5.671730321336464643e-04
3.640000000000000000e+02,5.571597822493171842e-04
3.645000000000000000e+02,5.473233083454111117e-04
3.650000000000000000e+02,5.376604986850798016e-04
3.655000000000000000e+02,5.281682782611182240e-04
3.660000000000000000e+02,5.188436442401580260e-04
3.665000000000000000e+02,5.096836292330228155e-04
3.670000000000000000e+02,5.006853354984585041e-04
3.675000000000000000e+02,4.918458994989389609e-04
3.680000000000000000e+02,4.831625249073467345e-04
3.685000000000000000e+02,4.746324484032429813e-04
3.690000000000000000e+02,4.662529715243901324e-04
3.695000000000000000e+02,4.580214276600734491e-04
3.700000000000000000e+02,4.499352127878952085e-04
3.705000000000000000e+02,4.419917536222511150e-04
3.710000000000000000e+02,4.341885372754103706e-04
3.715000000000000000e+02,4.265230805207201326e-04
3.720000000000000000e+02,4.189929584156171899e-04
3.725000000000000000e+02,4.115957746405480558e-04
3.730000000000000000e+02,4.043291891202429960e-04
3.735000000000000000e+02,3.971908894007037576e-04
3.740000000000000000e+02,3.901786173037980073e-04
3.745000000000000000e+02,3.832901413059853026e-04
3.750000000000000000e+02,3.765232822600630058e-04
3.755000000000000000e+02,3.698758867405728206e-04
3.760000000000000000e+02,3.633458518653454061e-04
3.765000000000000000e+02,3.569310995737546253e-04
3.770000000000000000e+02,3.506296005795671777e-04
3.775000000000000000e+02,3.444393495493974430e-04
3.780000000000000000e+02,3.383583882172633782e-04
3.785000000000000000e+02,3.323847814317371020e-04
3.790000000000000000e+02,3.265166394615457292e-04
3.795000000000000000e+02,3.207520948810155823e-04
3.800000000000000000e+02,3.150893240950293018e-04
3.805000000000000000e+02,3.095265250334249029e-04
3.810000000000000000e+02,3.040619379226303510e-04
3.815000000000000000e+02,2.986938237607062894e-04
3.820000000000000000e+02,2.934204843620217022e-04
3.825000000000000000e+02,2.882402415856200983e-04
3.830000000000000000e+02,2.831514566783783137e-04
3.835000000000000000e+02,2.781525102303312818e-04
3.840000000000000000e+02,2.732418208408656239e-04
3.845000000000000000e+02,2.684178257755608478e-04
3.850000000000000000e+02,2.636789989791103088e-04
3.855000000000000000e+02,2.590238324091271313e-04
3.860000000000000000e+02,2.544508534186556005e-04
3.865000000000000000e+02,2.499586067432498751e-04
3.870000000000000000e+02,2.455456712751382937e-04
3.875000000000000000e+02,2.412106426807121454e-04
3.880000000000000000e+02,2.369521495876334761e-04
3.885000000000000000e+02,2.327688368106709460e-04
3.890000000000000000e+02,2.286593809722969569e-04
3.895000000000000000e+02,2.246224743155798462e-04
3.900000000000000000e+02,2.206568397780966266e-04
3.905000000000000000e+02,2.167612153713363999e-04
3.910000000000000000e+02,2.129343687270610823e-04
3.915000000000000000e+02,2.091750820233929627e-04
3.920000000000000000e+02,2.054821660220874848e-04
3.925000000000000000e+02,2.018544455221718710e-04
3.930000000000000000e+02,1.982907729059463849e-04
3.935000000000000000e+02,1.947900141017118198e-04
3.940000000000000000e+02,1.913510616556920313e-04
3.945000000000000000e+02,1.879728211860331631e-04
3.950000000000000000e+02,1.846542239972398622e-04
3.955000000000000000e+02,1.813942140082523409e-04
3.960000000000000000e+02,1.781917599254070406e-04
3.965000000000000000e+02,1.750458426280005256e-04
3.970000000000000000e+02,1.719554669152248568e-04
3.975000000000000000e+02,1.689196493332071984e-04
3.980000000000000000e+02,1.659374295108301213e-04
3.985000000000000000e+02,1.630078584127960656e-04
3.990000000000000000e+02,1.601300092787207496e-04
3.995000000000000000e+02,1.573029662873126221e-04
4.000000000000000000e+02,1.545258351126239124e-04
4.005000000000000000e+02,1.517977319849568975e-04
4.010000000000000000e+02,1.491177938776710554e-04
4.015000000000000000e+02,1.464851679509320968e-04
4.020000000000000000e+02,1.438990213820046321e-04
4.025000000000000000e+02,1.413585311784451527e-04
4.030000000000000000e+02,1.388628936643575892e-04
4.035000000000000000e+02,1.364113146501007257e-04
4.040000000000000000e+02,1.340030185865469584e-04
4.045000000000000000e+02,1.316372390788268451e-04
4.050000000000000000e+02,1.293132277202104592e-04
4.055000000000000000e+02,1.270302449378485224e-04
4.060000000000000000e+02,1.247875685174884943e-04
4.065000000000000000e+02,1.225844847695934899e-04
4.070000000000000000e+02,1.204202967557133481e-04
4.075000000000000000e+02,1.182943157637684204e-04
4.080000000000000000e+02,1.162058692465171622e-04
4.085000000000000000e+02,1.141542925951848618e-04
4.090000000000000000e+02,1.121389368001034627e-04
4.095000000000000000e+02,1.101591605122442298e-04
4.100000000000000000e+02,1.082143374357529822e-04
4.105000000000000000e+02,1.063038486673103112e-04
4.110000000000000000e+02,1.044270898299457092e-04
4.115000000000000000e+02,1.025834636805021194e-04
4.120000000000000000e+02,1.007723869937832953e-04
4.125000000000000000e+02,9.899328342873969875e-05
4.130000000000000000e+02,9.724559017168681106e-05
4.135000000000000000e+02,9.552875105215807156e-05
4.140000000000000000e+02,9.384222295362580374e-05
4.145000000000000000e+02,9.218546917028321648e-05
4.150000000000000000e+02,9.055796559340533001e-05
4.155000000000000000e+02,8.895919430062786018e-05
4.160000000000000000e+02,8.738864952579997734e-05
4.165000000000000000e+02,8.584583147262347513e-05
4.170000000000000000e+02,8.433025207557476983e-05
4.175000000000000000e+02,8.284142903005201953e-05
4.180000000000000000e+02,8.137889135167845379e-05
4.185000000000000000e+02,7.994217361538032010e-05
4.190000000000000000e+02,7.853082132012765356e-05
4.195000000000000000e+02,7.714438532963094721e-05
4.200000000000000000e+02,7.578242704932866645e-05
4.205000000000000000e+02,7.444451306164633021e-05
4.210000000000000000e+02,7.313022012180178059e-05
4.215000000000000000e+02,7.183912998081754648e-05
4.220000000000000000e+02,7.057083420648455378e-05
4.225000000000000000e+02,6.932492918755704550e-05
4.230000000000000000e+02,6.810102078599386121e-05
4.235000000000000000e+02,6.689871951599472681e-05
4.240000000000000000e+02,6.571764503342400704e-05
4.245000000000000000e+02,6.455742148356953449e-05
4.250000000000000000e+02,6.341768183344699517e-05
4.255000000000000000e+02,6.229806338237617606e-05
4.260000000000000000e+02,6.119821194266505720e-05
4.265000000000000000e+02,6.011777750730522963e-05
4.270000000000000000e+02,5.905641828434184039e-05
4.275000000000000000e+02,5.801379651618959537e-05
4.280000000000000000e+02,5.698958237280919665e-05
4.285000000000000000e+02,5.598344991733737041e-05
4.290000000000000000e+02,5.499508086301139369e-05
4.295000000000000000e+02,5.402416067999259598e-05
4.300000000000000000e+02,5.307038222080722877e-05
4.305000000000000000e+02,5.213344196342213529e-05
4.310000000000000000e+02,5.121304350980363532e-05
4.315000000000000000e+02,5.030889396047673692e-05
4.320000000000000000e+02,4.942070729064267114e-05
4.325000000000000000e+02,4.854820085162000044e-05
4.330000000000000000e+02,4.769109862880605130e-05
4.335000000000000000e+02,4.684912786555927113e-05
4.340000000000000000e+02,4.602202220713967889e-05
4.345000000000000000e+02,4.520951844274745271e-05
4.350000000000000000e+02,4.441135953943283171e-05
4.355000000000000000e+02,4.362729149815568566e-05
4.360000000000000000e+02,4.285706628151567620e-05
4.365000000000000000e+02,4.210043877984243641e-05
4.370000000000000000e+02,4.135716963646198592e-05
4.375000000000000000e+02,4.062702231996661721e-05
4.380000000000000000e+02,3.990976585060369212e-05
4.385000000000000000e+02,3.920517197500912506e-05
4.390000000000000000e+02,3.851301779717902936e-05
4.395000000000000000e+02,3.783308305208088685e-05
4.400000000000000000e+02,3.716515264454733246e-05
4.405000000000000000e+02,3.650901401830457569e-05
4.410000000000000000e+02,3.586445960601082980e-05
4.415000000000000000e+02,3.523128429036258145e-05
4.420000000000000000e+02,3.460928776838740034e-05
4.425000000000000000e+02,3.399827210140555741e-05
4.430000000000000000e+02,3.339804399657815776e-05
4.435000000000000000e+02,3.280841244261426323e-05
4.440000000000000000e+02,3.222919091147025941e-05
4.445000000000000000e+02,3.166019507680172944e-05
4.450000000000000000e+02,3.110124493860840324e-05
4.455000000000000000e+02,3.055216262153491246e-05
4.460000000000000000e+02,3.001277442515817991e-05
4.465000000000000000e+02,2.948290869934240939e-05
4.470000000000000000e+02,2.896239782277129532e-05
4.475000000000000000e+02,2.845107615266058925e-05
4.480000000000000000e+02,2.794878193404629445e-05
4.485000000000000000e+02,2.745535532125249013e-05
4.490000000000000000e+02,2.697064022035896362e-05
4.495000000000000000e+02,2.649448237991295488e-05
4.500000000000000000e+02,2.602673116891476569e-05
4.505000000000000000e+02,2.556723773435014442e-05
4.510000000000000000e+02,2.511585671695055103e-05
4.515000000000000000e+02,2.467244447320754780e-05
4.520000000000000000e+02,2.423686073108552994e-05
4.525000000000000000e+02,2.380896687426144024e-05
4.530000000000000000e+02,2.338862753989139634e-05
4.535000000000000000e+02,2.297570896289802793e-05
4.540000000000000000e+02,2.257008051781901443e-05
4.545000000000000000e+02,2.217161312104046455e-05
4.550000000000000000e+02,2.178018071868439331e-05
4.555000000000000000e+02,2.139565874476016743e-05
4.560000000000000000e+02,2.101792555697941226e-05
4.565000000000000000e+02,2.064686094886856183e-05
4.570000000000000000e+02,2.028234753533358014e-05
4.575000000000000000e+02,1.992426931684509838e-05
4.580000000000000000e+02,1.957251301651163501e-05
4.585000000000000000e+02,1.922696669451485075e-05
4.590000000000000000e+02,1.888752103838836575e-05
4.595000000000000000e+02,1.855406802594452930e-05
4.600000000000000000e+02,1.822650217039650453e-05
4.605000000000000000e+02,1.790471923007945122e-05
4.610000000000000000e+02,1.758861740999627548e-05
4.615000000000000000e+02,1.727809611669553147e-05
4.620000000000000000e+02,1.697305711776589857e-05
4.625000000000000000e+02,1.667340334029043504e-05
4.630000000000000000e+02,1.637903998976146178e-05
4.635000000000000000e+02,1.608987339058608849e-05
4.640000000000000000e+02,1.580581206584173430e-05
4.645000000000000000e+02,1.552676561836120338e-05
4.650000000000000000e+02,1.525264577269930945e-05
4.655000000000000000e+02,1.498336529537737560e-05
4.660000000000000000e+02,1.471883900038342177e-05
4.665000000000000000e+02,1.445898270720560118e-05
4.670000000000000000e+02,1.420371421114225330e-05
4.675000000000000000e+02,1.395295227780169261e-05
4.680000000000000000e+02,1.370661757945371967e-05
4.685000000000000000e+02,1.346463172471952410e-05
4.690000000000000000e+02,1.322691816215311218e-05
4.695000000000000000e+02,1.299340124388979576e-05
4.700000000000000000e+02,1.276400709760435453e-05
4.705000000000000000e+02,1.253866272292966439e-05
4.710000000000000000e+02,1.231729683289835822e-05
4.715000000000000000e+02,1.209983898198467879e-05
4.720000000000000000e+02,1.188622037809765171e-05
4.725000000000000000e+02,1.167637304113944329e-05
4.730000000000000000e+02,1.147023058658066447e-05
4.735000000000000000e+02,1.126772741346721146e-05
4.740000000000000000e+02,1.106879946057228506e-05
4.745000000000000000e+02,1.087338342282107324e-05
4.750000000000000000e+02,1.068141748097922664e-05
4.755000000000000000e+02,1.049284054550084439e-05
4.760000000000000000e+02,1.030759296067956022e-05
4.765000000000000000e+02,1.012561577496007704e-05
4.770000000000000000e+02,9.946851420445615527e-06
4.775000000000000000e+02,9.771243008746826288e-06
4.780000000000000000e+02,9.598734986708090493e-06
4.785000000000000000e+02,9.429272456900052667e-06
4.790000000000000000e+02,9.262801810397037445e-06
4.795000000000000000e+02,9.099270071050757414e-06
4.800000000000000000e+02,8.938625506122007731e-06
4.805000000000000000e+02,8.780816993503244276e-06
4.810000000000000000e+02,8.625794610979606517e-06
4.815000000000000000e+02,8.473509025597229671e-06
4.820000000000000000e+02,8.323912062301500495e-06
4.825000000000000000e+02,8.176956114676049671e-06
4.830000000000000000e+02,8.032594693680009156e-06
4.835000000000000000e+02,7.890781859009753010e-06
4.840000000000000000e+02,7.751472748631635918e-06
4.845000000000000000e+02,7.614623030044740083e-06
4.850000000000000000e+02,7.480189411281217263e-06
4.855000000000000000e+02,7.348129111373535005e-06
4.860000000000000000e+02,7.218400353471027512e-06
4.865000000000000000e+02,7.090961853839529891e-06
4.870000000000000000e+02,6.965773297720009650e-06
4.875000000000000000e+02,6.842794846212020064e-06
4.880000000000000000e+02,6.721987595478392535e-06
4.885000000000000000e+02,6.603313100886611021e-06
4.890000000000000000e+02,6.486733820142421335e-06
4.895000000000000000e+02,6.372212654085132854e-06
4.900000000000000000e+02,6.259713374312599194e-06
4.905000000000000000e+02,6.149200180047608066e-06
4.910000000000000000e+02,6.040638110796984091e-06
4.915000000000000000e+02,5.933992618726619981e-06
4.920000000000000000e+02,5.829229966878473635e-06
4.925000000000000000e+02,5.726316816511474636e-06
4.930000000000000000e+02,5.625220611381864755e-06
4.935000000000000000e+02,5.525909179526195767e-06
4.940000000000000000e+02,5.428351104092759492e-06
4.945000000000000000e+02,5.332515339061256610e-06
4.950000000000000000e+02,5.238371567095989574e-06
4.955000000000000000e+02,5.145889828714437657e-06
4.960000000000000000e+02,5.055040867616435006e-06
4.965000000000000000e+02,4.965795772830972646e-06
4.970000000000000000e+02,4.878126311959663109e-06
4.975000000000000000e+02,4.792004585847569157e-06
4.980000000000000000e+02,4.707403350163929358e-06
4.985000000000000000e+02,4.624295682158690070e-06
4.990000000000000000e+02,4.542655290988665282e-06
4.995000000000000000e+02,4.462456196136811037e-06
5.000000000000000000e+02,4.383673026877694948e-06
5.005000000000000000e+02,4.306280711951337196e-06
5.010000000000000000e+02,4.230254768548098294e-06
5.015000000000000000e+02,4.155571002843203639e-06
5.020000000000000000e+02,4.082205788867838503e-06
5.025000000000000000e+02,4.010135779524262813e-06
5.030000000000000000e+02,3.939338175697068953e-06
5.035000000000000000e+02,3.869790447382095251e-06
5.040000000000000000e+02,3.801470593379416438e-06
5.045000000000000000e+02,3.734356872182090509e-06
5.050000000000000000e+02,3.668428052580508956e-06
5.055000000000000000e+02,3.603663153969398258e-06
5.060000000000000000e+02,3.540041688181612350e-06
5.065000000000000000e+02,3.477543408883778161e-06
5.070000000000000000e+02,3.416148544946470075e-06
5.075000000000000000e+02,3.355837558610424241e-06
5.080000000000000000e+02,3.296591370689300325e-06
5.085000000000000000e+02,3.238391127199511716e-06
5.090000000000000000e+02,3.181218416681423632e-06
5.095000000000000000e+02,3.125055044996584159e-06
5.100000000000000000e+02,3.069883245043195851e-06
5.105000000000000000e+02,3.015685459434912526e-06
5.110000000000000000e+02,2.962444542876763600e-06
5.115000000000000000e+02,2.910143552449681644e-06
5.120000000000000000e+02,2.858765942903743463e-06
5.125000000000000000e+02,2.808295364282249998e-06
5.130000000000000000e+02,2.758715850380158184e-06
5.135000000000000000e+02,2.710011623450846643e-06
5.140000000000000000e+02,2.662167276068942116e-06
5.145000000000000000e+02,2.615167582671892264e-06
5.150000000000000000e+02,2.568997675058018817e-06
5.155000000000000000e+02,2.523642860523691576e-06
5.160000000000000000e+02,2.479088791219365659e-06
5.165000000000000000e+02,2.435321288651523700e-06
5.170000000000000000e+02,2.392326507111648753e-06
5.175000000000000000e+02,2.350090764320190856e-06
5.180000000000000000e+02,2.308600699135908032e-06
5.185000000000000000e+02,2.267843108126892532e-06
5.190000000000000000e+02,2.227805097760458812e-06
5.195000000000000000e+02,2.188473926693800832e-06
5.200000000000000000e+02,2.149837152637589471e-06
5.205000000000000000e+02,2.111882480166084981e-06
5.210000000000000000e+02,2.074597902440857165e-06
5.215000000000000000e+02,2.037971554347185414e-06
5.220000000000000000e+02,2.001991849257778840e-06
5.225000000000000000e+02,1.966647337309059055e-06
5.230000000000000000e+02,1.931926837378473303e-06
5.235000000000000000e+02,1.897819300320772209e-06
5.240000000000000000e+02,1.864313936326426202e-06
5.245000000000000000e+02,1.831400082944314503e-06
5.250000000000000000e+02,1.799067327982894511e-06
5.255000000000000000e+02,1.767305382151787925e-06
5.260000000000000000e+02,1.736104197661697552e-06
5.265000000000000000e+02,1.705453845323237924e-06
5.270000000000000000e+02,1.675344628996133164e-06
5.275000000000000000e+02,1.645766966989302512e-06
5.280000000000000000e+02,1.616711502504602856e-06
5.285000000000000000e+02,1.588168989187632355e-06
5.290000000000000000e+02,1.560130397706204342e-06
5.295000000000000000e+02,1.532586805306599502e-06
5.300000000000000000e+02,1.505529498662046974e-06
5.305000000000000000e+02,1.478949867294247903e-06
5.310000000000000000e+02,1.452839502822399560e-06
5.315000000000000000e+02,1.427190096114717207e-06
5.320000000000000000e+02,1.401993533063974308e-06
5.325000000000000000e+02,1.377241795338479252e-06
5.330000000000000000e+02,1.352927052805698460e-06
5.335000000000000000e+02,1.329041567756713203e-06
5.340000000000000000e+02,1.305577784095235015e-06
5.345000000000000000e+02,1.282528234913981091e-06
5.350000000000000000e+02,1.259885628562282662e-06
5.355000000000000000e+02,1.237642759457071908e-06
5.360000000000000000e+02,1.215792591138324912e-06
5.365000000000000000e+02,1.194328170201454353e-06
5.370000000000000000e+02,1.173242706446007698e-06
5.375000000000000000e+02,1.152529489820224259e-06
5.380000000000000000e+02,1.132181967764717285e-06
5.385000000000000000e+02,1.112193665063774502e-06
5.390000000000000000e+02,1.092558258482195017e-06
5.395000000000000000e+02,1.073269499421606160e-06
5.400000000000000000e+02,1.054321285945185044e-06
5.405000000000000000e+02,1.035707588140823555e-06
5.410000000000000000e+02,1.017422517625153976e-06
5.415000000000000000e+02,9.994602555188272176e-07
5.420000000000000000e+02,9.818151195180605597e-07
5.425000000000000000e+02,9.644814943906133045e-07
5.430000000000000000e+02,9.474538966999870497e-07
5.435000000000000000e+02,9.307269077338790072e-07
5.440000000000000000e+02,9.142952359631868411e-07
5.445000000000000000e+02,8.981536523178095594e-07
5.450000000000000000e+02,8.822970504597335894e-07
5.455000000000000000e+02,8.667203843240271978e-07
5.460000000000000000e+02,8.514187262825123490e-07
5.465000000000000000e+02,8.363872068706765120e-07
5.470000000000000000e+02,8.216210709157520800e-07
5.475000000000000000e+02,8.071156193730461017e-07
5.480000000000000000e+02,7.928662634896672869e-07
5.485000000000000000e+02,7.788684686764485985e-07
5.490000000000000000e+02,7.651178067760707441e-07
5.495000000000000000e+02,7.516099018993349585e-07
5.500000000000000000e+02,7.383404808640260959e-07
5.505000000000000000e+02,7.253053209267883964e-07
5.510000000000000000e+02,7.125002984567460823e-07
5.515000000000000000e+02,6.999213384966411122e-07
5.520000000000000000e+02,6.875644617329916405e-07
5.525000000000000000e+02,6.754257358224713153e-07
5.530000000000000000e+02,6.635013207182223203e-07
5.535000000000000000e+02,6.517874216996973401e-07
5.540000000000000000e+02,6.402803331126579796e-07
5.545000000000000000e+02,6.289763930428620407e-07
5.550000000000000000e+02,6.178720255252647184e-07
5.555000000000000000e+02,6.069636968040199694e-07
5.560000000000000000e+02,5.962479560644592130e-07
5.565000000000000000e+02,5.857213932238900288e-07
5.570000000000000000e+02,5.753806782380512303e-07
5.575000000000000000e+02,5.652225203691338457e-07
5.580000000000000000e+02,5.552437061166031223e-07
5.585000000000000000e+02,5.454410599107433469e-07
5.590000000000000000e+02,5.358114807159898037e-07
5.595000000000000000e+02,5.263519041001071941e-07
5.600000000000000000e+02,5.170593375564907760e-07
5.605000000000000000e+02,5.079308239008348294e-07
5.610000000000000000e+02,4.989634753572362201e-07
5.615000000000000000e+02,4.901544382358934714e-07
5.620000000000000000e+02,4.815009258262761243e-07
5.625000000000000000e+02,4.730001843110222324e-07
5.630000000000000000e+02,4.646495245079239839e-07
5.635000000000000000e+02,4.564462889767579710e-07
5.640000000000000000e+02,4.483878826503764610e-07
5.645000000000000000e+02,4.404717410927213503e-07
5.650000000000000000e+02,4.326953600578991555e-07
5.655000000000000000e+02,4.250562648590896897e-07
5.660000000000000000e+02,4.175520388931228798e-07
5.665000000000000000e+02,4.101802940814041993e-07
5.670000000000000000e+02,4.029386983961978302e-07
5.675000000000000000e+02,3.958249473360499510e-07
5.680000000000000000e+02,3.888367904887176112e-07
5.685000000000000000e+02,3.819720040048844043e-07
5.690000000000000000e+02,3.752284162314492418e-07
5.695000000000000000e+02,3.686038811485980619e-07
5.700000000000000000e+02,3.620963031059868265e-07
5.705000000000000000e+02,3.557036111894536475e-07
5.710000000000000000e+02,3.494237830914938252e-07
5.715000000000000000e+02,3.432548203750763743e-07
5.720000000000000000e+02,3.371947715087087836e-07
5.725000000000000000e+02,3.312417079959615011e-07
5.730000000000000000e+02,3.253937466043598744e-07
5.735000000000000000e+02,3.196490263303192855e-07
5.740000000000000000e+02,3.140057298500779868e-07
5.745000000000000000e+02,3.084620612908050546e-07
5.750000000000000000e+02,3.030162669308012007e-07
5.755000000000000000e+02,2.976666137485660953e-07
5.760000000000000000e+02,2.924114093985402629e-07
5.765000000000000000e+02,2.872489815109049065e-07
5.770000000000000000e+02,2.821776969682196017e-07
5.775000000000000000e+02,2.771959419296807185e-07
5.780000000000000000e+02,2.723021404331218838e-07
5.785000000000000000e+02,2.674947351183764996e-07
5.790000000000000000e+02,2.627722051782521227e-07
5.795000000000000000e+02,2.581330477565295261e-07
5.800000000000000000e+02,2.535757952706954423e-07
5.805000000000000000e+02,2.490989974609680768e-07
5.810000000000000000e+02,2.447012381067744902e-07
