x,current_density
2.905000000000000000e+02,1.654699758012249880e+07
2.910000000000000000e+02,1.624582035420849174e+07
2.915000000000000000e+02,1.595012480052096769e+07
2.920000000000000000e+02,1.565981144807485305e+07
2.925000000000000000e+02,1.537478203645876795e+07
2.930000000000000000e+02,1.509494068274178356e+07
2.935000000000000000e+02,1.482019267089962773e+07
2.940000000000000000e+02,1.455044557662951201e+07
2.945000000000000000e+02,1.428560810044339485e+07
2.950000000000000000e+02,1.402559115190919861e+07
2.955000000000000000e+02,1.377030672483597882e+07
2.960000000000000000e+02,1.351966894240509346e+07
2.965000000000000000e+02,1.327359297292899154e+07
2.970000000000000000e+02,1.303199603728304803e+07
2.975000000000000000e+02,1.279479636377442442e+07
2.980000000000000000e+02,1.256191415923447162e+07
2.985000000000000000e+02,1.233327060158687457e+07
2.990000000000000000e+02,1.210878877591145039e+07
2.995000000000000000e+02,1.188839270335172676e+07
3.000000000000000000e+02,1.167200824341362901e+07
3.005000000000000000e+02,1.145956215790170617e+07
3.010000000000000000e+02,1.125098298067066632e+07
3.015000000000000000e+02,1.104620011532669142e+07
3.020000000000000000e+02,1.084514467360585742e+07
3.025000000000000000e+02,1.064774860562260076e+07
3.030000000000000000e+02,1.045394550800666213e+07
3.035000000000000000e+02,1.026366978552469984e+07
3.040000000000000000e+02,1.007685743006662466e+07
3.045000000000000000e+02,9.893445212508654222e+06
3.050000000000000000e+02,9.713371433600571007e+06
3.055000000000000000e+02,9.536575144979353994e+06
3.060000000000000000e+02,9.362996872970921919e+06
3.065000000000000000e+02,9.192577867702873424e+06
3.070000000000000000e+02,9.025260800797689706e+06
3.075000000000000000e+02,8.860989041571026668e+06
3.080000000000000000e+02,8.699707329558167607e+06
3.085000000000000000e+02,8.541361076820816845e+06
3.090000000000000000e+02,8.385897016214619391e+06
3.095000000000000000e+02,8.233262528862694278e+06
3.100000000000000000e+02,8.083406269039256498e+06
3.105000000000000000e+02,7.936277515902110375e+06
3.110000000000000000e+02,7.791826775835863315e+06
3.115000000000000000e+02,7.650005157568294555e+06
3.120000000000000000e+02,7.510764952786249109e+06
3.125000000000000000e+02,7.374059033792405389e+06
3.130000000000000000e+02,7.239841413177555427e+06
3.135000000000000000e+02,7.108066663204723038e+06
3.140000000000000000e+02,6.978690455293294042e+06
3.145000000000000000e+02,6.851669000346748158e+06
3.150000000000000000e+02,6.726959568776857108e+06
3.155000000000000000e+02,6.604519951019558124e+06
3.160000000000000000e+02,6.484308958801169880e+06
3.165000000000000000e+02,6.366285905114198104e+06
3.170000000000000000e+02,6.250411087402188219e+06
3.175000000000000000e+02,6.136645286293521523e+06
3.180000000000000000e+02,6.024950231357128359e+06
3.185000000000000000e+02,5.915288117917630821e+06
3.190000000000000000e+02,5.807622056010626256e+06
3.195000000000000000e+02,5.701915604626959190e+06
3.200000000000000000e+02,5.598133204473575577e+06
3.205000000000000000e+02,5.496239729018242098e+06
3.210000000000000000e+02,5.396200901640120894e+06
3.215000000000000000e+02,5.297982862868921831e+06
3.220000000000000000e+02,5.201552572488291189e+06
3.225000000000000000e+02,5.106877392385229468e+06
3.230000000000000000e+02,5.013925474149065092e+06
3.235000000000000000e+02,4.922665356968069449e+06
3.240000000000000000e+02,4.833066341247196309e+06
3.245000000000000000e+02,4.745098101009121165e+06
3.250000000000000000e+02,4.658731044035081752e+06
3.255000000000000000e+02,4.573935938247127458e+06
3.260000000000000000e+02,4.490684258858204819e+06
3.265000000000000000e+02,4.408947828231300227e+06
3.270000000000000000e+02,4.328699150507345796e+06
3.275000000000000000e+02,4.249911064455145970e+06
3.280000000000000000e+02,4.172557066028781701e+06
3.285000000000000000e+02,4.096610973739724606e+06
3.290000000000000000e+02,4.022047239579156507e+06
3.295000000000000000e+02,3.948840626460563391e+06
3.300000000000000000e+02,3.876966507926659659e+06
3.305000000000000000e+02,3.806400557227076963e+06
3.310000000000000000e+02,3.737119036214448046e+06
3.315000000000000000e+02,3.669098495637477376e+06
3.320000000000000000e+02,3.602316053616163787e+06
3.325000000000000000e+02,3.536749106745700818e+06
3.330000000000000000e+02,3.472375598526716698e+06
3.335000000000000000e+02,3.409173740890059154e+06
3.340000000000000000e+02,3.347122272944383789e+06
3.345000000000000000e+02,3.286200192545917816e+06
3.350000000000000000e+02,3.226387005712676328e+06
3.355000000000000000e+02,3.167662467876870185e+06
3.360000000000000000e+02,3.110006824302405119e+06
3.365000000000000000e+02,3.053400560670673847e+06
3.370000000000000000e+02,2.997824634825868066e+06
3.375000000000000000e+02,2.943260236357477028e+06
3.380000000000000000e+02,2.889689009986234363e+06
3.385000000000000000e+02,2.837092823818800971e+06
3.390000000000000000e+02,2.785453984675877728e+06
3.395000000000000000e+02,2.734755014706258196e+06
3.400000000000000000e+02,2.684978858947761357e+06
3.405000000000000000e+02,2.636108669999120291e+06
3.410000000000000000e+02,2.588128008093909360e+06
3.415000000000000000e+02,2.541020633539613336e+06
3.420000000000000000e+02,2.494770699574611150e+06
3.425000000000000000e+02,2.449362552294254303e+06
3.430000000000000000e+02,2.404780916551235598e+06
3.435000000000000000e+02,2.361010703098603990e+06
3.440000000000000000e+02,2.318037187784458976e+06
3.445000000000000000e+02,2.275845825651574880e+06
3.450000000000000000e+02,2.234422423668298405e+06
3.455000000000000000e+02,2.193752961533857509e+06
3.460000000000000000e+02,2.153823758178615477e+06
3.465000000000000000e+02,2.114621299033178948e+06
3.470000000000000000e+02,2.076132396522758994e+06
3.475000000000000000e+02,2.038344023566919612e+06
3.480000000000000000e+02,2.001243468284688424e+06
3.485000000000000000e+02,1.964818173500194680e+06
3.490000000000000000e+02,1.929055885867356090e+06
3.495000000000000000e+02,1.893944501164769987e+06
3.500000000000000000e+02,1.859472208041266073e+06
3.505000000000000000e+02,1.825627338891221210e+06
3.510000000000000000e+02,1.792398508415018441e+06
3.515000000000000000e+02,1.759774469873488648e+06
3.520000000000000000e+02,1.727744248650306137e+06
3.525000000000000000e+02,1.696297003691528924e+06
3.530000000000000000e+02,1.665422156250216067e+06
3.535000000000000000e+02,1.635109256324032787e+06
3.540000000000000000e+02,1.605348106755873887e+06
3.545000000000000000e+02,1.576128634489247343e+06
3.550000000000000000e+02,1.547441010192417540e+06
3.555000000000000000e+02,1.519275524157783948e+06
3.560000000000000000e+02,1.491622701611018274e+06
3.565000000000000000e+02,1.464473183086920530e+06
3.570000000000000000e+02,1.437817835579199949e+06
3.575000000000000000e+02,1.411647637231337139e+06
3.580000000000000000e+02,1.385953784477039007e+06
3.585000000000000000e+02,1.360727580890459707e+06
3.590000000000000000e+02,1.335960540461954894e+06
3.595000000000000000e+02,1.311644280457624234e+06
3.600000000000000000e+02,1.287770620969769545e+06
3.605000000000000000e+02,1.264331481641139835e+06
3.610000000000000000e+02,1.241318977624468273e+06
3.615000000000000000e+02,1.218725320032014744e+06
3.620000000000000000e+02,1.196542908433711622e+06
3.625000000000000000e+02,1.174764234897627030e+06
3.630000000000000000e+02,1.153381973151576007e+06
3.635000000000000000e+02,1.132388886084974743e+06
3.640000000000000000e+02,1.111777911694271956e+06
3.645000000000000000e+02,1.091542073921337724e+06
3.650000000000000000e+02,1.071674565498724114e+06
3.655000000000000000e+02,1.052168662004235899e+06
3.660000000000000000e+02,1.033017801717850263e+06
3.665000000000000000e+02,1.014215502776455134e+06
3.670000000000000000e+02,9.957554401502220426e+05
3.675000000000000000e+02,9.776313657856849022e+05
3.680000000000000000e+02,9.598371828054712387e+05
3.685000000000000000e+02,9.423668685319288634e+05
3.690000000000000000e+02,9.252145460103700170e+05
3.695000000000000000e+02,9.083744098093431676e+05
3.700000000000000000e+02,8.918407949639346916e+05
3.705000000000000000e+02,8.756081054525265936e+05
3.710000000000000000e+02,8.596708806532190647e+05
3.715000000000000000e+02,8.440237264005288016e+05
3.720000000000000000e+02,8.286613790446388302e+05
3.725000000000000000e+02,8.135786389949745499e+05
3.730000000000000000e+02,7.987704324687495828e+05
3.735000000000000000e+02,7.842317474317159504e+05
3.740000000000000000e+02,7.699576931193546625e+05
3.745000000000000000e+02,7.559434382883318467e+05
3.750000000000000000e+02,7.421842685906777624e+05
3.755000000000000000e+02,7.286755270525972592e+05
3.760000000000000000e+02,7.154126693790844874e+05
3.765000000000000000e+02,7.023912065797424875e+05
3.770000000000000000e+02,6.896067582784867845e+05
3.775000000000000000e+02,6.770549974089293974e+05
3.780000000000000000e+02,6.647317016011271626e+05
3.785000000000000000e+02,6.526326998718809336e+05
3.790000000000000000e+02,6.407539221578922588e+05
3.795000000000000000e+02,6.290913479290170362e+05
3.800000000000000000e+02,6.176410539346933365e+05
3.805000000000000000e+02,6.063991646707848413e+05
3.810000000000000000e+02,5.953618984037303599e+05
3.815000000000000000e+02,5.845255194241154240e+05
3.820000000000000000e+02,5.738863824106683023e+05
3.825000000000000000e+02,5.634408864061104832e+05
3.830000000000000000e+02,5.531855175808817148e+05
3.835000000000000000e+02,5.431168048691458534e+05
3.840000000000000000e+02,5.332313611899694661e+05
3.845000000000000000e+02,5.235258406835967326e+05
3.850000000000000000e+02,5.139969784457249916e+05
3.855000000000000000e+02,5.046415493063249160e+05
3.860000000000000000e+02,4.954564061306467047e+05
3.865000000000000000e+02,4.864384400849444210e+05
3.870000000000000000e+02,4.775846175559127005e+05
3.875000000000000000e+02,4.688919418496806175e+05
3.880000000000000000e+02,4.603574887795138638e+05
3.885000000000000000e+02,4.519783697463779245e+05
3.890000000000000000e+02,4.437517660429439275e+05
3.895000000000000000e+02,4.356748932658857666e+05
3.900000000000000000e+02,4.277450343824937590e+05
3.905000000000000000e+02,4.199595054266689112e+05
3.910000000000000000e+02,4.123156873727783095e+05
3.915000000000000000e+02,4.048109930690425099e+05
3.920000000000000000e+02,3.974428979616564466e+05
3.925000000000000000e+02,3.902089082209352637e+05
3.930000000000000000e+02,3.831065903571741655e+05
3.935000000000000000e+02,3.761335404965275666e+05
3.940000000000000000e+02,3.692874129285848467e+05
3.945000000000000000e+02,3.625658904905096861e+05
3.950000000000000000e+02,3.559667120848665945e+05
3.955000000000000000e+02,3.494876441320442827e+05
3.960000000000000000e+02,3.431265070954766707e+05
3.965000000000000000e+02,3.368811479638167075e+05
3.970000000000000000e+02,3.307494658193562645e+05
3.975000000000000000e+02,3.247293853128048358e+05
3.980000000000000000e+02,3.188188813094225479e+05
3.985000000000000000e+02,3.130159533205995103e+05
3.990000000000000000e+02,3.073186492609691340e+05
3.995000000000000000e+02,3.017250408022751799e+05
4.000000000000000000e+02,2.962332462735334411e+05
4.005000000000000000e+02,2.908414069039189490e+05
4.010000000000000000e+02,2.855477088968874887e+05
4.015000000000000000e+02,2.803503605300138006e+05
4.020000000000000000e+02,2.752476134328697226e+05
4.025000000000000000e+02,2.702377405129024992e+05
4.030000000000000000e+02,2.653190564657907235e+05
4.035000000000000000e+02,2.604898964975666313e+05
4.040000000000000000e+02,2.557486360951351817e+05
4.045000000000000000e+02,2.510936705159184639e+05
4.050000000000000000e+02,2.465234338452250813e+05
4.055000000000000000e+02,2.420363792257316236e+05
4.060000000000000000e+02,2.376309972274260945e+05
4.065000000000000000e+02,2.333057967902392556e+05
4.070000000000000000e+02,2.290593229313592019e+05
4.075000000000000000e+02,2.248901383752877591e+05
4.080000000000000000e+02,2.207968406224283099e+05
4.085000000000000000e+02,2.167780442417708109e+05
4.090000000000000000e+02,2.128323973237928003e+05
4.095000000000000000e+02,2.089585644118710188e+05
4.100000000000000000e+02,2.051552423617039458e+05
4.105000000000000000e+02,2.014211438884109666e+05
4.110000000000000000e+02,1.977550128538835270e+05
4.115000000000000000e+02,1.941556084073630045e+05
4.120000000000000000e+02,1.906217197213562613e+05
4.125000000000000000e+02,1.871521507042845769e+05
4.130000000000000000e+02,1.837457342048546416e+05
4.135000000000000000e+02,1.804013172761428577e+05
4.140000000000000000e+02,1.771177748675956391e+05
4.145000000000000000e+02,1.738939956206578936e+05
4.150000000000000000e+02,1.707288950668845791e+05
4.155000000000000000e+02,1.676214019359400845e+05
4.160000000000000000e+02,1.645704708776356711e+05
4.165000000000000000e+02,1.615750692638185865e+05
4.170000000000000000e+02,1.586341894515076128e+05
4.175000000000000000e+02,1.557468360608563817e+05
4.180000000000000000e+02,1.529120377959408797e+05
4.185000000000000000e+02,1.501288351816238137e+05
4.190000000000000000e+02,1.473962919579505106e+05
4.195000000000000000e+02,1.447134832593609462e+05
4.200000000000000000e+02,1.420795065980744257e+05
4.205000000000000000e+02,1.394934704696935951e+05
4.210000000000000000e+02,1.369545049404033925e+05
4.215000000000000000e+02,1.344617506635864556e+05
4.220000000000000000e+02,1.320143690851272549e+05
4.225000000000000000e+02,1.296115318562136235e+05
4.230000000000000000e+02,1.272524306705210329e+05
4.235000000000000000e+02,1.249362670589090703e+05
4.240000000000000000e+02,1.226622618717653095e+05
4.245000000000000000e+02,1.204296454418206413e+05
4.250000000000000000e+02,1.182376667244522250e+05
4.255000000000000000e+02,1.160855838153395161e+05
4.260000000000000000e+02,1.139726727610639500e+05
4.265000000000000000e+02,1.118982184188060637e+05
4.270000000000000000e+02,1.098615229491348582e+05
4.275000000000000000e+02,1.078618970054081437e+05
4.280000000000000000e+02,1.058986679202153464e+05
4.285000000000000000e+02,1.039711712125881895e+05
4.290000000000000000e+02,1.020787584791474073e+05
4.295000000000000000e+02,1.002207892076598655e+05
4.300000000000000000e+02,9.839663838354089239e+04
4.305000000000000000e+02,9.660568859870746383e+04
4.310000000000000000e+02,9.484733738370379433e+04
4.315000000000000000e+02,9.312098960119884578e+04
4.320000000000000000e+02,9.142606451363209635e+04
4.325000000000000000e+02,8.976198845108802198e+04
4.330000000000000000e+02,8.812820162400227855e+04
4.335000000000000000e+02,8.652415105551593297e+04
4.340000000000000000e+02,8.494929714843802503e+04
4.345000000000000000e+02,8.340310687253938522e+04
4.350000000000000000e+02,8.188506009463596274e+04
4.355000000000000000e+02,8.039464301162624906e+04
4.360000000000000000e+02,7.893135425223976199e+04
4.365000000000000000e+02,7.749469854695395043e+04
4.370000000000000000e+02,7.608419260964413115e+04
4.375000000000000000e+02,7.469935903583519394e+04
4.380000000000000000e+02,7.333973197219234135e+04
4.385000000000000000e+02,7.200485123487125384e+04
4.390000000000000000e+02,7.069426777450255759e+04
4.395000000000000000e+02,6.940753800670105556e+04
4.400000000000000000e+02,6.814422907992085675e+04
4.405000000000000000e+02,6.690391341047073365e+04
4.410000000000000000e+02,6.568617376035063353e+04
4.415000000000000000e+02,6.449059796939650550e+04
4.420000000000000000e+02,6.331678384995220404e+04
4.425000000000000000e+02,6.216433410903317417e+04
4.430000000000000000e+02,6.103286106644077518e+04
4.435000000000000000e+02,5.992198176009046438e+04
4.440000000000000000e+02,5.883132249393735401e+04
4.445000000000000000e+02,5.776051411986177118e+04
4.450000000000000000e+02,5.670919642154504982e+04
4.455000000000000000e+02,5.567701356654387200e+04
4.460000000000000000e+02,5.466361833203364949e+04
4.465000000000000000e+02,5.366866772093282634e+04
4.470000000000000000e+02,5.269182703521782969e+04
4.475000000000000000e+02,5.173276565017981920e+04
4.480000000000000000e+02,5.079116094080962648e+04
4.485000000000000000e+02,4.986669420848273876e+04
4.490000000000000000e+02,4.895905446571426000e+04
4.495000000000000000e+02,4.806793450977392786e+04
4.500000000000000000e+02,4.719303457091972086e+04
4.505000000000000000e+02,4.633405852764299925e+04
4.510000000000000000e+02,4.549071742330535926e+04
4.515000000000000000e+02,4.466272581790499680e+04
4.520000000000000000e+02,4.384980517786373093e+04
4.525000000000000000e+02,4.305168035939006950e+04
4.530000000000000000e+02,4.226808287599201867e+04
4.535000000000000000e+02,4.149874750869007403e+04
4.540000000000000000e+02,4.074341545566630521e+04
4.545000000000000000e+02,4.000183106475168461e+04
4.550000000000000000e+02,3.927374486946299294e+04
4.555000000000000000e+02,3.855891043935371999e+04
4.560000000000000000e+02,3.785708730653706152e+04
4.565000000000000000e+02,3.716803792964895547e+04
4.570000000000000000e+02,3.649153051480739668e+04
4.575000000000000000e+02,3.582733608908940369e+04
4.580000000000000000e+02,3.517523121973456728e+04
4.585000000000000000e+02,3.453499519318564853e+04
4.590000000000000000e+02,3.390641263620673271e+04
4.595000000000000000e+02,3.328927079667977523e+04
4.600000000000000000e+02,3.268336207017533161e+04
4.605000000000000000e+02,3.208848137883451273e+04
4.610000000000000000e+02,3.150442860680291415e+04
4.615000000000000000e+02,3.093100607365984251e+04
4.620000000000000000e+02,3.036802088200277649e+04
4.625000000000000000e+02,2.981528248201353199e+04
4.630000000000000000e+02,2.927260493436207980e+04
4.635000000000000000e+02,2.873980456262215739e+04
4.640000000000000000e+02,2.821670213454908662e+04
4.645000000000000000e+02,2.770312059917589795e+04
4.650000000000000000e+02,2.719888718940953549e+04
4.655000000000000000e+02,2.670383124075296655e+04
4.660000000000000000e+02,2.621778621805789953e+04
4.665000000000000000e+02,2.574058761292858617e+04
4.670000000000000000e+02,2.527207489736675416e+04
4.675000000000000000e+02,2.481208949701893289e+04
4.680000000000000000e+02,2.436047667435077892e+04
4.685000000000000000e+02,2.391708357500211059e+04
4.690000000000000000e+02,2.348176104303258035e+04
4.695000000000000000e+02,2.305436173774734198e+04
4.700000000000000000e+02,2.263474188346429946e+04
4.705000000000000000e+02,2.222275945426851831e+04
4.710000000000000000e+02,2.181827586066293225e+04
4.715000000000000000e+02,2.142115419980112347e+04
4.720000000000000000e+02,2.103126088129829441e+04
4.725000000000000000e+02,2.064846394058048099e+04
4.730000000000000000e+02,2.027263460605033106e+04
4.735000000000000000e+02,1.990364567327612531e+04
4.740000000000000000e+02,1.954137301562772336e+04
4.745000000000000000e+02,1.918569401711081809e+04
4.750000000000000000e+02,1.883648902851218008e+04
4.755000000000000000e+02,1.849363985676370794e+04
4.760000000000000000e+02,1.815703116856254564e+04
4.765000000000000000e+02,1.782654903422582720e+04
4.770000000000000000e+02,1.750208228068029348e+04
4.775000000000000000e+02,1.718352108784218581e+04
4.780000000000000000e+02,1.687075829280267135e+04
4.785000000000000000e+02,1.656368803683825899e+04
4.790000000000000000e+02,1.626220702255246215e+04
4.795000000000000000e+02,1.596621320969036969e+04
4.800000000000000000e+02,1.567560702693352687e+04
4.805000000000000000e+02,1.539029011475824518e+04
4.810000000000000000e+02,1.511016649351938031e+04
4.815000000000000000e+02,1.483514135165546577e+04
4.820000000000000000e+02,1.456512217163811511e+04
4.825000000000000000e+02,1.430001756188824220e+04
4.830000000000000000e+02,1.403973834211094982e+04
4.835000000000000000e+02,1.378419641734610013e+04
4.840000000000000000e+02,1.353330582415370009e+04
4.845000000000000000e+02,1.328698164527903828e+04
4.850000000000000000e+02,1.304514101810068678e+04
4.855000000000000000e+02,1.280770208844517038e+04
4.860000000000000000e+02,1.257458498265887647e+04
4.865000000000000000e+02,1.234571079916004783e+04
4.870000000000000000e+02,1.212100254544674135e+04
4.875000000000000000e+02,1.190038416602490724e+04
4.880000000000000000e+02,1.168378144561719455e+04
4.885000000000000000e+02,1.147112107215499782e+04
4.890000000000000000e+02,1.126233150740727797e+04
4.895000000000000000e+02,1.105734208377176765e+04
4.900000000000000000e+02,1.085608384349903645e+04
4.905000000000000000e+02,1.065848866806365004e+04
4.910000000000000000e+02,1.046449008711628267e+04
4.915000000000000000e+02,1.027402243925965377e+04
4.920000000000000000e+02,1.008702165182063254e+04
4.925000000000000000e+02,9.903424431898125476e+03
4.930000000000000000e+02,9.723169018007749401e+03
4.935000000000000000e+02,9.546194400309705088e+03
4.940000000000000000e+02,9.372441045140612914e+03
4.945000000000000000e+02,9.201850143368850695e+03
4.950000000000000000e+02,9.034364308791497024e+03
4.955000000000000000e+02,8.869926853602546544e+03
4.960000000000000000e+02,8.708482461597724978e+03
4.965000000000000000e+02,8.549976489777523966e+03
4.970000000000000000e+02,8.394355617268631249e+03
4.975000000000000000e+02,8.241567172119095630e+03
4.980000000000000000e+02,8.091559756812250271e+03
4.985000000000000000e+02,7.944282599345317067e+03
4.990000000000000000e+02,7.799686156180187027e+03
4.995000000000000000e+02,7.657721486729493336e+03
5.000000000000000000e+02,7.518340834558138340e+03
5.005000000000000000e+02,7.381497024432522267e+03
5.010000000000000000e+02,7.247144022557324206e+03
5.015000000000000000e+02,7.115236355373982406e+03
5.020000000000000000e+02,6.985729649588982284e+03
5.025000000000000000e+02,6.858580071937063622e+03
5.030000000000000000e+02,6.733744849729953785e+03
5.035000000000000000e+02,6.611181730828076979e+03
5.040000000000000000e+02,6.490849485412384638e+03
5.045000000000000000e+02,6.372707385435624019e+03
5.050000000000000000e+02,6.256715688294577376e+03
5.055000000000000000e+02,6.142835135058224296e+03
5.060000000000000000e+02,6.031027416693268606e+03
5.065000000000000000e+02,5.921254690391899203e+03
5.070000000000000000e+02,5.813480028979920462e+03
5.075000000000000000e+02,5.707666954691229876e+03
5.080000000000000000e+02,5.603779872365192205e+03
5.085000000000000000e+02,5.501783620038495428e+03
5.090000000000000000e+02,5.401643886516515522e+03
5.095000000000000000e+02,5.303326778175935942e+03
5.100000000000000000e+02,5.206799221473732359e+03
5.105000000000000000e+02,5.112028545375826980e+03
5.110000000000000000e+02,5.018982869347022643e+03
5.115000000000000000e+02,4.927630700842014448e+03
5.120000000000000000e+02,4.837941309300003923e+03
5.125000000000000000e+02,4.749884338154770376e+03
5.130000000000000000e+02,4.663430165338769257e+03
5.135000000000000000e+02,4.578549529288542544e+03
5.140000000000000000e+02,4.495213876444940979e+03
5.145000000000000000e+02,4.413395000749022074e+03
5.150000000000000000e+02,4.333065378607474486e+03
5.155000000000000000e+02,4.254197821392386686e+03
5.160000000000000000e+02,4.176765798324013303e+03
5.165000000000000000e+02,4.100743101505346203e+03
5.170000000000000000e+02,4.026104157158063117e+03
5.175000000000000000e+02,3.952823702739762211e+03
5.180000000000000000e+02,3.880877086953196795e+03
5.185000000000000000e+02,3.810239958510337601e+03
5.190000000000000000e+02,3.740888555319864736e+03
5.195000000000000000e+02,3.672799404477933422e+03
5.200000000000000000e+02,3.605949601024279218e+03
5.205000000000000000e+02,3.540316518754724257e+03
5.210000000000000000e+02,3.475878078922173700e+03
5.215000000000000000e+02,3.412612471480505974e+03
5.220000000000000000e+02,3.350498414093157407e+03
5.225000000000000000e+02,3.289514883432128499e+03
5.230000000000000000e+02,3.229641364843773772e+03
5.235000000000000000e+02,3.170857593340218500e+03
5.240000000000000000e+02,3.113143794259363403e+03
5.245000000000000000e+02,3.056480433599097978e+03
5.250000000000000000e+02,3.000848449996366526e+03
5.255000000000000000e+02,2.946229014067164371e+03
5.260000000000000000e+02,2.892603752017809711e+03
5.265000000000000000e+02,2.839954513665870309e+03
5.270000000000000000e+02,2.788263587985471077e+03
5.275000000000000000e+02,2.737513479496025411e+03
5.280000000000000000e+02,2.687687116032527229e+03
5.285000000000000000e+02,2.638767633200243836e+03
5.290000000000000000e+02,2.590738574650454666e+03
5.295000000000000000e+02,2.543583684310156514e+03
5.300000000000000000e+02,2.497287099433578533e+03
5.305000000000000000e+02,2.451833150326452142e+03
5.310000000000000000e+02,2.407206546433888889e+03
5.315000000000000000e+02,2.363392183288871820e+03
5.320000000000000000e+02,2.320375321887692280e+03
5.325000000000000000e+02,2.278141402602064318e+03
5.330000000000000000e+02,2.236676218084254742e+03
5.335000000000000000e+02,2.195965733891634954e+03
5.340000000000000000e+02,2.155996255154888786e+03
5.345000000000000000e+02,2.116754253672883351e+03
5.350000000000000000e+02,2.078226528568921367e+03
5.355000000000000000e+02,2.040400039622544682e+03
5.360000000000000000e+02,2.003262062130690992e+03
5.365000000000000000e+02,1.966800026251444933e+03
5.370000000000000000e+02,1.931001666279144274e+03
5.375000000000000000e+02,1.895854865783222749e+03
5.380000000000000000e+02,1.861347801498758599e+03
5.385000000000000000e+02,1.827468794051366331e+03
5.390000000000000000e+02,1.794206446657420656e+03
5.395000000000000000e+02,1.761549501233507272e+03
5.400000000000000000e+02,1.729486972093535996e+03
5.405000000000000000e+02,1.698008007248521153e+03
5.410000000000000000e+02,1.667102017281059034e+03
5.415000000000000000e+02,1.636758541648213395e+03
5.420000000000000000e+02,1.606967372907315166e+03
5.425000000000000000e+02,1.577718427841483617e+03
5.430000000000000000e+02,1.549001867204433665e+03
5.435000000000000000e+02,1.520807971494675257e+03
5.440000000000000000e+02,1.493127256380961853e+03
5.445000000000000000e+02,1.465950352957483574e+03
5.450000000000000000e+02,1.439268119005762173e+03
5.455000000000000000e+02,1.413071523569203464e+03
5.460000000000000000e+02,1.387351754201623635e+03
5.465000000000000000e+02,1.362100105705354508e+03
5.470000000000000000e+02,1.337308083511169571e+03
5.475000000000000000e+02,1.312967296429759244e+03
5.480000000000000000e+02,1.289069556302597675e+03
5.485000000000000000e+02,1.265606774622023522e+03
5.490000000000000000e+02,1.242571058587560856e+03
5.495000000000000000e+02,1.219954611455055101e+03
5.500000000000000000e+02,1.197749825128113798e+03
5.505000000000000000e+02,1.175949184101780929e+03
5.510000000000000000e+02,1.154545354714081213e+03
5.515000000000000000e+02,1.133531092554577526e+03
5.520000000000000000e+02,1.112899328496487897e+03
5.525000000000000000e+02,1.092643079445143712e+03
5.530000000000000000e+02,1.072755531266811886e+03
5.535000000000000000e+02,1.053229952756575130e+03
5.540000000000000000e+02,1.034059775575802405e+03
5.545000000000000000e+02,1.015238511323321973e+03
5.550000000000000000e+02,9.967598285894380297e+02
5.555000000000000000e+02,9.786174730184627606e+02
5.560000000000000000e+02,9.608053415832866904e+02
5.565000000000000000e+02,9.433174055313653525e+02
5.570000000000000000e+02,9.261477819801037867e+02
5.575000000000000000e+02,9.092906596422873235e+02
5.580000000000000000e+02,8.927403678389232482e+02
5.585000000000000000e+02,8.764913049038556210e+02
5.590000000000000000e+02,8.605380047072201251e+02
5.595000000000000000e+02,8.448750676426018345e+02
5.600000000000000000e+02,8.294972247508989085e+02
5.605000000000000000e+02,8.143992711968671756e+02
5.610000000000000000e+02,7.995761280799482620e+02
5.615000000000000000e+02,7.850227783104069204e+02
5.620000000000000000e+02,7.707343261905577947e+02
5.625000000000000000e+02,7.567059356039375189e+02
5.630000000000000000e+02,7.429328874473562792e+02
5.635000000000000000e+02,7.294105200496697989e+02
5.640000000000000000e+02,7.161342845321788673e+02
5.645000000000000000e+02,7.030996873765782311e+02
5.650000000000000000e+02,6.903023437884297664e+02
5.655000000000000000e+02,6.777379223367645409e+02
5.660000000000000000e+02,6.654021963926621765e+02
5.665000000000000000e+02,6.532909907657787016e+02
5.670000000000000000e+02,6.414002312874662266e+02
5.675000000000000000e+02,6.297258933721926724e+02
5.680000000000000000e+02,6.182640498121321571e+02
5.685000000000000000e+02,6.070108211940442970e+02
5.690000000000000000e+02,5.959624219698474690e+02
5.695000000000000000e+02,5.851151126620299010e+02
5.700000000000000000e+02,5.744652442723946706e+02
5.705000000000000000e+02,5.640092122114857602e+02
5.710000000000000000e+02,5.537434991054499278e+02
5.715000000000000000e+02,5.436646303872912540e+02
5.720000000000000000e+02,5.337692155596301973e+02
5.725000000000000000e+02,5.240539053878432014e+02
5.730000000000000000e+02,5.145154316744173002e+02
5.735000000000000000e+02,5.051505659961915740e+02
5.740000000000000000e+02,4.959561580439965383e+02
5.745000000000000000e+02,4.869290958482993688e+02
5.750000000000000000e+02,4.780663427358807098e+02
5.755000000000000000e+02,4.693648989901948880e+02
5.760000000000000000e+02,4.608218374749688451e+02
5.765000000000000000e+02,4.524342666775255566e+02
5.770000000000000000e+02,4.441993650473909270e+02
5.775000000000000000e+02,4.361143453726955954e+02
5.780000000000000000e+02,4.281764878801407690e+02
5.785000000000000000e+02,4.203831058963921805e+02
5.790000000000000000e+02,4.127315777540848103e+02
5.795000000000000000e+02,4.052193136918571099e+02
5.800000000000000000e+02,3.978437866094631659e+02
5.805000000000000000e+02,3.906025001617670682e+02
5.810000000000000000e+02,3.834930184044769135e+02
5.815000000000000000e+02,3.765129350390317882e+02
