x,oxygen_diffusion_profile
5.805000000000000000e+02,8.735685672695549112e-151
5.810000000000000000e+02,4.912660386034441201e-151
5.815000000000000000e+02,2.761512957534819724e-151
5.820000000000000000e+02,1.551629718563719039e-151
5.825000000000000000e+02,8.714446628474027682e-152
5.830000000000000000e+02,4.892178810423932298e-152
5.835000000000000000e+02,2.745210640372509639e-152
5.840000000000000000e+02,1.539784449578444081e-152
5.845000000000000000e+02,8.632868998597936525e-153
5.850000000000000000e+02,4.837950255576886953e-153
5.855000000000000000e+02,2.710058926857505067e-153
5.860000000000000000e+02,1.517424942860062419e-153
5.865000000000000000e+02,8.492722092264230665e-154
5.870000000000000000e+02,4.751140552627246843e-154
5.875000000000000000e+02,2.656808035087239672e-154
5.880000000000000000e+02,1.485025350030433031e-154
5.885000000000000000e+02,8.296960325123146747e-155
5.890000000000000000e+02,4.633569435796432985e-155
5.895000000000000000e+02,2.586568086966658162e-155
5.900000000000000000e+02,1.443257400671505232e-155
5.905000000000000000e+02,8.049619858138479999e-156
5.910000000000000000e+02,4.487647240097176471e-156
5.915000000000000000e+02,2.500770707284623987e-156
5.920000000000000000e+02,1.392967296801569105e-156
5.925000000000000000e+02,7.755680559283121700e-157
5.930000000000000000e+02,4.316292950411586786e-157
5.935000000000000000e+02,2.401120643535023164e-157
5.940000000000000000e+02,1.335147296081704410e-157
5.945000000000000000e+02,7.420899865444228293e-158
5.950000000000000000e+02,4.122837482998973076e-158
5.955000000000000000e+02,2.289539683180184934e-158
5.960000000000000000e+02,1.270903312175022838e-158
5.965000000000000000e+02,7.051626257466988036e-159
5.970000000000000000e+02,3.910916657020195719e-159
5.975000000000000000e+02,2.168105433412739824e-159
5.980000000000000000e+02,1.201420002228349446e-159
5.985000000000000000e+02,6.654600739353144785e-160
5.990000000000000000e+02,3.684358627857852569e-160
5.995000000000000000e+02,2.038987667108592611e-160
6.000000000000000000e+02,1.127924867937580809e-160
6.005000000000000000e+02,6.236754909679246437e-161
6.010000000000000000e+02,3.447070597335922327e-161
6.015000000000000000e+02,1.904384925438082544e-161
6.020000000000000000e+02,1.051652868372791078e-161
6.025000000000000000e+02,5.805013939114804779e-162
6.030000000000000000e+02,3.202929398471481363e-162
6.035000000000000000e+02,1.766463910676222158e-162
6.040000000000000000e+02,9.738129356322489963e-163
6.045000000000000000e+02,5.366112063418122666e-163
6.050000000000000000e+02,2.955680101132663668e-163
6.055000000000000000e+02,1.627303919470523154e-163
6.060000000000000000e+02,8.955576093675963218e-164
6.065000000000000000e+02,4.926427133829223022e-164
6.070000000000000000e+02,2.708846141004367964e-164
6.075000000000000000e+02,1.488848181930874114e-164
6.080000000000000000e+02,8.179567780386226131e-165
6.085000000000000000e+02,4.491839423701219163e-165
6.090000000000000000e+02,2.465653688824955979e-165
6.095000000000000000e+02,1.352863515274920344e-165
6.100000000000000000e+02,7.419762507159871072e-166
6.105000000000000000e+02,4.067618371095257416e-166
6.110000000000000000e+02,2.228972106975117455e-166
6.115000000000000000e+02,1.220909204864456563e-166
6.120000000000000000e+02,6.684616017534585192e-167
6.125000000000000000e+02,3.658339345681211196e-167
6.130000000000000000e+02,2.001271444402184901e-167
6.135000000000000000e+02,1.094315522830636234e-167
6.140000000000000000e+02,5.981274497822499547e-168
6.145000000000000000e+02,3.267830964700483493e-168
6.150000000000000000e+02,1.784597053675630715e-168
6.155000000000000000e+02,9.741718153314581811e-169
6.160000000000000000e+02,5.315520687276002119e-169
6.165000000000000000e+02,2.899152036484289242e-169
6.170000000000000000e+02,1.580560624032002539e-169
6.175000000000000000e+02,8.613236597681646795e-170
6.180000000000000000e+02,4.691769957675284596e-170
6.185000000000000000e+02,2.554595954554541998e-170
6.190000000000000000e+02,1.390346250277270167e-170
6.195000000000000000e+02,7.563782332375112845e-171
6.200000000000000000e+02,4.113111098249661699e-171
6.205000000000000000e+02,2.235719354433909961e-171
6.210000000000000000e+02,1.214729626639930809e-171
6.215000000000000000e+02,6.597167567463116494e-172
6.220000000000000000e+02,3.581385110119864325e-172
6.225000000000000000e+02,1.943391111211087644e-172
6.230000000000000000e+02,1.054108082187929953e-172
6.235000000000000000e+02,5.715126930388247463e-173
6.240000000000000000e+02,3.097294392868496443e-173
6.245000000000000000e+02,1.677857309469589767e-173
6.250000000000000000e+02,9.085389634281219395e-174
6.255000000000000000e+02,4.917542794915722300e-174
6.260000000000000000e+02,2.660534286923437657e-174
6.265000000000000000e+02,1.438817649482966260e-174
6.270000000000000000e+02,7.777838126569355023e-175
6.275000000000000000e+02,4.202699658164542289e-175
6.280000000000000000e+02,2.269938980451996222e-175
6.285000000000000000e+02,1.225508839002064465e-175
6.290000000000000000e+02,6.613558711074782147e-176
6.295000000000000000e+02,3.567553889955368909e-176
6.300000000000000000e+02,1.923634235118601649e-176
6.305000000000000000e+02,1.036790820119343004e-176
6.310000000000000000e+02,5.585686309380521782e-177
6.315000000000000000e+02,3.008006413051572829e-177
6.320000000000000000e+02,1.619190151143379063e-177
6.325000000000000000e+02,8.712321488068445193e-178
6.330000000000000000e+02,4.685834425306766952e-178
6.335000000000000000e+02,2.519167558787773586e-178
6.340000000000000000e+02,1.353768189392633174e-178
6.345000000000000000e+02,7.271914300228908808e-179
6.350000000000000000e+02,3.904545246821911538e-179
6.355000000000000000e+02,2.095605318201514554e-179
6.360000000000000000e+02,1.124257805986478404e-179
6.365000000000000000e+02,6.028923631181929532e-180
6.370000000000000000e+02,3.231700969269229676e-180
6.375000000000000000e+02,1.731570318387365846e-180
6.380000000000000000e+02,9.273992473267345165e-181
6.385000000000000000e+02,4.964906235783931345e-181
6.390000000000000000e+02,2.656887297225844935e-181
6.395000000000000000e+02,1.421192957561617512e-181
6.400000000000000000e+02,7.598902248280203605e-182
6.405000000000000000e+02,4.061314571142393533e-182
6.410000000000000000e+02,2.169703676682108058e-182
6.415000000000000000e+02,1.158650113400287221e-182
6.420000000000000000e+02,6.184752769193273312e-183
6.425000000000000000e+02,3.299974579804386105e-183
6.430000000000000000e+02,1.760018061036289807e-183
6.435000000000000000e+02,9.383006078943682910e-184
6.440000000000000000e+02,5.000175846314032849e-184
6.445000000000000000e+02,2.663465213212465321e-184
6.450000000000000000e+02,1.418166802290190574e-184
6.455000000000000000e+02,7.547901071666358902e-185
6.460000000000000000e+02,4.015538059392109184e-185
6.465000000000000000e+02,2.135403844490535136e-185
6.470000000000000000e+02,1.135102511508683915e-185
6.475000000000000000e+02,6.031273230575050410e-186
6.480000000000000000e+02,3.203331179158049077e-186
6.485000000000000000e+02,1.700644977956970950e-186
6.490000000000000000e+02,9.024944246229286314e-187
6.495000000000000000e+02,4.787342563928281560e-187
6.500000000000000000e+02,2.538421031084781673e-187
6.505000000000000000e+02,1.345401936494684584e-187
6.510000000000000000e+02,7.127869546078875700e-188
6.515000000000000000e+02,3.774737921181684863e-188
6.520000000000000000e+02,1.998173968701408088e-188
6.525000000000000000e+02,1.057302563617080248e-188
6.530000000000000000e+02,5.592227532324343173e-189
6.535000000000000000e+02,2.956582523483604836e-189
6.540000000000000000e+02,1.562481434582639928e-189
6.545000000000000000e+02,8.253905239305836091e-190
6.550000000000000000e+02,4.358368109360572780e-190
6.555000000000000000e+02,2.300425742036843440e-190
6.560000000000000000e+02,1.213703137905079493e-190
6.565000000000000000e+02,6.400836596713607504e-191
6.570000000000000000e+02,3.374279708389785361e-191
6.575000000000000000e+02,1.778056505570590295e-191
6.580000000000000000e+02,9.365484285817450755e-192
6.585000000000000000e+02,4.931002103104910032e-192
6.590000000000000000e+02,2.595138063754927916e-192
6.595000000000000000e+02,1.365231007927675997e-192
6.600000000000000000e+02,7.179137646962874496e-193
6.605000000000000000e+02,3.773626749889149836e-193
6.610000000000000000e+02,1.982741939101779790e-193
6.615000000000000000e+02,1.041343709871635968e-193
6.620000000000000000e+02,5.466920038723795453e-194
6.625000000000000000e+02,2.868878320339118693e-194
6.630000000000000000e+02,1.504881776605721713e-194
6.635000000000000000e+02,7.890663986353041740e-195
6.640000000000000000e+02,4.135668247915127982e-195
6.645000000000000000e+02,2.166700475767104493e-195
6.650000000000000000e+02,1.134679398897712221e-195
6.655000000000000000e+02,5.939756369881291203e-196
6.660000000000000000e+02,3.108030910794955845e-196
6.665000000000000000e+02,1.625636070177814118e-196
6.670000000000000000e+02,8.499290813278720047e-197
6.675000000000000000e+02,4.441845836136313837e-197
6.680000000000000000e+02,2.320415552132050554e-197
6.685000000000000000e+02,1.211684668700892256e-197
6.690000000000000000e+02,6.324629391094817591e-198
6.695000000000000000e+02,3.299911096204509571e-198
6.700000000000000000e+02,1.721040738825804346e-198
6.705000000000000000e+02,8.972260614786899726e-199
6.710000000000000000e+02,4.675569234086073516e-199
6.715000000000000000e+02,2.435505151291326266e-199
6.720000000000000000e+02,1.268135398319158797e-199
6.725000000000000000e+02,6.600309124308433202e-200
6.730000000000000000e+02,3.433879644566221903e-200
6.735000000000000000e+02,1.785780473980618432e-200
6.740000000000000000e+02,9.283106717699014780e-201
6.745000000000000000e+02,4.823707370561740418e-201
6.750000000000000000e+02,2.505480149676967199e-201
6.755000000000000000e+02,1.300838692854215740e-201
6.760000000000000000e+02,6.751160900874127919e-202
6.765000000000000000e+02,3.502321968964621464e-202
6.770000000000000000e+02,1.816169342290540270e-202
6.775000000000000000e+02,9.414111542124910095e-203
6.780000000000000000e+02,4.877812827984731231e-203
6.785000000000000000e+02,2.526351531987680084e-203
6.790000000000000000e+02,1.307932564151430612e-203
6.795000000000000000e+02,6.768616563041985970e-204
6.800000000000000000e+02,3.501366117478540187e-204
6.805000000000000000e+02,1.810498857887370977e-204
6.810000000000000000e+02,9.357981207159884715e-205
6.815000000000000000e+02,4.834920422741580784e-205
6.820000000000000000e+02,2.497007263877811724e-205
6.825000000000000000e+02,1.289061565196831012e-205
6.830000000000000000e+02,6.651980345989925833e-206
6.835000000000000000e+02,3.431245278710578060e-206
6.840000000000000000e+02,1.769196800844713402e-206
6.845000000000000000e+02,9.118516034520318553e-207
6.850000000000000000e+02,4.697814799505959919e-207
6.855000000000000000e+02,2.419309258485607551e-207
6.860000000000000000e+02,1.245405325841835680e-207
6.865000000000000000e+02,6.408464022446374638e-208
6.870000000000000000e+02,3.296257632895369417e-208
6.875000000000000000e+02,1.694776283247206926e-208
6.880000000000000000e+02,8.710191511684903697e-209
6.885000000000000000e+02,4.474733674572985959e-209
6.890000000000000000e+02,2.297898851333721014e-209
6.895000000000000000e+02,1.179556957931061437e-209
6.900000000000000000e+02,6.052451023068267032e-210
6.905000000000000000e+02,3.104331377130513229e-210
6.910000000000000000e+02,1.591583230214127684e-210
6.915000000000000000e+02,8.156713141773707711e-211
6.920000000000000000e+02,4.178550390904846759e-211
6.925000000000000000e+02,2.139738910142908307e-211
6.930000000000000000e+02,1.095268696908414311e-211
6.935000000000000000e+02,5.604093642328585157e-212
6.940000000000000000e+02,2.866255978981493840e-212
6.945000000000000000e+02,1.465377474680083165e-212
6.950000000000000000e+02,7.488745340024734230e-213
6.955000000000000000e+02,3.825548321678349100e-213
6.960000000000000000e+02,1.953455246653498601e-213
6.965000000000000000e+02,9.970993886725893463e-214
6.970000000000000000e+02,5.087433078376152834e-214
6.975000000000000000e+02,2.594683021510474553e-214
6.980000000000000000e+02,1.322803445119131987e-214
6.985000000000000000e+02,6.741115946703748044e-215
6.990000000000000000e+02,3.433948793896962146e-215
6.995000000000000000e+02,1.748563611498172543e-215
7.000000000000000000e+02,8.900096736928586715e-216
7.005000000000000000e+02,4.528285004941831775e-216
7.010000000000000000e+02,2.303024614694308452e-216
7.015000000000000000e+02,1.170817682721639363e-216
7.020000000000000000e+02,5.949848374141008033e-217
7.025000000000000000e+02,3.022376206819601490e-217
7.030000000000000000e+02,1.534677792593410878e-217
7.035000000000000000e+02,7.789543829192375569e-218
7.040000000000000000e+02,3.952146520359539096e-218
7.045000000000000000e+02,2.004381150449973905e-218
7.050000000000000000e+02,1.016140847037366618e-218
7.055000000000000000e+02,5.149367668731713386e-219
7.060000000000000000e+02,2.608437004454176821e-219
7.065000000000000000e+02,1.320788648617704289e-219
7.070000000000000000e+02,6.685176733431784696e-220
7.075000000000000000e+02,3.382354428587079780e-220
7.080000000000000000e+02,1.710614139410274349e-220
7.085000000000000000e+02,8.647922488652726141e-221
7.090000000000000000e+02,4.370170418405344843e-221
7.095000000000000000e+02,2.207556751358822095e-221
7.100000000000000000e+02,1.114685538472831293e-221
7.105000000000000000e+02,5.626261425013723370e-222
7.110000000000000000e+02,2.838667766236495006e-222
7.115000000000000000e+02,1.431648517885832806e-222
7.120000000000000000e+02,7.217478502545871054e-223
7.125000000000000000e+02,3.637155804083765600e-223
7.130000000000000000e+02,1.832169683533752531e-223
7.135000000000000000e+02,9.225649000247603378e-224
7.140000000000000000e+02,4.643609331965901732e-224
7.145000000000000000e+02,2.336372051710561184e-224
7.150000000000000000e+02,1.175048993642496322e-224
7.155000000000000000e+02,5.907417410409818013e-225
7.160000000000000000e+02,2.968705518100012379e-225
7.165000000000000000e+02,1.491297961606499282e-225
7.170000000000000000e+02,7.488410408456855916e-226
7.175000000000000000e+02,3.758744692113849855e-226
7.180000000000000000e+02,1.885923443045602079e-226
7.185000000000000000e+02,9.458742400748268967e-227
7.190000000000000000e+02,4.742102215697829431e-227
7.195000000000000000e+02,2.376493680665217459e-227
7.200000000000000000e+02,1.190503626798301013e-227
7.205000000000000000e+02,5.961467134818869341e-228
7.210000000000000000e+02,2.984035762945795949e-228
7.215000000000000000e+02,1.493081099948715043e-228
7.220000000000000000e+02,7.467777039738582935e-229
7.225000000000000000e+02,3.733601178852731377e-229
7.230000000000000000e+02,1.865920817832089113e-229
7.235000000000000000e+02,9.321531349739491214e-230
7.240000000000000000e+02,4.654897844434183322e-230
7.245000000000000000e+02,2.323603094547875852e-230
7.250000000000000000e+02,1.159425121022456662e-230
7.255000000000000000e+02,5.782990779353954153e-231
7.260000000000000000e+02,2.883310372174159311e-231
7.265000000000000000e+02,1.437008891774897936e-231
7.270000000000000000e+02,7.159072319367950447e-232
7.275000000000000000e+02,3.565195445375364031e-232
7.280000000000000000e+02,1.774758651957424743e-232
7.285000000000000000e+02,8.831301115844947352e-233
7.290000000000000000e+02,4.392781300253712346e-233
7.295000000000000000e+02,2.184157918642637465e-233
7.300000000000000000e+02,1.085570716870857614e-233
7.305000000000000000e+02,5.393390939331918204e-234
7.310000000000000000e+02,2.678523408250180690e-234
7.315000000000000000e+02,1.329715774526273286e-234
7.320000000000000000e+02,6.598604391966557067e-235
7.325000000000000000e+02,3.273220972765815577e-235
7.330000000000000000e+02,1.623037624506913578e-235
7.335000000000000000e+02,8.044738751831752669e-236
7.340000000000000000e+02,3.985891426117638899e-236
7.345000000000000000e+02,1.974100288406915034e-236
7.350000000000000000e+02,9.773345544392704620e-237
7.355000000000000000e+02,4.836683360435861952e-237
7.360000000000000000e+02,2.392668250887099299e-237
7.365000000000000000e+02,1.183171801919639672e-237
7.370000000000000000e+02,5.848489234801583436e-238
7.375000000000000000e+02,2.889816095229868867e-238
7.380000000000000000e+02,1.427339910497922508e-238
7.385000000000000000e+02,7.047180137127273706e-239
7.390000000000000000e+02,3.478036716247791733e-239
7.395000000000000000e+02,1.715867879063552640e-239
7.400000000000000000e+02,8.461833688866944819e-240
7.405000000000000000e+02,4.171345396132243128e-240
7.410000000000000000e+02,2.055506764351127637e-240
7.415000000000000000e+02,1.012494860332963632e-240
7.420000000000000000e+02,4.985376582003277971e-241
7.425000000000000000e+02,2.453773110119687129e-241
7.430000000000000000e+02,1.207263844783035564e-241
7.435000000000000000e+02,5.937469760979759933e-242
7.440000000000000000e+02,2.918986713853339327e-242
7.445000000000000000e+02,1.434479622948801099e-242
7.450000000000000000e+02,7.046740405072366776e-243
7.455000000000000000e+02,3.460300799372395151e-243
7.460000000000000000e+02,1.698522056102191527e-243
7.465000000000000000e+02,8.334131571966996240e-244
7.470000000000000000e+02,4.087722492249842008e-244
7.475000000000000000e+02,2.004169340792340014e-244
7.480000000000000000e+02,9.822441418721221855e-245
7.485000000000000000e+02,4.812121353236167068e-245
7.490000000000000000e+02,2.356599881719784720e-245
7.495000000000000000e+02,1.153632163506217472e-245
7.500000000000000000e+02,5.645223623194684662e-246
7.505000000000000000e+02,2.761387162855570812e-246
7.510000000000000000e+02,1.350224165393703855e-246
7.515000000000000000e+02,6.599589781910235947e-247
7.520000000000000000e+02,3.224486502078155740e-247
7.525000000000000000e+02,1.574841347214067680e-247
7.530000000000000000e+02,7.688573033161938654e-248
7.535000000000000000e+02,3.752212589786073914e-248
7.540000000000000000e+02,1.830467203560435317e-248
7.545000000000000000e+02,8.926256409851673779e-249
7.550000000000000000e+02,4.351206761761663111e-249
7.555000000000000000e+02,2.120230643316353080e-249
7.560000000000000000e+02,1.032736635509118311e-249
7.565000000000000000e+02,5.028393045152729186e-250
7.570000000000000000e+02,2.447383761755884339e-250
7.575000000000000000e+02,1.190716088593974984e-250
7.580000000000000000e+02,5.790922147237483909e-251
7.585000000000000000e+02,2.815273904759895732e-251
7.590000000000000000e+02,1.368129079195210133e-251
7.595000000000000000e+02,6.646102732069994500e-252
7.600000000000000000e+02,3.227309753033788259e-252
7.605000000000000000e+02,1.566563276441763201e-252
7.610000000000000000e+02,7.601319551394173926e-253
7.615000000000000000e+02,3.686921264028842045e-253
7.620000000000000000e+02,1.787609389467836857e-253
7.625000000000000000e+02,8.663938263089518678e-254
7.630000000000000000e+02,4.197513440038230691e-254
7.635000000000000000e+02,2.032838761829239963e-254
7.640000000000000000e+02,9.841197080950988633e-255
7.645000000000000000e+02,4.762414041485532482e-255
7.650000000000000000e+02,2.303778190926887741e-255
7.655000000000000000e+02,1.114008575000975644e-255
7.660000000000000000e+02,5.384815532691404673e-256
7.665000000000000000e+02,2.601882133420402485e-256
7.670000000000000000e+02,1.256721272615368963e-256
7.675000000000000000e+02,6.067711730424637974e-257
7.680000000000000000e+02,2.928502544466457749e-257
7.685000000000000000e+02,1.412866184974393316e-257
7.690000000000000000e+02,6.813829819414716236e-258
7.695000000000000000e+02,3.284856689806483235e-258
7.700000000000000000e+02,1.582984023057048395e-258
7.705000000000000000e+02,7.625558598926721945e-259
7.710000000000000000e+02,3.671993362900212518e-259
7.715000000000000000e+02,1.767531949427577250e-259
7.720000000000000000e+02,8.504874024857215531e-260
7.725000000000000000e+02,4.090758031726631203e-260
7.730000000000000000e+02,1.966867296515752819e-260
7.735000000000000000e+02,9.453263306267375152e-261
7.740000000000000000e+02,4.541757528521373080e-261
7.745000000000000000e+02,2.181231176256062196e-261
7.750000000000000000e+02,1.047164899695051188e-261
7.755000000000000000e+02,5.025324977330856225e-262
7.760000000000000000e+02,2.410732315250685338e-262
7.765000000000000000e+02,1.156031468430588790e-262
7.770000000000000000e+02,5.541485725455028372e-263
7.775000000000000000e+02,2.655331480702792909e-263
7.780000000000000000e+02,1.271883401214258285e-263
7.785000000000000000e+02,6.089925102234283169e-264
7.790000000000000000e+02,2.914826886522936129e-264
7.795000000000000000e+02,1.394600487388190943e-264
7.800000000000000000e+02,6.669958868939476372e-265
7.805000000000000000e+02,3.188840984758175700e-265
7.810000000000000000e+02,1.523979067128667745e-265
7.815000000000000000e+02,7.280507243741651146e-266
7.820000000000000000e+02,3.476809053489371193e-266
7.825000000000000000e+02,1.659727054536301456e-266
7.830000000000000000e+02,7.920073383259847454e-267
7.835000000000000000e+02,3.777969987454944317e-267
7.840000000000000000e+02,1.801460044559399793e-267
7.845000000000000000e+02,8.586727174951787159e-268
7.850000000000000000e+02,4.091359681024225207e-268
7.855000000000000000e+02,1.948698680765253798e-268
7.860000000000000000e+02,9.278095141217892115e-269
7.865000000000000000e+02,4.415807364234083768e-269
7.870000000000000000e+02,2.100867445630160325e-269
7.875000000000000000e+02,9.991357175931673244e-270
7.880000000000000000e+02,4.749935211258837890e-270
7.885000000000000000e+02,2.257295013923700657e-270
7.890000000000000000e+02,1.072325072744356107e-270
7.895000000000000000e+02,5.092161487174398810e-271
7.900000000000000000e+02,2.417216283104896991e-271
7.905000000000000000e+02,1.147008291012682237e-271
7.910000000000000000e+02,5.440707433903998851e-272
7.915000000000000000e+02,2.579776162825763163e-272
7.920000000000000000e+02,1.222775087140856778e-272
7.925000000000000000e+02,5.793608020946217422e-273
7.930000000000000000e+02,2.744035169250068453e-273
7.935000000000000000e+02,1.299177056605939506e-273
7.940000000000000000e+02,6.148726602475467941e-274
7.945000000000000000e+02,2.908976829749403848e-274
7.950000000000000000e+02,1.375731389833102702e-274
7.955000000000000000e+02,6.503773431665615275e-275
7.960000000000000000e+02,3.073516860614600065e-275
7.965000000000000000e+02,1.451925399014699710e-275
7.970000000000000000e+02,6.856327887975724436e-276
7.975000000000000000e+02,3.236514035865356913e-276
7.980000000000000000e+02,1.527221812550717974e-276
7.985000000000000000e+02,7.203864176302856254e-277
7.990000000000000000e+02,3.396782620319277777e-277
7.995000000000000000e+02,1.601064771356495309e-277
8.000000000000000000e+02,7.543780161211185004e-278
8.005000000000000000e+02,3.553106196146234350e-278
8.010000000000000000e+02,1.672886441187397800e-278
8.015000000000000000e+02,7.873428907872672807e-279
8.020000000000000000e+02,3.704252670575774174e-279
8.025000000000000000e+02,1.742114136350932723e-279
8.030000000000000000e+02,8.190152416889907187e-280
8.035000000000000000e+02,3.848990214623283997e-280
8.040000000000000000e+02,1.808177833349925623e-280
8.045000000000000000e+02,8.491316965715439412e-281
8.050000000000000000e+02,3.986103849972188729e-281
8.055000000000000000e+02,1.870517938721593908e-281
8.060000000000000000e+02,8.774349407614564422e-282
8.065000000000000000e+02,4.114412374696380116e-282
8.070000000000000000e+02,1.928593164141243322e-282
8.075000000000000000e+02,9.036773732411494194e-283
8.080000000000000000e+02,4.232785299368892926e-283
8.085000000000000000e+02,1.981888354198953788e-283
8.090000000000000000e+02,9.276247163559162388e-284
8.095000000000000000e+02,4.340159454111050707e-284
8.100000000000000000e+02,2.029922108483114114e-284
8.105000000000000000e+02,9.490595054830450919e-285
8.110000000000000000e+02,4.435554924877746192e-285
8.115000000000000000e+02,2.072254039945136523e-285
8.120000000000000000e+02,9.677843858014338799e-286
8.125000000000000000e+02,4.518089984059239090e-286
8.130000000000000000e+02,2.108491516078570271e-286
8.135000000000000000e+02,9.836251460677477360e-287
8.140000000000000000e+02,4.586994696331617672e-287
8.145000000000000000e+02,2.138295738182763619e-287
8.150000000000000000e+02,9.964334239918601250e-288
8.155000000000000000e+02,4.641622905319861320e-288
8.160000000000000000e+02,2.161387026720882313e-288
8.165000000000000000e+02,1.006089024308174382e-288
8.170000000000000000e+02,4.681462339479010543e-289
8.175000000000000000e+02,2.177549197213102262e-289
8.180000000000000000e+02,1.012501798793777417e-289
8.185000000000000000e+02,4.706142615786227101e-290
8.190000000000000000e+02,2.186632930786902993e-290
8.195000000000000000e+02,1.015613047068805892e-290
8.200000000000000000e+02,4.715440966267000585e-291
8.205000000000000000e+02,2.188558065890660539e-291
8.210000000000000000e+02,1.015396407757149149e-291
8.215000000000000000e+02,4.709285563719848164e-292
8.220000000000000000e+02,2.183314762116810615e-292
8.225000000000000000e+02,1.011858221176330843e-292
8.230000000000000000e+02,4.687756377771230395e-293
8.235000000000000000e+02,2.170963512866622056e-293
8.240000000000000000e+02,1.005037356823571369e-293
8.245000000000000000e+02,4.651083548967311079e-294
8.250000000000000000e+02,2.151634009957909627e-294
8.255000000000000000e+02,9.950045111762565809e-295
8.260000000000000000e+02,4.599643325336023751e-295
8.265000000000000000e+02,2.125522889457487833e-295
8.270000000000000000e+02,9.818609933665655288e-296
8.275000000000000000e+02,4.533951661059365754e-296
8.280000000000000000e+02,2.092890413242186357e-296
8.285000000000000000e+02,9.657370277738952729e-297
8.290000000000000000e+02,4.454655628985088627e-297
8.295000000000000000e+02,2.054056164331636331e-297
8.300000000000000000e+02,9.467896131730284889e-298
8.305000000000000000e+02,4.362522846193956938e-298
8.310000000000000000e+02,2.009393855225243815e-298
8.315000000000000000e+02,9.251999874861846917e-299
8.320000000000000000e+02,4.258429153411718835e-299
8.325000000000000000e+02,1.959325366738055647e-299
8.330000000000000000e+02,9.011707551590738063e-300
8.335000000000000000e+02,4.143344823610688672e-300
8.340000000000000000e+02,1.904314149690539885e-300
8.345000000000000000e+02,8.749227405130836996e-301
8.350000000000000000e+02,4.018319601836813043e-301
8.355000000000000000e+02,1.844858132913242193e-301
8.360000000000000000e+02,8.466916349732707382e-302
8.365000000000000000e+02,3.884466896545108821e-302
8.370000000000000000e+02,1.781482288152633723e-302
8.375000000000000000e+02,8.167245087512277107e-303
8.380000000000000000e+02,3.742947452234855901e-303
8.385000000000000000e+02,1.714731005520385087e-303
8.390000000000000000e+02,7.852762583517622001e-304
8.395000000000000000e+02,3.594952833946576516e-304
8.400000000000000000e+02,1.645160432155162776e-304
8.405000000000000000e+02,7.526060602118920288e-305
8.410000000000000000e+02,3.441689046487831930e-305
8.415000000000000000e+02,1.573330921934847802e-305
8.420000000000000000e+02,7.189738979686806887e-306
8.425000000000000000e+02,3.284360595631361052e-306
8.430000000000000000e+02,1.499799735672495226e-306
8.435000000000000000e+02,6.846372264358823249e-307
8.440000000000000000e+02,3.124155275742359599e-307
8.445000000000000000e+02,1.425114119639774458e-307
8.450000000000000000e+02,6.498478295446346720e-308
8.455000000000000000e+02,2.962229939304186429e-308
8.460000000000000000e+02,1.349804875958948584e-308
8.465000000000000000e+02,6.148489224987722712e-309
8.470000000000000000e+02,2.799697469733715066e-309
8.475000000000000000e+02,1.274380521924211653e-309
8.480000000000000000e+02,5.798725404678524553e-310
8.485000000000000000e+02,2.637615140932610370e-310
8.490000000000000000e+02,1.199322117234117836e-310
8.495000000000000000e+02,5.451372475629682609e-311
8.500000000000000000e+02,2.476974506517471585e-311
8.505000000000000000e+02,1.125078819025059629e-311
8.510000000000000000e+02,5.108461908846021650e-312
8.515000000000000000e+02,2.318692919586428937e-312
8.520000000000000000e+02,1.052064205024879336e-312
8.525000000000000000e+02,4.771855154317665831e-313
8.530000000000000000e+02,2.163606742584533751e-313
8.535000000000000000e+02,9.806533865936502267e-314
8.540000000000000000e+02,4.443231465089214155e-314
8.545000000000000000e+02,2.012466263809562179e-314
8.550000000000000000e+02,9.111809146708679655e-315
8.555000000000000000e+02,4.124079383309170054e-315
8.560000000000000000e+02,1.865932373917691363e-315
8.565000000000000000e+02,8.439393594133978025e-316
8.570000000000000000e+02,3.815690425280976571e-316
8.575000000000000000e+02,1.724575464434280026e-316
8.580000000000000000e+02,7.791797641726339126e-317
8.585000000000000000e+02,3.519169813384052343e-317
8.590000000000000000e+02,1.588876085839427428e-317
8.595000000000000000e+02,7.171100994593397728e-318
8.600000000000000000e+02,3.235275246692859508e-318
8.605000000000000000e+02,1.459316757464831505e-318
8.610000000000000000e+02,6.577792382472019991e-319
8.615000000000000000e+02,2.952684519241041722e-319
8.620000000000000000e+02,1.331111663025486439e-319
8.625000000000000000e+02,5.952502901095338364e-320
8.630000000000000000e+02,2.659555371563430147e-320
8.635000000000000000e+02,1.177852499685531761e-320
8.640000000000000000e+02,5.143223373207376525e-321
8.645000000000000000e+02,2.173888841701484794e-321
8.650000000000000000e+02,8.991994754310687104e-322
8.655000000000000000e+02,3.804305472977598390e-322
8.660000000000000000e+02,0.000000000000000000e+00
8.665000000000000000e+02,0.000000000000000000e+00
8.670000000000000000e+02,0.000000000000000000e+00
8.675000000000000000e+02,0.000000000000000000e+00
8.680000000000000000e+02,0.000000000000000000e+00
8.685000000000000000e+02,0.000000000000000000e+00
8.690000000000000000e+02,0.000000000000000000e+00
8.695000000000000000e+02,0.000000000000000000e+00
8.700000000000000000e+02,0.000000000000000000e+00
8.705000000000000000e+02,0.000000000000000000e+00
8.710000000000000000e+02,0.000000000000000000e+00
