x,current_density
5.825000000000000000e+02,3.394767187108760140e+02
5.830000000000000000e+02,3.332977937482856419e+02
5.835000000000000000e+02,3.272313302815941825e+02
5.840000000000000000e+02,3.212752875729904645e+02
5.845000000000000000e+02,3.154276497206851104e+02
5.850000000000000000e+02,3.096864495990641331e+02
5.855000000000000000e+02,3.040497440226660046e+02
5.860000000000000000e+02,2.985156368227818575e+02
5.865000000000000000e+02,2.930822549073010919e+02
5.870000000000000000e+02,2.877477705049070096e+02
5.875000000000000000e+02,2.825103780884774665e+02
5.880000000000000000e+02,2.773683158169008607e+02
5.885000000000000000e+02,2.723198432908816358e+02
5.890000000000000000e+02,2.673632622213212358e+02
5.895000000000000000e+02,2.624968949875011504e+02
5.900000000000000000e+02,2.577191045599277572e+02
5.905000000000000000e+02,2.530282738319509406e+02
5.910000000000000000e+02,2.484228248239644472e+02
5.915000000000000000e+02,2.439011987605613001e+02
5.920000000000000000e+02,2.394618745820128538e+02
5.925000000000000000e+02,2.351033497400678129e+02
5.930000000000000000e+02,2.308241580416972738e+02
5.935000000000000000e+02,2.266228511376153847e+02
5.940000000000000000e+02,2.224980157223762944e+02
5.945000000000000000e+02,2.184482556906291677e+02
5.950000000000000000e+02,2.144722087167837685e+02
5.955000000000000000e+02,2.105685290549142508e+02
5.960000000000000000e+02,2.067359035203730855e+02
5.965000000000000000e+02,2.029730349101261027e+02
5.970000000000000000e+02,1.992786574078878630e+02
5.975000000000000000e+02,1.956515206025074463e+02
5.980000000000000000e+02,1.920904043374199830e+02
5.985000000000000000e+02,1.885941033055107994e+02
5.990000000000000000e+02,1.851614413629270643e+02
5.995000000000000000e+02,1.817912566796264286e+02
6.000000000000000000e+02,1.784824155368694107e+02
6.005000000000000000e+02,1.752337980134085456e+02
6.010000000000000000e+02,1.720443112852861987e+02
6.015000000000000000e+02,1.689128758283422371e+02
6.020000000000000000e+02,1.658384382382703848e+02
6.025000000000000000e+02,1.628199579308197542e+02
6.030000000000000000e+02,1.598564194994146703e+02
6.035000000000000000e+02,1.569468198950980309e+02
6.040000000000000000e+02,1.540901803383946742e+02
6.045000000000000000e+02,1.512855339616920389e+02
6.050000000000000000e+02,1.485319372914260896e+02
6.055000000000000000e+02,1.458284583362182047e+02
6.060000000000000000e+02,1.431741876548831556e+02
6.065000000000000000e+02,1.405682268742428960e+02
6.070000000000000000e+02,1.380096993578965794e+02
6.075000000000000000e+02,1.354977391382124949e+02
6.080000000000000000e+02,1.330315012002609478e+02
6.085000000000000000e+02,1.306101508130440720e+02
6.090000000000000000e+02,1.282328734424737036e+02
6.095000000000000000e+02,1.258988644674380595e+02
6.100000000000000000e+02,1.236073387352047206e+02
6.105000000000000000e+02,1.213575206484433693e+02
6.110000000000000000e+02,1.191486533759519375e+02
6.115000000000000000e+02,1.169799892972539652e+02
6.120000000000000000e+02,1.148507988810815021e+02
6.125000000000000000e+02,1.127603614746487466e+02
6.130000000000000000e+02,1.107079738618759421e+02
6.135000000000000000e+02,1.086929413849065469e+02
6.140000000000000000e+02,1.067145861936242710e+02
6.145000000000000000e+02,1.047722386874292653e+02
6.150000000000000000e+02,1.028652454671837688e+02
6.155000000000000000e+02,1.009929610856951996e+02
6.160000000000000000e+02,9.915475571282424028e+01
6.165000000000000000e+02,9.735000718353916227e+01
6.170000000000000000e+02,9.557810838653308849e+01
6.175000000000000000e+02,9.383845959911592161e+01
6.180000000000000000e+02,9.213047560931396163e+01
6.185000000000000000e+02,9.045357832725277092e+01
6.190000000000000000e+02,8.880720365035308816e+01
6.195000000000000000e+02,8.719079434123094074e+01
6.200000000000000000e+02,8.560380664525678185e+01
6.205000000000000000e+02,8.404570342535937755e+01
6.210000000000000000e+02,8.251596054088054188e+01
6.215000000000000000e+02,8.101406023001614187e+01
6.220000000000000000e+02,7.953949725857664532e+01
6.225000000000000000e+02,7.809177254113259892e+01
6.230000000000000000e+02,7.667039906798106585e+01
6.235000000000000000e+02,7.527489575638500696e+01
6.240000000000000000e+02,7.390479316374592145e+01
6.245000000000000000e+02,7.255962756063752295e+01
6.250000000000000000e+02,7.123894643789630265e+01
6.255000000000000000e+02,6.994230279344911594e+01
6.260000000000000000e+02,6.866926044075539437e+01
6.265000000000000000e+02,6.741938850171665365e+01
6.270000000000000000e+02,6.619226652363603591e+01
6.275000000000000000e+02,6.498747917077592717e+01
6.280000000000000000e+02,6.380462115674186663e+01
6.285000000000000000e+02,6.264329212752301856e+01
6.290000000000000000e+02,6.150310141595819857e+01
6.295000000000000000e+02,6.038366310935193582e+01
6.300000000000000000e+02,5.928460063244055789e+01
6.305000000000000000e+02,5.820554199292611486e+01
6.310000000000000000e+02,5.714612419912848651e+01
6.315000000000000000e+02,5.610598867701943249e+01
6.320000000000000000e+02,5.508478552852403709e+01
6.325000000000000000e+02,5.408216911386848835e+01
6.330000000000000000e+02,5.309780215627881717e+01
6.335000000000000000e+02,5.213135148367946670e+01
6.340000000000000000e+02,5.118249198532989652e+01
6.345000000000000000e+02,5.025090250712588613e+01
6.350000000000000000e+02,4.933626966551488380e+01
6.355000000000000000e+02,4.843828389085940245e+01
6.360000000000000000e+02,4.755664310377922988e+01
6.365000000000000000e+02,4.669104890123605855e+01
6.370000000000000000e+02,4.584121010026508714e+01
6.375000000000000000e+02,4.500683906163274628e+01
6.380000000000000000e+02,4.418765510574106514e+01
6.385000000000000000e+02,4.338338096889609830e+01
6.390000000000000000e+02,4.259374609599592532e+01
6.395000000000000000e+02,4.181848322462634826e+01
6.400000000000000000e+02,4.105733155897711129e+01
6.405000000000000000e+02,4.031003347715394369e+01
6.410000000000000000e+02,3.957633759060733070e+01
6.415000000000000000e+02,3.885599557021621564e+01
6.420000000000000000e+02,3.814876509535904603e+01
6.425000000000000000e+02,3.745440679448499566e+01
6.430000000000000000e+02,3.677268708780796658e+01
6.435000000000000000e+02,3.610337523823555017e+01
6.440000000000000000e+02,3.544624609152324268e+01
6.445000000000000000e+02,3.480107723358038641e+01
6.450000000000000000e+02,3.416765163178326503e+01
6.455000000000000000e+02,3.354575489482094497e+01
6.460000000000000000e+02,3.293517781873256212e+01
6.465000000000000000e+02,3.233571374559429046e+01
6.470000000000000000e+02,3.174716101771756627e+01
6.475000000000000000e+02,3.116932043161185106e+01
6.480000000000000000e+02,3.060199760365654598e+01
6.485000000000000000e+02,3.004500051590280663e+01
6.490000000000000000e+02,2.949814179641247947e+01
6.495000000000000000e+02,2.896123635358609505e+01
6.500000000000000000e+02,2.843410357424695079e+01
6.505000000000000000e+02,2.791656504330213551e+01
6.510000000000000000e+02,2.740844666253865825e+01
6.515000000000000000e+02,2.690957645253942943e+01
6.520000000000000000e+02,2.641978659505154070e+01
6.525000000000000000e+02,2.593891131419014684e+01
6.530000000000000000e+02,2.546678884513567453e+01
6.535000000000000000e+02,2.500325939176563139e+01
6.540000000000000000e+02,2.454816702433821973e+01
6.545000000000000000e+02,2.410135771079509581e+01
6.550000000000000000e+02,2.366268114599299821e+01
6.555000000000000000e+02,2.323198885402010205e+01
6.560000000000000000e+02,2.280913595144473049e+01
6.565000000000000000e+02,2.239397931808378672e+01
6.570000000000000000e+02,2.198637929664865354e+01
6.575000000000000000e+02,2.158619792949651028e+01
6.580000000000000000e+02,2.119330059696769197e+01
6.585000000000000000e+02,2.080755431773978970e+01
6.590000000000000000e+02,2.042882932806793406e+01
6.595000000000000000e+02,2.005699744344744673e+01
6.600000000000000000e+02,1.969193358088880430e+01
6.605000000000000000e+02,1.933351417967730512e+01
6.610000000000000000e+02,1.898161866873750725e+01
6.615000000000000000e+02,1.863612794435828945e+01
6.620000000000000000e+02,1.829692578462740471e+01
6.625000000000000000e+02,1.796389738206709552e+01
6.630000000000000000e+02,1.763693070704807297e+01
6.635000000000000000e+02,1.731591509335494194e+01
6.640000000000000000e+02,1.700074255241999310e+01
6.645000000000000000e+02,1.669130640990920966e+01
6.650000000000000000e+02,1.638750257254987730e+01
6.655000000000000000e+02,1.608922821389674240e+01
6.660000000000000000e+02,1.579638299546345692e+01
6.665000000000000000e+02,1.550886779989496134e+01
6.670000000000000000e+02,1.522658590805100154e+01
6.675000000000000000e+02,1.494944177787474970e+01
6.680000000000000000e+02,1.467734217901731419e+01
6.685000000000000000e+02,1.441019501575421202e+01
6.690000000000000000e+02,1.414791042068243776e+01
6.695000000000000000e+02,1.389039962009594831e+01
6.700000000000000000e+02,1.363757598823157835e+01
6.705000000000000000e+02,1.338935395357199098e+01
6.710000000000000000e+02,1.314565001506348452e+01
6.715000000000000000e+02,1.290638168787010898e+01
6.720000000000000000e+02,1.267146848293510075e+01
6.725000000000000000e+02,1.244083089076308468e+01
6.730000000000000000e+02,1.221439132564739438e+01
6.735000000000000000e+02,1.199207314610863584e+01
6.740000000000000000e+02,1.177380156506244191e+01
6.745000000000000000e+02,1.155950270559215021e+01
6.750000000000000000e+02,1.134910447828556457e+01
6.755000000000000000e+02,1.114253567106720411e+01
6.760000000000000000e+02,1.093972679488833499e+01
6.765000000000000000e+02,1.074060920639020011e+01
6.770000000000000000e+02,1.054511592308886136e+01
6.775000000000000000e+02,1.035318077768517142e+01
6.780000000000000000e+02,1.016473920384477658e+01
6.785000000000000000e+02,9.979727421013290467e+00
6.790000000000000000e+02,9.798083191852137830e+00
6.795000000000000000e+02,9.619745036458546394e+00
6.800000000000000000e+02,9.444652962479665348e+00
6.805000000000000000e+02,9.272747707676694873e+00
6.810000000000000000e+02,9.103971443702803867e+00
6.815000000000000000e+02,8.938267045989009674e+00
6.820000000000000000e+02,8.775578772135848027e+00
6.825000000000000000e+02,8.615851558135481980e+00
6.830000000000000000e+02,8.459031672292853798e+00
6.835000000000000000e+02,8.305066036834013232e+00
6.840000000000000000e+02,8.153902858239458595e+00
6.845000000000000000e+02,8.005490973322965331e+00
6.850000000000000000e+02,7.859780456827944128e+00
6.855000000000000000e+02,7.716721991094111388e+00
6.860000000000000000e+02,7.576267451736997671e+00
6.865000000000000000e+02,7.438369300051611788e+00
6.870000000000000000e+02,7.302981147565698272e+00
6.875000000000000000e+02,7.170057170360216503e+00
6.880000000000000000e+02,7.039552653258393633e+00
6.885000000000000000e+02,6.911423425272472443e+00
6.890000000000000000e+02,6.785626384163119695e+00
6.895000000000000000e+02,6.662118952250372317e+00
6.900000000000000000e+02,6.540859582051475662e+00
6.905000000000000000e+02,6.421807231721476050e+00
6.910000000000000000e+02,6.304921852452009645e+00
6.915000000000000000e+02,6.190163882833471298e+00
6.920000000000000000e+02,6.077494718672654450e+00
6.925000000000000000e+02,5.966876225593974681e+00
6.930000000000000000e+02,5.858271191910150222e+00
6.935000000000000000e+02,5.751642858804550507e+00
6.940000000000000000e+02,5.646955356866226516e+00
6.945000000000000000e+02,5.544173253219219610e+00
6.950000000000000000e+02,5.443261972311170815e+00
6.955000000000000000e+02,5.344187359378302915e+00
6.960000000000000000e+02,5.246916086055604111e+00
6.965000000000000000e+02,5.151415229588230282e+00
6.970000000000000000e+02,5.057652663810768168e+00
6.975000000000000000e+02,4.965596653537056149e+00
6.980000000000000000e+02,4.875216231436306558e+00
6.985000000000000000e+02,4.786480807053817621e+00
6.990000000000000000e+02,4.699360530092675070e+00
6.995000000000000000e+02,4.613825913537617396e+00
7.000000000000000000e+02,4.529848183832665853e+00
7.005000000000000000e+02,4.447398917599433510e+00
7.010000000000000000e+02,4.366450379183361541e+00
7.015000000000000000e+02,4.286975170476102548e+00
7.020000000000000000e+02,4.208946556286002227e+00
7.025000000000000000e+02,4.132338126791861299e+00
7.030000000000000000e+02,4.057124111176865000e+00
7.035000000000000000e+02,3.983279052258098307e+00
7.040000000000000000e+02,3.910778108807269504e+00
7.045000000000000000e+02,3.839596741916787348e+00
7.050000000000000000e+02,3.769711006415355836e+00
7.055000000000000000e+02,3.701097248547260410e+00
7.060000000000000000e+02,3.633732386876206810e+00
7.065000000000000000e+02,3.567593620869718762e+00
7.070000000000000000e+02,3.502658701670401165e+00
7.075000000000000000e+02,3.438905651192095014e+00
7.080000000000000000e+02,3.376313023124046353e+00
7.085000000000000000e+02,3.314859632159649738e+00
7.090000000000000000e+02,3.254524805585840674e+00
7.095000000000000000e+02,3.195288122278928888e+00
7.100000000000000000e+02,3.137129655218815483e+00
7.105000000000000000e+02,3.080029719899602725e+00
7.110000000000000000e+02,3.023969108095994063e+00
7.115000000000000000e+02,2.968928845349077417e+00
7.120000000000000000e+02,2.914890416300450759e+00
7.125000000000000000e+02,2.861835530925821658e+00
7.130000000000000000e+02,2.809746341741026665e+00
7.135000000000000000e+02,2.758605218467905296e+00
7.140000000000000000e+02,2.708394957405398262e+00
7.145000000000000000e+02,2.659098564223531636e+00
7.150000000000000000e+02,2.610699455782215406e+00
7.155000000000000000e+02,2.563181250760144358e+00
7.160000000000000000e+02,2.516527964193717271e+00
7.165000000000000000e+02,2.470723805658237904e+00
7.170000000000000000e+02,2.425753366789550114e+00
7.175000000000000000e+02,2.381601426745120875e+00
7.180000000000000000e+02,2.338253132961512382e+00
7.185000000000000000e+02,2.295693813632747382e+00
7.190000000000000000e+02,2.253909151947616429e+00
7.195000000000000000e+02,2.212885005332199562e+00
7.200000000000000000e+02,2.172607573402199677e+00
7.205000000000000000e+02,2.133063223725635282e+00
7.210000000000000000e+02,2.094238653716899545e+00
7.215000000000000000e+02,2.056120722684430024e+00
7.220000000000000000e+02,2.018696607885032357e+00
7.225000000000000000e+02,1.981953642629816992e+00
7.230000000000000000e+02,1.945879466709430572e+00
7.235000000000000000e+02,1.910461870339733581e+00
7.240000000000000000e+02,1.875688939160986557e+00
7.245000000000000000e+02,1.841548903812621818e+00
7.250000000000000000e+02,1.808030279702110832e+00
7.255000000000000000e+02,1.775121722005779334e+00
7.260000000000000000e+02,1.742812160396018051e+00
7.265000000000000000e+02,1.711090659272420655e+00
7.270000000000000000e+02,1.679946547629198594e+00
7.275000000000000000e+02,1.649369284327971030e+00
7.280000000000000000e+02,1.619348583280685983e+00
7.285000000000000000e+02,1.589874283582205505e+00
7.290000000000000000e+02,1.560936470177706203e+00
7.295000000000000000e+02,1.532525348679760313e+00
7.300000000000000000e+02,1.504631361683099744e+00
7.305000000000000000e+02,1.477245068097212455e+00
7.310000000000000000e+02,1.450357255265476208e+00
7.315000000000000000e+02,1.423958822650394751e+00
7.320000000000000000e+02,1.398040889908438666e+00
7.325000000000000000e+02,1.372594684770912954e+00
7.330000000000000000e+02,1.347611647220394726e+00
7.335000000000000000e+02,1.323083321415888136e+00
7.340000000000000000e+02,1.299001456111475772e+00
7.345000000000000000e+02,1.275357900479882955e+00
7.350000000000000000e+02,1.252144700908887964e+00
7.355000000000000000e+02,1.229354000582674855e+00
7.360000000000000000e+02,1.206978132786665325e+00
7.365000000000000000e+02,1.185009524111107382e+00
7.370000000000000000e+02,1.163440784390276761e+00
7.375000000000000000e+02,1.142264613397642181e+00
7.380000000000000000e+02,1.121473887540837433e+00
7.385000000000000000e+02,1.101061569922461292e+00
7.390000000000000000e+02,1.081020793907841782e+00
7.395000000000000000e+02,1.061344776430065417e+00
7.400000000000000000e+02,1.042026898543339186e+00
7.405000000000000000e+02,1.023060621855226504e+00
7.410000000000000000e+02,1.004439566174337939e+00
7.415000000000000000e+02,9.861574289569697838e-01
7.420000000000000000e+02,9.682080601539392317e-01
7.425000000000000000e+02,9.505853845628912113e-01
7.430000000000000000e+02,9.332834739753047559e-01
7.435000000000000000e+02,9.162964723296608271e-01
7.440000000000000000e+02,8.996186652560058672e-01
7.445000000000000000e+02,8.832444079289469840e-01
7.450000000000000000e+02,8.671681921036488161e-01
7.455000000000000000e+02,8.513845765712693137e-01
7.460000000000000000e+02,8.358882517768775333e-01
7.465000000000000000e+02,8.206739727834554410e-01
7.470000000000000000e+02,8.057366215589595315e-01
7.475000000000000000e+02,7.910711423584034785e-01
7.480000000000000000e+02,7.766726017641399915e-01
7.485000000000000000e+02,7.625361263987993077e-01
7.490000000000000000e+02,7.486569607998364573e-01
7.495000000000000000e+02,7.350304073792496284e-01
7.500000000000000000e+02,7.216518822105131292e-01
7.505000000000000000e+02,7.085168571540303439e-01
7.510000000000000000e+02,6.956209136317565989e-01
7.515000000000000000e+02,6.829596868402650900e-01
7.520000000000000000e+02,6.705289175856465889e-01
7.525000000000000000e+02,6.583243985088856887e-01
7.530000000000000000e+02,6.463420240510050485e-01
7.535000000000000000e+02,6.345777386181659097e-01
7.540000000000000000e+02,6.230275847445012616e-01
7.545000000000000000e+02,6.116876531269717088e-01
7.550000000000000000e+02,6.005541290508994434e-01
7.555000000000000000e+02,5.896232442271359675e-01
7.560000000000000000e+02,5.788913215429625225e-01
7.565000000000000000e+02,5.683547286365577822e-01
7.570000000000000000e+02,5.580099210336717519e-01
7.575000000000000000e+02,5.478533973967252280e-01
7.580000000000000000e+02,5.378817411054862552e-01
7.585000000000000000e+02,5.280915771203952280e-01
7.590000000000000000e+02,5.184796120633693439e-01
7.595000000000000000e+02,5.090425926371259235e-01
7.600000000000000000e+02,4.997773442602179705e-01
7.605000000000000000e+02,4.906807309862304955e-01
7.610000000000000000e+02,4.817496927451959676e-01
7.615000000000000000e+02,4.729812067085599758e-01
7.620000000000000000e+02,4.643723231872488588e-01
7.625000000000000000e+02,4.559201283902535873e-01
7.630000000000000000e+02,4.476217790278043673e-01
7.635000000000000000e+02,4.394744664133046208e-01
7.640000000000000000e+02,4.314754498183204778e-01
7.645000000000000000e+02,4.236220218694072281e-01
7.650000000000000000e+02,4.159115406999397413e-01
7.655000000000000000e+02,4.083413965951215863e-01
7.660000000000000000e+02,4.009090429840554970e-01
7.665000000000000000e+02,3.936119642879126745e-01
7.670000000000000000e+02,3.864477057940765015e-01
7.675000000000000000e+02,3.794138426640726314e-01
7.680000000000000000e+02,3.725080087301116394e-01
7.685000000000000000e+02,3.657278666209448081e-01
7.690000000000000000e+02,3.590711355196767873e-01
7.695000000000000000e+02,3.525355623672224437e-01
7.700000000000000000e+02,3.461189486188568920e-01
7.705000000000000000e+02,3.398191224864034465e-01
7.710000000000000000e+02,3.336339647296382438e-01
7.715000000000000000e+02,3.275613818997402116e-01
7.720000000000000000e+02,3.215993312003642690e-01
7.725000000000000000e+02,3.157457946962374806e-01
7.730000000000000000e+02,3.099988032774587121e-01
7.735000000000000000e+02,3.043564117984256523e-01
7.740000000000000000e+02,2.988167221777102145e-01
7.745000000000000000e+02,2.933778594337580481e-01
7.750000000000000000e+02,2.880379939515195775e-01
7.755000000000000000e+02,2.827953183825753225e-01
7.760000000000000000e+02,2.776480691085783659e-01
7.765000000000000000e+02,2.725945039746239806e-01
7.770000000000000000e+02,2.676329229784768504e-01
7.775000000000000000e+02,2.627616468071275468e-01
7.780000000000000000e+02,2.579790367797317741e-01
7.785000000000000000e+02,2.532834741583824267e-01
7.790000000000000000e+02,2.486733793716797425e-01
7.795000000000000000e+02,2.441471920717918909e-01
7.800000000000000000e+02,2.397033896646047768e-01
7.805000000000000000e+02,2.353404680861521103e-01
7.810000000000000000e+02,2.310569596643567147e-01
7.815000000000000000e+02,2.268514145888813616e-01
7.820000000000000000e+02,2.227224181285726579e-01
7.825000000000000000e+02,2.186685727697197101e-01
7.830000000000000000e+02,2.146885148124411391e-01
7.835000000000000000e+02,2.107808971532413311e-01
7.840000000000000000e+02,2.069444052827429659e-01
7.845000000000000000e+02,2.031777406892999738e-01
7.850000000000000000e+02,1.994796362796699141e-01
7.855000000000000000e+02,1.958488403812817247e-01
7.860000000000000000e+02,1.922841316066628559e-01
7.865000000000000000e+02,1.887843034327671976e-01
7.870000000000000000e+02,1.853481785292221407e-01
7.875000000000000000e+02,1.819745938939012209e-01
7.880000000000000000e+02,1.786624146643316369e-01
7.885000000000000000e+02,1.754105197894470780e-01
7.890000000000000000e+02,1.722178153427988967e-01
7.895000000000000000e+02,1.690832207111485352e-01
7.900000000000000000e+02,1.660056814274527281e-01
7.905000000000000000e+02,1.629841558576525240e-01
7.910000000000000000e+02,1.600176275707549389e-01
7.915000000000000000e+02,1.571050925058478653e-01
7.920000000000000000e+02,1.542455708959758753e-01
7.925000000000000000e+02,1.514380948980584840e-01
7.930000000000000000e+02,1.486817200866552835e-01
7.935000000000000000e+02,1.459755135300902784e-01
7.940000000000000000e+02,1.433185648696208847e-01
7.945000000000000000e+02,1.407099748256729899e-01
7.950000000000000000e+02,1.381488658773689648e-01
7.955000000000000000e+02,1.356343711833585541e-01
7.960000000000000000e+02,1.331656448761219802e-01
7.965000000000000000e+02,1.307418513824413486e-01
7.970000000000000000e+02,1.283621753463740911e-01
7.975000000000000000e+02,1.260258113349498332e-01
7.980000000000000000e+02,1.237319734032082952e-01
7.985000000000000000e+02,1.214798851712260708e-01
7.990000000000000000e+02,1.192687890441303245e-01
7.995000000000000000e+02,1.170979366470608213e-01
8.000000000000000000e+02,1.149665977126049371e-01
8.005000000000000000e+02,1.128740508607841003e-01
8.010000000000000000e+02,1.108195921659064359e-01
8.015000000000000000e+02,1.088025262691320189e-01
8.020000000000000000e+02,1.068221746363071101e-01
8.025000000000000000e+02,1.048778669911115957e-01
8.030000000000000000e+02,1.029689492750216762e-01
8.035000000000000000e+02,1.010947753894755330e-01
8.040000000000000000e+02,9.925471486870901527e-02
8.045000000000000000e+02,9.744814491979304771e-02
8.050000000000000000e+02,9.567445781869923782e-02
8.055000000000000000e+02,9.393305323746434232e-02
8.060000000000000000e+02,9.222334537346937866e-02
8.065000000000000000e+02,9.054475555337400394e-02
8.070000000000000000e+02,8.889671910523259946e-02
8.075000000000000000e+02,8.727867822921496488e-02
8.080000000000000000e+02,8.569008862183559450e-02
8.085000000000000000e+02,8.413041260383749553e-02
8.090000000000000000e+02,8.259912550547601762e-02
8.095000000000000000e+02,8.109570904228982635e-02
8.100000000000000000e+02,7.961965747005836369e-02
8.105000000000000000e+02,7.817047119951803236e-02
8.110000000000000000e+02,7.674766272930171052e-02
8.115000000000000000e+02,7.535075049098123590e-02
8.120000000000000000e+02,7.397926456799719386e-02
8.125000000000000000e+02,7.263274076271952762e-02
8.130000000000000000e+02,7.131072610908732734e-02
8.135000000000000000e+02,7.001277315367901433e-02
8.140000000000000000e+02,6.873844526950335931e-02
8.145000000000000000e+02,6.748731114335963788e-02
8.150000000000000000e+02,6.625894989795243217e-02
8.155000000000000000e+02,6.505294577810076528e-02
8.160000000000000000e+02,6.386889308809073906e-02
8.165000000000000000e+02,6.270639106956074627e-02
8.170000000000000000e+02,6.156504866075670351e-02
8.175000000000000000e+02,6.044447955917921916e-02
8.180000000000000000e+02,5.934430680916563672e-02
8.185000000000000000e+02,5.826415804263479492e-02
8.190000000000000000e+02,5.720366990118796319e-02
8.195000000000000000e+02,5.616248344852716595e-02
8.200000000000000000e+02,5.514024843304428380e-02
8.205000000000000000e+02,5.413661886572016663e-02
8.210000000000000000e+02,5.315125712895592963e-02
8.215000000000000000e+02,5.218382971398363018e-02
8.220000000000000000e+02,5.123401118148596112e-02
8.225000000000000000e+02,5.030148005276487838e-02
8.230000000000000000e+02,4.938592262749566530e-02
8.235000000000000000e+02,4.848702902310739887e-02
8.240000000000000000e+02,4.760449685482475574e-02
8.245000000000000000e+02,4.673802741791394794e-02
8.250000000000000000e+02,4.588732923497988031e-02
8.255000000000000000e+02,4.505211437592424040e-02
8.260000000000000000e+02,4.423210187728612852e-02
8.265000000000000000e+02,4.342701419494496978e-02
8.270000000000000000e+02,4.263658050012012618e-02
8.275000000000000000e+02,4.186053326003034980e-02
8.280000000000000000e+02,4.109861141500148474e-02
8.285000000000000000e+02,4.035055708246682721e-02
8.290000000000000000e+02,3.961611861947154922e-02
8.295000000000000000e+02,3.889504744556494809e-02
8.300000000000000000e+02,3.818710099483539622e-02
8.305000000000000000e+02,3.749203965340592443e-02
8.310000000000000000e+02,3.680962960498444098e-02
8.315000000000000000e+02,3.613963987882883727e-02
8.320000000000000000e+02,3.548184509265347314e-02
8.325000000000000000e+02,3.483602260707902715e-02
8.330000000000000000e+02,3.420195516959770310e-02
8.335000000000000000e+02,3.357942817166679333e-02
8.340000000000000000e+02,3.296823219730163346e-02
8.345000000000000000e+02,3.236816037911030564e-02
8.350000000000000000e+02,3.177901085495448558e-02
8.355000000000000000e+02,3.120058421935651555e-02
8.360000000000000000e+02,3.063268589154410221e-02
8.365000000000000000e+02,3.007512365878957025e-02
8.370000000000000000e+02,2.952770995903501727e-02
8.375000000000000000e+02,2.899025951284753960e-02
8.380000000000000000e+02,2.846259152370601495e-02
8.385000000000000000e+02,2.794452739537591629e-02
8.390000000000000000e+02,2.743589285282768339e-02
8.395000000000000000e+02,2.693651574194994361e-02
8.400000000000000000e+02,2.644622807396238007e-02
8.405000000000000000e+02,2.596486390449736018e-02
8.410000000000000000e+02,2.549226130426690898e-02
8.415000000000000000e+02,2.502826031464984100e-02
8.420000000000000000e+02,2.457270484727291579e-02
8.425000000000000000e+02,2.412544071334385767e-02
8.430000000000000000e+02,2.368631745471080907e-02
8.435000000000000000e+02,2.325518644428118883e-02
8.440000000000000000e+02,2.283190265103105659e-02
8.445000000000000000e+02,2.241632280894566634e-02
8.450000000000000000e+02,2.200830711836121445e-02
8.455000000000000000e+02,2.160771748095551004e-02
8.460000000000000000e+02,2.121441913971860993e-02
8.465000000000000000e+02,2.082827897761108799e-02
8.470000000000000000e+02,2.044916709837732091e-02
8.475000000000000000e+02,2.007695518657479777e-02
8.480000000000000000e+02,1.971151803136386021e-02
8.485000000000000000e+02,1.935273194569440622e-02
8.490000000000000000e+02,1.900047623512893594e-02
8.495000000000000000e+02,1.865463167405282535e-02
8.500000000000000000e+02,1.831508192151331399e-02
8.505000000000000000e+02,1.798171205239648685e-02
8.510000000000000000e+02,1.765440992219339394e-02
8.515000000000000000e+02,1.733306475116105916e-02
8.520000000000000000e+02,1.701756843985790038e-02
8.525000000000000000e+02,1.670781420437764467e-02
8.530000000000000000e+02,1.640369784442980913e-02
8.535000000000000000e+02,1.610511642780431893e-02
8.540000000000000000e+02,1.581196951270873868e-02
8.545000000000000000e+02,1.552415787968781068e-02
8.550000000000000000e+02,1.524158470986744333e-02
8.555000000000000000e+02,1.496415436261744163e-02
8.560000000000000000e+02,1.469177351129266444e-02
8.565000000000000000e+02,1.442434996498904130e-02
8.570000000000000000e+02,1.416179376331494141e-02
8.575000000000000000e+02,1.390401604065002669e-02
8.580000000000000000e+02,1.365093008142461047e-02
8.585000000000000000e+02,1.340245022534828322e-02
8.590000000000000000e+02,1.315849288462170308e-02
8.595000000000000000e+02,1.291897548865724756e-02
8.600000000000000000e+02,1.268381746459629027e-02
8.605000000000000000e+02,1.245293922009743821e-02
8.610000000000000000e+02,1.222626308848282634e-02
8.615000000000000000e+02,1.200371234822085985e-02
8.620000000000000000e+02,1.178521213397734288e-02
8.625000000000000000e+02,1.157068849146917523e-02
8.630000000000000000e+02,1.136006925565008312e-02
8.635000000000000000e+02,1.115328313965946970e-02
8.640000000000000000e+02,1.095026058132817122e-02
8.645000000000000000e+02,1.075093286499270370e-02
8.650000000000000000e+02,1.055523293746364957e-02
8.655000000000000000e+02,1.036309456151991888e-02
8.660000000000000000e+02,1.017445310244118918e-02
8.665000000000000000e+02,9.989244712039529323e-03
8.670000000000000000e+02,9.807407086817593669e-03
8.675000000000000000e+02,9.628878681436177020e-03
8.680000000000000000e+02,9.453599439521549394e-03
8.685000000000000000e+02,9.281510035507258352e-03
8.690000000000000000e+02,9.112552579077077414e-03
8.695000000000000000e+02,8.946669884357666067e-03
8.700000000000000000e+02,8.783806148947992734e-03
8.705000000000000000e+02,8.623906249476407174e-03
8.710000000000000000e+02,8.466916396133124245e-03
8.715000000000000000e+02,8.312783453640799208e-03
8.720000000000000000e+02,8.161455572173596448e-03
8.725000000000000000e+02,8.012881532824684891e-03
8.730000000000000000e+02,7.867011355763538563e-03
8.735000000000000000e+02,7.723795669316841847e-03
